"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"20247","1","【2019年9月30日まで】スタンダード人間ドック","【2019年9月30日まで】スタンダード人間ドック","0","0","0","0","0",\N,"3","3000","13","system","2017-08-18 12:13:16","A3271","2019-09-30 19:31:38","0","21"
"21614","5","プレミアム人間ドック（男性）","プレミアム人間ドック（男性）","0","0","0","0","0",\N,"3","6000","13","system","2017-08-18 12:13:16","B37723","2019-08-23 11:03:24","0","25"
"21615","6","プレミアム人間ドック（女性）","プレミアム人間ドック（女性）","0","0","0","0","0",\N,"3","6000","13","system","2017-08-18 12:13:16","B37723","2019-08-23 11:03:24","0","23"
"21616","4","【2019年9月30日まで】スタンダード人間ドック（脳ドック検査付き）","【2019年9月30日まで】スタンダード人間ドック（脳ドック検査","0","0","0","0","0",\N,"3","3000","13","system","2017-08-18 12:13:16","A3271","2019-09-30 19:32:43","0","25"
"21617","3","【2019年9月30日まで】スタンダード人間ドック（肺ドック付き）","【2019年9月30日まで】スタンダード人間ドック（肺ドック付き","0","0","0","0","0",\N,"3","3000","13","system","2017-08-18 12:13:16","A3271","2019-09-30 19:32:20","0","16"
"21618","2","【2019年9月30日まで】メンズ人間ドック（前立腺検査PSA付き）","【2019年9月30日まで】メンズ人間ドック（前立腺検査PSA付","0","0","0","0","0",\N,"3","3000","13","system","2017-08-18 12:13:16","A3271","2019-09-30 19:32:00","0","18"
"21619","7","健保コース","健保コース","0","0","0","0","0",\N,"0",\N,\N,"A2064","2017-10-23 15:30:53","A2064","2017-10-23 15:30:53","0","1"
"21620","8","スタンダード人間ドック","スタンダード人間ドック","1","0","0","0","0",\N,"3","3000","13","A3219","2019-08-27 18:00:56","A3271","2019-11-29 16:08:11","0","5"
"21621","9","メンズ人間ドック（前立腺検査PSA付き）","メンズ人間ドック（前立腺検査PSA付き）","1","0","0","0","0",\N,"3","3000","13","A3219","2019-08-27 18:14:18","A3271","2019-11-29 16:08:38","0","6"
"21622","10","スタンダード人間ドック（肺ドック付き）","スタンダード人間ドック（肺ドック付き）","1","0","0","0","0",\N,"3","3000","13","A3219","2019-08-27 18:22:08","A3271","2019-11-29 16:07:17","0","5"
"21623","11","スタンダード人間ドック（脳ドック検査付き）","スタンダード人間ドック（脳ドック検査付き）","1","0","0","0","0",\N,"3","3000","13","A3219","2019-08-27 18:29:04","A2867","2020-02-14 13:30:01","0","5"
