"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"3","7","1","2018-09-25","2","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-07 18:04:09","B83039","2018-09-11 14:35:11","1","2"
"2","2",\N,"3","7","1","2018-09-25","2","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-07 18:04:09","B83039","2018-09-11 14:35:11","1","2"
"3","2",\N,"3","7","1","2018-09-27","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2018-09-11 14:35:11","B83039","2018-09-11 14:40:33","1","2"
"4","2",\N,"3","7","1","2018-09-27","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-09-11 14:35:11","B83039","2018-09-11 14:40:33","1","2"
"5","2",\N,"3","7","1","2018-09-25","2","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2018-09-11 14:40:33","B83039","2018-09-11 14:40:33","0","1"
"6","2",\N,"3","7","1","2018-09-25","2","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-09-11 14:40:33","B83039","2018-09-11 14:40:33","0","1"
"7","2",\N,"2","1","1","2018-10-05","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-20 12:51:12","CUSTUMER","2018-09-20 12:51:12","0","1"
"8","2",\N,"2","1","1","2018-10-05","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-20 12:51:12","CUSTUMER","2018-09-20 12:51:12","0","1"
"9","2",\N,"2","1","1","2018-10-05","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","2","CUSTUMER","2018-09-21 11:22:48","B83039","2018-09-21 15:51:42","1","2"
"10","2",\N,"2","1","1","2018-11-02","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2018-09-21 15:51:42","B83039","2018-09-21 15:51:42","0","1"
"11","2",\N,"2","1","1","2018-11-02","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-09-21 15:51:42","B83039","2018-09-21 15:51:42","0","1"
"12","2",\N,"2","1","1","2018-10-19","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-02 10:35:47","B83039","2018-10-02 16:32:47","1","2"
"13","2",\N,"2","1","1","2018-10-19","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-10-02 10:35:47","B83039","2018-10-02 16:32:47","1","2"
"14","2",\N,"2","1","1","2018-11-09","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2018-10-02 16:32:46","B83039","2018-10-05 12:47:24","1","2"
"15","2",\N,"2","1","1","2018-11-09","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-10-02 16:32:47","B83039","2018-10-05 12:47:24","1","2"
"16","2",\N,"2","1","1","2018-11-02","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-10-05 12:47:24","B83039","2018-10-05 12:47:24","0","1"
"17","2",\N,"3","9","1","2018-10-25","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-10 09:18:09","B83039","2018-10-12 16:41:01","1","2"
"18","2",\N,"3","9","1","2018-10-25","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-10-10 09:18:09","B83039","2018-10-12 16:41:01","1","2"
"19","2",\N,"3","9","1","2018-11-01","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2018-10-12 16:41:01","B83039","2018-10-12 16:41:01","0","1"
"20","2",\N,"3","9","1","2018-11-01","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-10-12 16:41:01","B83039","2018-10-12 16:41:01","0","1"
"21","2",\N,"3","9","1","2018-11-01","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-10-12 16:48:27","B83039","2018-10-30 09:39:52","1","2"
"22","2",\N,"3","11","1","2018-11-22","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2018-10-30 09:39:52","B83039","2018-11-22 10:23:51","1","2"
"23","2",\N,"3","11","1","2018-11-22","4","人間ドック＋乳がん検診","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-10-30 09:39:52","B83039","2018-11-22 10:23:51","1","3"
"24","2",\N,"4","1","1","2018-12-13","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-31 00:39:09","CUSTUMER","2018-10-31 00:39:09","0","1"
"25","2",\N,"4","1","1","2018-12-13","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-10-31 00:39:09","CUSTUMER","2018-10-31 00:39:09","0","1"
"26","2",\N,"5","1","1","2018-12-13","4","メンズドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-10-31 14:05:42","A2062","2018-10-31 14:05:42","0","1"
"27","2",\N,"5","1","1","2018-12-13","4","メンズドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-10-31 14:05:42","A2062","2018-10-31 14:05:42","0","1"
"28","2",\N,"4","1","1","2018-11-22","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2018-11-22 10:23:51","B83039","2018-11-22 10:23:51","0","1"
"29","2",\N,"4","1","1","2018-11-22","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2018-11-22 10:23:51","B83039","2018-11-22 10:23:51","0","1"
"30","2",\N,"2","1","1","2019-01-18","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-04 12:36:25","B83039","2019-01-04 15:14:07","1","2"
"31","2",\N,"2","1","1","2019-01-18","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-01-04 12:36:26","B83039","2019-01-04 15:14:07","1","2"
"32","2",\N,"2","1","1","2019-02-08","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B83039","2019-01-04 15:14:06","B83039","2019-01-04 15:14:06","0","1"
"33","2",\N,"2","1","1","2019-02-08","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","B83039","2019-01-04 15:14:07","B83039","2019-01-04 15:14:07","0","1"
"34","2",\N,"2","1","1","2019-02-15","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-28 17:09:44","CUSTUMER","2019-01-28 17:09:44","0","1"
"35","2",\N,"2","1","1","2019-02-15","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-01-28 17:09:44","CUSTUMER","2019-01-28 17:09:44","0","1"
"36","2",\N,"2","1","1","2019-03-08","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-18 14:04:00","CUSTUMER","2019-02-18 14:04:00","0","1"
"37","2",\N,"2","1","1","2019-03-08","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-02-18 14:04:00","CUSTUMER","2019-02-18 14:04:00","0","1"
"38","2",\N,"1","23","1","2019-03-11","1","脳ドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-20 23:49:21","CUSTUMER","2019-02-20 23:49:21","0","1"
"39","2",\N,"1","23","1","2019-03-11","1","脳ドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-02-20 23:49:21","CUSTUMER","2019-02-20 23:49:21","0","1"
"40","2",\N,"2","1","1","2019-06-07","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-24 17:08:37","CUSTUMER","2019-05-24 17:08:37","0","1"
"41","2",\N,"2","1","1","2019-06-07","5","肺がんドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-05-24 17:08:37","CUSTUMER","2019-05-24 17:08:37","0","1"
"42","2",\N,"10","1","1","2019-11-28","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-08 08:55:57","CUSTUMER","2019-11-08 08:55:57","0","1"
"43","2",\N,"10","1","1","2019-11-28","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2019-11-08 08:55:57","CUSTUMER","2019-11-08 08:55:57","0","1"
"44","2",\N,"11","3","1","2019-12-25","3","メンズドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3271","2019-12-20 11:35:31","A3210","2019-12-20 11:36:55","0","1"
"45","2",\N,"11","3","1","2019-12-25","3","メンズドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A3271","2019-12-20 11:35:31","A3210","2019-12-20 11:36:55","0","1"
"46","2",\N,"10","1","1","2020-02-06","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2020-01-22 14:40:40","CUSTUMER","2020-01-22 14:40:40","0","1"
"47","2",\N,"10","1","1","2020-02-06","4","レディースドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2020-01-22 14:40:40","CUSTUMER","2020-01-22 14:40:40","0","1"
