"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"21271","5","日帰りドック+脳ドック","日帰りドック+脳ドック","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2062","2017-12-13 11:40:38","0","13"
"21272","6","女性医師による婦人科検診","女性医師による婦人科検診","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2062","2017-12-13 11:40:38","0","10"
"21273","3","レディースドック（乳がん・子宮がん検診）","レディースドック（乳がん・子宮がん検診）","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2062","2017-12-13 14:17:48","0","13"
"21274","1","日帰り人間ドック","日帰り人間ドック","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2062","2017-12-13 11:59:32","0","13"
"21275","2","脳ドック","脳ドック","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2062","2017-12-13 12:00:35","0","10"
"21647","7","◆男女ペアドック◆（女性：乳腺エコー＋子宮がん健診）","◆男女ペアドック◆（女性：乳腺エコー＋子宮がん健診）","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2062","2017-12-13 11:40:38","0","11"
"21648","8","◆男女ペアドック◆（女性：マンモグラフィー＋子宮がん健診）","◆男女ペアドック◆（女性：マンモグラフィー＋子宮がん健診）","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2062","2017-12-13 11:40:38","0","9"
"21649","8","◆早春プラン◆人間ドック【当日結果面談】","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:28","system","2017-09-04 19:21:45","1","3"
"21650","9","◆早春プラン◆脳ドック(結果説明、頚動脈エコー)","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:28","system","2017-09-04 19:21:06","1","3"
"21651","4","健保コース","健保コース","0","0","0","0","0",\N,"7",\N,\N,"A2064","2017-12-05 16:26:05","A2062","2017-12-13 11:40:38","0","3"
