"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","12","【2019年9月30日まで】レディースドック（乳腺エコー＋子宮がん検査）腫瘍マーカー付き","【2019年9月30日まで】レディースドック（乳腺エコー＋子宮が","0","0","0","0","0",\N,"7","3000","13","A1589","2018-01-25 11:40:23","A3212","2019-10-28 11:47:25","0","19"
"2","13","【2019年9月30日まで】人間ドック（腫瘍マーカー付き）","【2019年9月30日まで】人間ドック（腫瘍マーカー付き）","0","0","0","0","0",\N,"7","3000","13","A1589","2018-01-25 11:45:08","A3212","2019-10-28 11:47:25","0","22"
"3","14","【2019年9月30日まで】人間ドック＋頭部CT（腫瘍マーカー付き）","【2019年9月30日まで】人間ドック＋頭部CT（腫瘍マーカー付","0","0","0","0","0",\N,"7","3000","13","A1589","2018-01-25 11:46:25","A3212","2019-10-28 11:47:25","0","21"
"4","15","【2019年9月30日まで】人間ドック＋胸部CT（腫瘍マーカー付き）","【2019年9月30日まで】人間ドック＋胸部CT（腫瘍マーカー付","0","0","0","0","0",\N,"7","3000","13","A1589","2018-01-25 11:48:18","A3212","2019-10-28 11:47:25","0","20"
"5","11","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A1589","2018-02-19 16:53:00","A3212","2019-10-29 11:14:48","0","3"
"6","16","【2019年9月30日まで】人間ドック＋脳梗塞・心筋梗塞のリスクチェック検査（腫瘍マーカー付き）","【2019年9月30日まで】人間ドック＋脳梗塞・心筋梗塞のリスク","0","0","0","0","0",\N,"7","3000","13","A1589","2018-02-27 10:54:14","A3212","2019-10-28 11:47:25","0","18"
"7","2","【2019年10月～12月受診価格】レディースドック（乳房エコー＋子宮がん検査）腫瘍マーカー付き","【2019年10月～12月受診価格】レディースドック（乳房エコー","1","0","0","0","0",\N,"7","3000","13","A3218","2019-08-30 13:29:05","A3212","2019-10-28 11:42:18","0","9"
"8","1","【2019年10月～12月受診価格】人間ドック（腫瘍マーカー付き）","【2019年10月～12月受診価格】人間ドック（腫瘍マーカー付き","1","0","0","0","0",\N,"7","3000","13","A3218","2019-08-30 13:30:03","A3212","2019-10-28 11:36:28","0","11"
"9","3","【2019年10月～12月受診価格】人間ドック＋頭部CT（腫瘍マーカー付き）","【2019年10月～12月受診価格】人間ドック＋頭部CT（腫瘍マ","1","0","0","0","0",\N,"7","3000","13","A3218","2019-08-30 13:33:13","A3212","2019-10-28 11:44:08","0","10"
"10","4","【2019年10月～12月受診価格】人間ドック＋胸部CT（腫瘍マーカー付き）","【2019年10月～12月受診価格】人間ドック＋胸部CT（腫瘍マ","1","0","0","0","0",\N,"7","3000","13","A3218","2019-08-30 13:34:08","A3212","2019-10-28 11:45:27","0","8"
"11","5","【2019年10月～12月受診価格】人間ドック＋脳梗塞・心筋梗塞のリスクチェック検査（腫瘍マーカー付き）","【2019年10月～12月受診価格】人間ドック＋脳梗塞・心筋梗塞","1","0","0","0","0",\N,"7","3000","13","A3218","2019-08-30 13:34:53","A3212","2019-10-28 11:47:03","0","8"
"12","6","【冬季価格】人間ドック（腫瘍マーカー付き）","【冬季価格】人間ドック（腫瘍マーカー付き）","1","0","0","0","0",\N,"7","3000","13","A3212","2019-10-28 10:07:40","A3212","2019-10-29 11:14:48","0","7"
"13","7","【冬季価格】レディースドック（乳房エコー＋子宮がん検査）腫瘍マーカー付き","【冬季価格】レディースドック（乳房エコー＋子宮がん検査）腫瘍マー","1","0","0","0","0",\N,"7","3000","13","A3212","2019-10-28 10:09:17","A3212","2019-10-29 11:14:48","0","6"
"14","8","【冬季価格】人間ドック＋頭部CT（腫瘍マーカー付き）","【冬季価格】人間ドック＋頭部CT（腫瘍マーカー付き）","1","0","0","0","0",\N,"7","3000","13","A3212","2019-10-28 10:11:55","A3212","2019-10-29 11:14:48","0","6"
"15","9","【冬季価格】人間ドック＋胸部CT（腫瘍マーカー付き）","【冬季価格】人間ドック＋胸部CT（腫瘍マーカー付き）","1","0","0","0","0",\N,"7","3000","13","A3212","2019-10-28 10:16:58","A3212","2019-10-29 11:14:48","0","6"
"16","10","【冬季価格】人間ドック＋脳梗塞・心筋梗塞のリスクチェック検査（腫瘍マーカー付き）","【冬季価格】人間ドック＋脳梗塞・心筋梗塞のリスクチェック検査（腫","1","0","0","0","0",\N,"7","3000","13","A3212","2019-10-28 10:19:04","A3212","2019-10-29 11:14:48","0","5"
