"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","6","【初めての方向け】スタンダード人間ドック","【初めての方向け】スタンダード人間ドック","0","0","0","0","0",\N,"3","3000","13","A2867","2018-11-28 14:36:30","A3212","2020-02-13 11:55:56","1","8"
"2","5","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-11-30 17:26:09","A3212","2019-10-24 10:53:27","0","4"
"3","7","【人間ドック＋乳がんセット（マンモグラフィ＋乳腺エコー）】","【人間ドック＋乳がんセット（マンモグラフィ＋乳腺エコー）】","0","0","0","0","0",\N,"3","3000","13","A2636","2019-05-24 10:30:01","A3212","2020-02-13 11:57:13","1","10"
"4","8","【人間ドック＋頭部MRI/MRA】","【人間ドック＋頭部MRI/MRA】","0","0","0","0","0",\N,"3","3000","13","A2636","2019-05-24 10:34:33","A3212","2020-02-13 11:58:01","1","9"
"5","9","【人間ドック＋肺がんセット（胸部CT＋肺がん腫瘍マーカー3種）】","【人間ドック＋肺がんセット（胸部CT＋肺がん腫瘍マーカー3種）】","0","0","0","0","0",\N,"3","3000","13","A2636","2019-05-24 10:39:22","A3212","2020-02-13 11:59:44","1","8"
"6","6","*非公開*　【初めての方向け】スタンダード人間ドック","*非公開*　【初めての方向け】スタンダード人間ドック","0","0","0","0","0",\N,"3","3000","13","A3218","2019-08-28 15:10:39","A3210","2020-03-24 14:12:11","0","9"
"7","7","*非公開*　【人間ドック＋乳がんセット（マンモグラフィ＋乳腺エコー）】","*非公開*　【人間ドック＋乳がんセット（マンモグラフィ＋乳腺エコ","0","0","0","0","0",\N,"3","3000","13","A3218","2019-08-28 15:12:15","A3210","2020-03-24 14:12:44","0","10"
"8","8","*非公開*　【人間ドック＋頭部MRI/MRA】","*非公開*　【人間ドック＋頭部MRI/MRA】","0","0","0","0","0",\N,"3","3000","13","A3218","2019-08-28 15:14:17","A3210","2020-03-24 14:13:16","0","9"
"9","9","*非公開*　【人間ドック＋肺がんセット（胸部CT＋肺がん腫瘍マーカー3種）】","*非公開*　【人間ドック＋肺がんセット（胸部CT＋肺がん腫瘍マー","0","0","0","0","0",\N,"3","3000","13","A3218","2019-08-28 15:15:40","A3210","2020-03-24 14:13:47","0","11"
"10","1","【初めての方向け】スタンダード人間ドック","【初めての方向け】スタンダード人間ドック","1","0","0","0","0",\N,"3","3000","13","A3271","2020-02-28 11:19:42","A3210","2020-03-24 14:14:52","0","4"
"11","2","人間ドック＋乳がんセット（マンモグラフィ＋乳腺エコー）","人間ドック＋乳がんセット（マンモグラフィ＋乳腺エコー）","1","0","0","0","0",\N,"3","3000","13","A3271","2020-02-28 11:21:36","A3210","2020-03-24 14:16:37","0","4"
"12","3","人間ドック＋頭部MRI/MRA","人間ドック＋頭部MRI/MRA","1","0","0","0","0",\N,"3","3000","13","A3271","2020-02-28 11:23:55","A3210","2020-03-24 14:18:22","0","5"
"13","4","人間ドック＋肺がんセット（胸部CT＋肺がん腫瘍マーカー3種）","人間ドック＋肺がんセット（胸部CT＋肺がん腫瘍マーカー3種）","1","0","0","0","0",\N,"3","3000","13","A3271","2020-02-28 11:25:07","A3210","2020-03-24 14:20:24","0","5"
