"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","1","1","2017-09-14","4","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"2","2",\N,"999999","999999","1","2017-08-22","2","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"3","2",\N,"1","22","1","2017-09-20","3","スタンダード人間ドック◇経鼻または経口胃内視鏡検査","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2017-09-15 11:13:23","A2062","2017-09-15 12:42:47","0","1"
"4","2",\N,"1","22","1","2017-09-20","3","スタンダード人間ドック◇経鼻または経口胃内視鏡検査","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2017-09-15 11:13:23","A2062","2017-09-15 12:42:47","0","1"
"5","2",\N,"7","2","1","2017-09-28","4","【午後】ABC健診/【20～30代】乳がん検診/健康診断＋乳がん/マンモエコー","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2017-09-19 12:18:45","A2064","2017-09-19 12:18:45","0","1"
"6","2",\N,"7","2","1","2017-09-28","4","【午後】ABC健診/【20～30代】乳がん検診/健康診断＋乳がん/マンモエコー","帯1","0",\N,"1","0","0000","2300","1","1","1","A2064","2017-09-19 12:18:45","A2064","2017-09-19 12:18:45","0","1"
"7","2",\N,"7","2","1","2017-10-05","4","【午後】ABC健診/【20～30代】乳がん検診/健康診断＋乳がん/マンモエコー","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-09-19 12:31:32","CUSTUMER","2017-09-19 12:31:32","0","1"
"8","2",\N,"7","2","1","2017-10-05","4","【午後】ABC健診/【20～30代】乳がん検診/健康診断＋乳がん/マンモエコー","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-09-19 12:31:32","CUSTUMER","2017-09-19 12:31:32","0","1"
"9","2",\N,"8","2","1","2017-09-20","3","健保用","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2017-09-19 17:03:04","A2064","2017-09-19 17:03:04","0","1"
"10","2",\N,"8","2","1","2017-09-20","3","健保用","帯1","0",\N,"1","0","0000","2300","1","1","1","A2064","2017-09-19 17:03:04","A2064","2017-09-19 17:03:04","0","1"
"11","2",\N,"7","2","1","2017-10-17","2","【午後】ABC健診/【20～30代】乳がん検診/健康診断＋乳がん/マンモエコー","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-09-21 17:19:52","A2062","2017-10-11 15:51:41","1","2"
"12","2",\N,"7","2","1","2017-10-17","2","【午後】ABC健診/【20～30代】乳がん検診/健康診断＋乳がん/マンモエコー","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-09-21 17:19:52","A2062","2017-10-11 15:51:41","1","2"
"13","2",\N,"1","38","1","2017-12-01","5","スタンダード人間ドック◇経鼻または経口胃内視鏡検査","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2017-09-27 17:40:40","B41292","2017-11-20 17:21:10","0","1"
"14","2",\N,"1","38","1","2017-12-01","5","スタンダード人間ドック◇経鼻または経口胃内視鏡検査","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2017-09-27 17:40:40","B41292","2017-11-20 17:21:10","0","1"
