"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","15","プレミアムメンズドック+脳ドック+頸動脈エコー+肺ドック（胃カメラ）","プレミアムメンズドック+脳ドック+頸動脈エコー+肺ドック（胃カメ","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 12:00:21","A3221","2019-10-03 10:25:12","0","11"
"2","7","レディースドック（胃カメラ）","レディースドック（胃カメラ）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 13:25:08","A3221","2019-10-02 14:43:08","0","10"
"3","9","レディースドック＋脳ドック＋頸動脈エコー（胃カメラ）","レディースドック＋脳ドック＋頸動脈エコー（胃カメラ）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 14:56:09","A3221","2019-10-02 14:45:11","0","9"
"4","5","半日人間ドック（上部消化管X線）","半日人間ドック（上部消化管X線）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:03:24","A3221","2019-10-02 14:41:58","0","9"
"5","13","半日人間ドック＋脳ドック＋頸動脈エコー（胃カメラ）","半日人間ドック＋脳ドック＋頸動脈エコー（胃カメラ）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:08:57","A3221","2019-10-03 10:23:40","0","9"
"6","8","レディースドック（上部消化管X線）","レディースドック（上部消化管X線）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:11:09","A3221","2019-10-02 14:44:24","0","9"
"7","12","【午後受診】簡易脳ドック（頭部MRI/MRA）","【午後受診】簡易脳ドック（頭部MRI/MRA）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:15:41","A3221","2019-10-03 10:21:52","0","7"
"8","6","半日人間ドック（胃カメラ）","半日人間ドック（胃カメラ）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:17:37","A3221","2019-10-02 14:42:24","0","7"
"9","16","プレミアムメンズドック+脳ドック+頸動脈エコー+肺ドック（上部消化管X線）","プレミアムメンズドック+脳ドック+頸動脈エコー+肺ドック（上部消","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:19:10","A3221","2019-10-03 10:25:46","0","8"
"10","14","プレミアムレディースドック＋脳ドック+頸動脈エコー+肺ドック（上部消化管X線）","プレミアムレディースドック＋脳ドック+頸動脈エコー+肺ドック（上","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:25:49","A3221","2019-10-03 10:24:35","0","9"
"11","17","プレミアムレディースドック＋脳ドック+頸動脈エコー+肺ドック（胃カメラ）","プレミアムレディースドック＋脳ドック+頸動脈エコー+肺ドック（胃","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:28:06","A3221","2019-10-03 10:27:11","0","10"
"12","10","レディースドック＋脳ドック＋頸動脈エコー（上部消化管X線）","レディースドック＋脳ドック＋頸動脈エコー（上部消化管X線）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:30:16","A3221","2019-10-03 10:19:06","0","8"
"13","11","半日人間ドック＋脳ドック＋頸動脈エコー（上部消化管X線）","半日人間ドック＋脳ドック＋頸動脈エコー（上部消化管X線）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:31:27","A3221","2019-10-03 10:20:09","0","6"
"14","18","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-23 15:37:09","A1589","2019-03-14 15:41:50","0","4"
"15","1","【1月～6月】プレミアムメンズドック+脳ドック+頸動脈エコー+肺ドック（胃カメラ）","【1月～6月】プレミアムメンズドック+脳ドック+頸動脈エコー+肺","1","0","0","0","0",\N,"7","6000","6","A1589","2019-02-20 11:04:18","A3221","2019-10-02 14:38:00","0","4"
"16","2","【1月～6月】プレミアムメンズドック+脳ドック+頸動脈エコー+肺ドック（上部消化管X線）","【1月～6月】プレミアムメンズドック+脳ドック+頸動脈エコー+肺","1","0","0","0","0",\N,"7","6000","6","A1589","2019-02-20 11:06:08","A3221","2019-10-02 14:38:44","0","4"
"17","3","【1月～6月】プレミアムレディースドック＋脳ドック+頸動脈エコー+肺ドック（胃カメラ）","【1月～6月】プレミアムレディースドック＋脳ドック+頸動脈エコー","1","0","0","0","0",\N,"7","6000","6","A1589","2019-02-20 11:07:00","A3221","2019-10-02 14:41:18","0","5"
"18","4","【1月～6月】プレミアムレディースドック＋脳ドック+頸動脈エコー+肺ドック（上部消化管X線）","【1月～6月】プレミアムレディースドック＋脳ドック+頸動脈エコー","1","0","0","0","0",\N,"7","6000","6","A1589","2019-02-20 11:08:07","A3221","2019-10-02 14:40:43","0","4"
