"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","184","1","2018-03-26","1","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-03-18 12:52:21","CUSTUMER","2018-03-18 12:52:21","0","1"
"2","2",\N,"2","184","1","2018-03-26","1","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-03-18 12:52:21","CUSTUMER","2018-03-18 12:52:21","0","1"
"3","2",\N,"2","184","1","2018-07-05","4","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-27 11:33:51","B76657","2018-04-27 13:35:31","1","2"
"4","2",\N,"2","184","1","2018-07-05","4","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-04-27 11:33:51","B76657","2018-04-27 13:35:31","1","2"
"5","2",\N,"2","184","1","2018-07-03","2","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B76657","2018-04-27 13:35:31","B76657","2018-04-27 13:35:31","0","1"
"6","2",\N,"2","184","1","2018-07-03","2","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","B76657","2018-04-27 13:35:31","B76657","2018-04-27 13:35:31","0","1"
"7","2",\N,"2","184","1","2018-06-06","3","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2018-05-30 14:05:13","A2062","2018-05-30 14:05:13","0","1"
"8","2",\N,"2","184","1","2018-06-06","3","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2018-05-30 14:05:14","A2062","2018-05-30 14:05:14","0","1"
"9","2",\N,"2","188","1","2018-07-21","6","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-07-10 12:02:00","CUSTUMER","2018-07-10 12:02:00","0","1"
"10","2",\N,"2","188","1","2018-07-21","6","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-07-10 12:02:00","CUSTUMER","2018-07-10 12:02:00","0","1"
"11","2",\N,"1","64","1","2018-07-28","6","婦人科コース","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-07-12 20:18:02","B76657","2018-07-13 10:32:05","1","2"
"12","2",\N,"1","64","1","2018-07-28","6","婦人科コース","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-07-12 20:18:02","B76657","2018-07-13 10:32:05","1","2"
"13","2",\N,"1","64","1","2018-08-04","6","婦人科コース","帯1","0",\N,"3","0","0000","2300","1","9",\N,"B76657","2018-07-13 10:32:05","B76657","2018-07-13 10:32:05","0","1"
"14","2",\N,"1","64","1","2018-08-04","6","婦人科コース","帯1","0",\N,"3","0","0000","2300","1","1","1","B76657","2018-07-13 10:32:05","B76657","2018-07-13 10:32:05","0","1"
"15","2",\N,"2","184","1","2018-07-03","2","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","B76657","2018-07-27 14:14:36","B76657","2018-07-27 14:14:36","0","1"
"16","2",\N,"2","200","1","2018-09-08","6","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-03 14:51:57","CUSTUMER","2018-08-03 14:51:57","0","1"
"17","2",\N,"2","200","1","2018-09-08","6","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-08-03 14:51:57","CUSTUMER","2018-08-03 14:51:57","0","1"
"18","2",\N,"2","200","1","2018-08-25","6","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-08 10:00:41","CUSTUMER","2018-08-08 10:00:41","0","1"
"19","2",\N,"2","200","1","2018-08-25","6","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-08-08 10:00:41","CUSTUMER","2018-08-08 10:00:41","0","1"
"20","2",\N,"2","200","1","2018-08-19","7","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-10 14:34:15","B76657","2018-08-17 15:12:01","1","2"
"21","2",\N,"2","200","1","2018-08-19","7","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-08-10 14:34:15","B76657","2018-08-17 15:12:01","1","2"
"22","2",\N,"2","200","1","2018-08-25","6","標準","帯1","0",\N,"3","0","0000","2300","1","1","2","B76657","2018-08-17 15:12:01","B76657","2018-08-17 15:12:01","0","1"
