"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","※9月まで受診価格※【男性】胃部X線人間ドック","※9月まで受診価格※【男性】胃部X線人間ドック","0","0","0","0","0",\N,"7","12000","6","A2636","2018-05-28 10:11:49","A3218","2019-10-01 10:55:32","0","16"
"2","3","※9月まで受診価格※人間ドック（女性）","※9月まで受診価格※人間ドック（女性）","0","0","0","0","0",\N,"7","12000","6","A2636","2018-05-28 10:26:22","A3218","2019-10-01 10:56:24","0","13"
"3","5","※9月まで受診価格※レディース検診（胃部X線検査）","※9月まで受診価格※レディース検診（胃部X線検査）","0","0","0","0","0",\N,"7","12000","6","A2636","2018-05-28 13:40:56","A3218","2019-10-01 10:57:20","0","17"
"4","10","※9月まで受診価格※定期健診A（男性）","※9月まで受診価格※定期健診A（男性）","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-28 14:38:44","A3218","2019-10-01 10:59:07","0","15"
"5","11","※9月まで受診価格※定期健診A（女性）","※9月まで受診価格※定期健診A（女性）","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-28 14:39:36","A3218","2019-10-01 10:59:28","0","16"
"6","17","定期健診B（男性）","定期健診B（男性）","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-28 14:42:32","A2636","2019-05-30 13:28:19","0","10"
"7","18","定期健診B（女性）","定期健診B（女性）","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-28 14:42:56","A2636","2019-05-30 13:28:19","0","10"
"8","19","雇用時健診（男性）","雇用時健診（男性）","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-28 14:49:59","A2636","2019-05-30 13:28:19","0","8"
"9","20","雇用時健診（女性）","雇用時健診（女性）","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-28 14:50:26","A2636","2019-05-30 13:28:19","0","8"
"10","8","※9月まで受診価格※生活習慣病健診（男性）（胃部X線検査）","※9月まで受診価格※生活習慣病健診（男性）（胃部X線検査）","0","0","0","0","0",\N,"7","12000","6","A2636","2018-05-28 14:57:13","A3218","2019-10-01 10:58:24","0","23"
"11","9","※9月まで受診価格※生活習慣病健診（女性）（胃部X線検査）","※9月まで受診価格※生活習慣病健診（女性）（胃部X線検査）","0","0","0","0","0",\N,"7","12000","6","A2636","2018-05-28 14:58:13","A3218","2019-10-01 10:58:45","0","21"
"12","16","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-28 16:53:12","A2636","2019-05-30 13:28:19","0","6"
"13","12","※9月まで受診価格※【女性技師対応】乳がん検査（乳腺エコー）","※9月まで受診価格※【女性技師対応】乳がん検査（乳腺エコー）","0","0","0","0","0",\N,"30","6000","6","A1589","2018-08-08 11:05:04","A3218","2019-10-01 10:59:52","0","15"
"14","13","※9月まで受診価格※【女性技師対応】乳がん検査（マンモグラフィ）","※9月まで受診価格※【女性技師対応】乳がん検査（マンモグラフィ）","0","0","0","0","0",\N,"30","6000","6","A1589","2018-08-08 11:16:05","A3218","2019-10-01 11:00:16","0","15"
"15","14","※9月まで受診価格※【女性技師対応】乳がん検査（乳腺エコー+マンモグラフィ）","※9月まで受診価格※【女性技師対応】乳がん検査（乳腺エコー+マン","0","0","0","0","0",\N,"30","6000","6","A1589","2018-08-08 11:46:53","A3218","2019-10-01 11:00:37","0","15"
"16","15","※9月まで受診価格※＜午後受診＞苦痛を感じにくい胃カメラ検査（経口+鎮静剤を使用）","※9月まで受診価格※＜午後受診＞苦痛を感じにくい胃カメラ検査（経","0","0","0","0","0",\N,"30","6000","6","A1589","2018-08-08 11:55:58","A3218","2019-10-01 11:01:00","0","16"
"17","4","※9月まで受診価格※レディース検診（胃カメラ（経鼻or経口））","※9月まで受診価格※レディース検診（胃カメラ（経鼻or経口））","0","0","0","0","0",\N,"7","12000","6","A1589","2018-08-10 19:37:01","A3218","2019-10-01 10:56:57","0","14"
"18","6","※9月まで受診価格※【所要時間60分】定期健診・雇用時健診（血液検査／心電図）男性","※9月まで受診価格※【所要時間60分】定期健診・雇用時健診（血液","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-30 13:22:32","A3218","2019-10-01 10:57:42","0","8"
"19","7","※9月まで受診価格※【所要時間60分】定期健診・雇用時健診（血液検査／心電図）女性","※9月まで受診価格※【所要時間60分】定期健診・雇用時健診（血液","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-30 13:23:12","A3218","2019-10-01 10:58:03","0","7"
"20","2","※9月まで受診価格※【男性】胃カメラ人間ドック　※鎮静剤使用可","※9月まで受診価格※【男性】胃カメラ人間ドック　※鎮静剤使用可","0","0","0","0","0",\N,"7","12000","6","A2636","2019-05-30 13:28:07","A3218","2019-10-01 10:55:52","0","10"
"21","21","【男性】胃部X線人間ドック","【男性】胃部X線人間ドック","1","0","0","0","0",\N,"7","12000","6","A1589","2019-06-03 18:44:19","A3211","2019-11-12 12:42:53","0","8"
"22","23","【男性】胃カメラ人間ドック　※鎮静剤使用可【請求で使用】","【男性】胃カメラ人間ドック　※鎮静剤使用可【請求で使用】","0","0","0","0","0",\N,"7","12000","6","A1589","2019-06-03 18:44:57","A3211","2019-11-12 12:45:31","0","12"
"23","24","【女性】胃部X線人間ドック","【女性】胃部X線人間ドック","1","0","0","0","0",\N,"7","12000","6","A1589","2019-06-03 18:45:46","A3211","2019-11-12 12:57:37","0","11"
"24","26","レディース検診（胃カメラ（経鼻or経口））","レディース検診（胃カメラ（経鼻or経口））","1","0","0","0","0",\N,"7","12000","6","A1589","2019-06-03 18:47:48","A3211","2019-11-12 12:53:10","0","9"
"25","27","レディース検診（胃部X線検査）","レディース検診（胃部X線検査）","1","0","0","0","0",\N,"7","12000","6","A1589","2019-06-03 18:49:16","A3211","2019-11-12 12:54:17","0","11"
"26","28","【所要時間60分】定期健診・雇用時健診（血液検査／心電図）男性","【所要時間60分】定期健診・雇用時健診（血液検査／心電図）男性","1","0","0","0","0",\N,"7","6000","6","A1589","2019-06-03 18:50:16","A3211","2019-11-12 12:54:58","0","6"
"27","29","【所要時間60分】定期健診・雇用時健診（血液検査／心電図）女性","【所要時間60分】定期健診・雇用時健診（血液検査／心電図）女性","1","0","0","0","0",\N,"7","6000","6","A1589","2019-06-03 18:51:40","A3211","2019-11-12 12:53:50","0","6"
"28","30","生活習慣病健診（男性）（胃部X線検査）","生活習慣病健診（男性）（胃部X線検査）","1","0","0","0","0",\N,"7","12000","6","A1589","2019-06-03 18:53:24","A3211","2019-11-12 12:55:33","0","13"
"29","31","生活習慣病健診（女性）（胃部X線検査）","生活習慣病健診（女性）（胃部X線検査）","1","0","0","0","0",\N,"7","12000","6","A1589","2019-06-03 18:58:07","A3211","2019-11-12 12:52:37","0","9"
"30","32","定期健診A（男性）","定期健診A（男性）","1","0","0","0","0",\N,"7","6000","6","A1589","2019-06-03 19:01:59","A3211","2019-11-12 12:50:54","0","6"
"31","33","定期健診A（女性）","定期健診A（女性）","1","0","0","0","0",\N,"7","6000","6","A1589","2019-06-03 19:02:52","A3211","2019-11-12 12:51:45","0","7"
"32","34","【女性技師対応】乳がん検査（乳腺エコー）","【女性技師対応】乳がん検査（乳腺エコー）","0","0","0","0","0",\N,"30","6000","6","A1589","2019-06-03 19:03:56","A3211","2019-11-12 12:48:44","0","6"
"33","35","【女性技師対応】乳がん検査（マンモグラフィ）","【女性技師対応】乳がん検査（マンモグラフィ）","0","0","0","0","0",\N,"30","6000","6","A1589","2019-06-03 19:04:53","A3211","2019-11-12 12:48:10","0","6"
