"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","13","【1～4月受診価格】スタンダード人間ドック","【1～4月受診価格】スタンダード人間ドック","0","0","0","0","0",\N,"7","3000","4","A2062","2017-12-05 17:49:38","B79169","2019-05-07 08:14:00","0","24"
"2","3","【1～3月受診価格】レディースドック（女性医師対応）","【1～3月受診価格】レディースドック（女性医師対応）","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-06 15:18:38","A2062","2018-01-26 14:24:23","1","9"
"3","3","【1～3月受診価格】スタンダード人間ドック+アレルギー検査（39種類）","【1～3月受診価格】スタンダード人間ドック+アレルギー検査（39","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-06 15:25:34","A2062","2018-01-26 15:53:43","1","10"
"4","4","【1～3月受診価格】レディースドック（女性医師対応）+アレルギー検査（39種類）","【1～3月受診価格】レディースドック（女性医師対応）+アレルギー","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-06 16:44:05","A2062","2018-01-26 16:04:58","1","10"
"5","8","【1～4月受診価格】乳がん検診：乳腺エコー+マンモグラフィ1方向（女性スタッフ対応）","【1～4月受診価格】乳がん検診：乳腺エコー+マンモグラフィ1方向","0","0","0","0","0",\N,"7","3000","1","A2062","2017-12-06 17:10:28","B79169","2019-05-07 08:11:19","0","16"
"6","9","【1～4月受診価格】乳がん検診：乳腺エコー+マンモグラフィ2方向（女性スタッフ対応）","【1～4月受診価格】乳がん検診：乳腺エコー+マンモグラフィ2方向","0","0","0","0","0",\N,"7","3000","1","A2062","2017-12-06 17:14:24","B79169","2019-05-07 08:11:49","0","16"
"7","10","【1～4月受診価格】婦人科検診（女性スタッフ対応）","【1～4月受診価格】婦人科検診（女性スタッフ対応）","0","0","0","0","0",\N,"7","3000","1","A2062","2017-12-07 12:12:27","B79169","2019-05-07 08:12:50","0","16"
"8","11","【1～4月受診価格】フル婦人科検診コース（女性スタッフ対応）","【1～4月受診価格】フル婦人科検診コース（女性スタッフ対応）","0","0","0","0","0",\N,"7","3000","1","A2062","2017-12-07 13:58:58","B79169","2019-05-07 08:13:16","0","16"
"9","10","スタンダード人間ドック","スタンダード人間ドック","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-07 14:50:54","A2062","2018-01-26 16:06:14","1","9"
"10","11","レディースドック（女性医師対応）","レディースドック（女性医師対応）","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-07 14:53:16","A2062","2018-01-26 16:07:28","1","9"
"11","11","乳がん検診：乳腺エコー+マンモグラフィ1方向（女性医師対応）","乳がん検診：乳腺エコー+マンモグラフィ1方向（女性医師対応）","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-07 14:56:35","A2062","2018-03-26 17:34:33","1","7"
"12","12","乳がん検診：乳腺エコー+マンモグラフィ2方向（女性医師対応）","乳がん検診：乳腺エコー+マンモグラフィ2方向（女性医師対応）","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-07 14:57:12","A2062","2018-03-26 17:43:37","1","7"
"13","13","婦人科検診（女性医師対応）","婦人科検診（女性医師対応）","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-07 14:57:49","A2062","2018-03-26 17:42:59","1","7"
"14","14","フル婦人科検診コース（女性医師対応）","フル婦人科検診コース（女性医師対応）","0","0","0","0","0",\N,"7","6000","1","A2062","2017-12-07 14:58:24","A2062","2018-03-26 17:49:22","1","6"
"15","7","健保コース","健保コース","0","0","0","0","0",\N,"7",\N,\N,"A2062","2017-12-07 15:07:54","A2636","2018-04-02 10:08:31","0","5"
"16","12","【1～4月受診価格】レディースドック（女性医師対応）","【1～4月受診価格】レディースドック（女性医師対応）","0","0","0","0","0",\N,"7","3000","4","A2062","2018-01-26 14:16:12","B79169","2019-05-09 16:53:28","0","21"
