"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","1","1","2019-06-28","5","脳梗塞・心血管障害の発症リスク検査","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-06-28 15:24:33","A2062","2019-06-28 15:24:33","0","1"
"2","2",\N,"2","1","1","2019-06-28","5","脳梗塞・心血管障害の発症リスク検査","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-06-28 15:24:33","A2062","2019-06-28 15:24:33","0","1"
"3","2",\N,"1","1","1","2019-07-06","6","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2636","2019-07-04 10:36:10","A2636","2019-07-04 10:36:10","0","1"
"4","2",\N,"1","1","1","2019-07-06","6","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2636","2019-07-04 10:36:10","A2636","2019-07-04 10:36:10","0","1"
"5","2",\N,"1","1","1","2019-09-10","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-02 15:53:21","CUSTUMER","2019-09-02 15:53:21","0","1"
"6","2",\N,"1","1","1","2019-09-10","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-02 15:53:21","CUSTUMER","2019-09-02 15:53:21","0","1"
"7","2",\N,"1","1","1","2019-10-02","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-19 13:03:28","A3215","2019-09-19 17:34:21","1","2"
"8","2",\N,"1","1","1","2019-10-02","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-19 13:03:28","A3215","2019-09-19 17:34:21","1","2"
"9","2",\N,"1","1","1","2019-10-08","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3215","2019-09-19 17:34:21","A3215","2019-09-19 17:34:21","0","1"
"10","2",\N,"1","1","1","2019-10-08","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A3215","2019-09-19 17:34:21","A3215","2019-09-19 17:34:21","0","1"
"11","2",\N,"1","1","1","2019-10-09","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-30 16:52:32","CUSTUMER","2019-09-30 16:52:32","0","1"
"12","2",\N,"1","1","1","2019-10-09","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-30 16:52:32","CUSTUMER","2019-09-30 16:52:32","0","1"
"13","2",\N,"1","1","1","2019-10-22","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-16 08:41:52","A3215","2019-10-16 11:59:30","1","2"
"14","2",\N,"1","1","1","2019-10-22","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-10-16 08:41:52","A3215","2019-10-16 11:59:30","1","2"
"15","2",\N,"1","1","1","2019-10-21","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3215","2019-10-16 11:59:30","A3215","2019-10-16 11:59:30","0","1"
"16","2",\N,"1","1","1","2019-10-21","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A3215","2019-10-16 11:59:30","A3215","2019-10-16 11:59:30","0","1"
"17","2",\N,"1","1","1","2019-11-05","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-29 10:22:18","CUSTUMER","2019-10-29 10:22:18","0","1"
"18","2",\N,"1","1","1","2019-11-05","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-10-29 10:22:18","CUSTUMER","2019-10-29 10:22:18","0","1"
"19","2",\N,"1","1","1","2020-01-08","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-26 11:34:04","CUSTUMER","2019-11-26 11:34:04","0","1"
"20","2",\N,"1","1","1","2020-01-08","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-11-26 11:34:04","CUSTUMER","2019-11-26 11:34:04","0","1"
"21","2",\N,"1","1","1","2019-12-09","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-29 10:04:29","CUSTUMER","2019-11-29 10:04:29","0","1"
"22","2",\N,"1","1","1","2019-12-09","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-11-29 10:04:29","CUSTUMER","2019-11-29 10:04:29","0","1"
"23","2",\N,"1","1","1","2019-12-28","6","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-14 08:36:34","CUSTUMER","2019-12-14 08:36:34","0","1"
"24","2",\N,"1","1","1","2019-12-28","6","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-12-14 08:36:34","CUSTUMER","2019-12-14 08:36:34","0","1"
