"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","14","【2019年9月30日まで】＜平日価格＞スタンダード人間ドック（胃カメラ（経鼻or経口））+脳ドック","【2019年9月30日まで】＜平日価格＞スタンダード人間ドック（","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 12:27:31","A3212","2020-03-06 16:51:42","1","22"
"2","16","【2019年9月30日まで】＜木曜日のみ＞スタンダード人間ドック+脳ドック+大腸検査","【2019年9月30日まで】＜木曜日のみ＞スタンダード人間ドック","0","0","0","0","0",\N,"7","4000","13","A1589","2018-01-22 13:54:05","A3212","2020-03-06 16:52:33","1","14"
"3","20","【2019年9月30日まで】スタンダード人間ドック（胃カメラ（経鼻or経口））","【2019年9月30日まで】スタンダード人間ドック（胃カメラ（経","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 14:35:30","A3212","2020-03-06 16:54:35","1","16"
"4","15","【2019年9月30日まで】＜平日価格＞スタンダード人間ドック+脳ドック","【2019年9月30日まで】＜平日価格＞スタンダード人間ドック+","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 14:36:25","A3212","2020-03-06 16:52:08","1","14"
"5","25","【2019年9月30日まで】乳がん検診（触診+マンモグラフィ）","【2019年9月30日まで】乳がん検診（触診+マンモグラフィ）","0","0","0","0","0",\N,"7","6000","6","A1589","2018-01-22 14:47:53","A3212","2020-03-06 16:56:29","1","8"
"6","17","【2019年9月30日まで】プレミアム人間ドック（人間ドック+脳ドック+肺ドック）","【2019年9月30日まで】プレミアム人間ドック（人間ドック+脳","0","0","0","0","0",\N,"7","3000","13","A1589","2018-01-22 15:03:05","A3212","2020-03-06 16:52:57","1","17"
"7","18","【2019年9月30日まで】＜土曜受診可＞スタンダード人間ドック（胃カメラ（経鼻or経口））+脳ドック","【2019年9月30日まで】＜土曜受診可＞スタンダード人間ドック","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 15:04:58","A3212","2020-03-06 16:53:48","1","17"
"8","19","【2019年9月30日まで】＜土曜受診可＞スタンダード人間ドック+脳ドック","【2019年9月30日まで】＜土曜受診可＞スタンダード人間ドック","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 15:05:48","A3212","2020-03-06 16:54:11","1","15"
"9","22","【2019年9月30日まで】レディースドック（胃カメラ（経鼻or経口））","【2019年9月30日まで】レディースドック（胃カメラ（経鼻or","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 15:08:16","A3212","2020-03-06 16:55:30","1","20"
"10","23","【2019年9月30日まで】レディースドック","【2019年9月30日まで】レディースドック","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 15:09:43","A3212","2020-03-06 16:55:51","1","15"
"11","21","【2019年9月30日まで】スタンダード人間ドック","【2019年9月30日まで】スタンダード人間ドック","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-22 15:20:33","A3212","2020-03-06 16:55:00","1","14"
"12","24","【2019年9月30日まで】婦人科検診","【2019年9月30日まで】婦人科検診","0","0","0","0","0",\N,"7","6000","6","A1589","2018-01-22 15:23:16","A3212","2020-03-06 16:56:11","1","14"
"13","26","【2019年9月30日まで】子宮がん検診（経腟エコー検査+子宮頸がん細胞診）","【2019年9月30日まで】子宮がん検診（経腟エコー検査+子宮頸","0","0","0","0","0",\N,"7","6000","6","A1589","2018-01-22 15:25:21","A3212","2020-03-06 16:56:51","1","11"
"14","22","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A1589","2018-02-08 17:50:15","B78643","2020-04-04 14:55:10","0","4"
"15","11","＜平日価格＞スタンダード人間ドック（胃内視鏡検査）＋脳ドック","＜平日価格＞スタンダード人間ドック（胃内視鏡検査）＋脳ドック","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-05 17:10:33","A3271","2020-04-06 11:24:03","0","18"
"16","16","＜木曜日のみ＞スタンダード人間ドック＋脳ドック＋大腸検査","＜木曜日のみ＞スタンダード人間ドック＋脳ドック＋大腸検査","1","0","0","0","0",\N,"7","4000","13","A3213","2019-08-06 16:09:27","A3271","2020-04-06 11:03:40","0","12"
"17","9","スタンダード人間ドック（胃内視鏡検査）","スタンダード人間ドック（胃内視鏡検査）","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-06 16:11:14","A3271","2020-04-06 10:49:15","0","17"
"18","12","＜平日価格＞スタンダード人間ドック＋脳ドック","＜平日価格＞スタンダード人間ドック＋脳ドック","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-06 16:12:02","A3271","2020-04-06 10:54:13","0","14"
"19","19","乳がん検診（触診＋マンモグラフィ）","乳がん検診（触診＋マンモグラフィ）","1","0","0","0","0",\N,"7","6000","6","A3213","2019-08-06 16:15:08","B78643","2020-04-04 14:55:10","0","9"
"20","15","プレミアム人間ドック（人間ドック＋脳ドック＋肺ドック）","プレミアム人間ドック（人間ドック＋脳ドック＋肺ドック）","1","0","0","0","0",\N,"7","3000","13","A3213","2019-08-06 16:32:28","A3271","2020-04-06 11:02:08","0","10"
"21","13","＜土曜受診可＞スタンダード人間ドック（胃内視鏡検査）＋脳ドック","＜土曜受診可＞スタンダード人間ドック（胃内視鏡検査）＋脳ドック","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-06 16:35:17","A3271","2020-04-06 10:59:22","0","12"
"22","14","＜土曜受診可＞スタンダード人間ドック＋脳ドック","＜土曜受診可＞スタンダード人間ドック＋脳ドック","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-06 16:36:21","B78643","2020-04-04 14:55:10","0","11"
"23","21","レディースドック","レディースドック","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-06 16:37:05","B78643","2020-04-04 14:55:10","0","11"
"24","20","レディースドック（胃内視鏡検査）","レディースドック（胃内視鏡検査）","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-06 16:38:53","A3271","2020-04-06 11:26:27","0","11"
"25","10","スタンダード人間ドック","スタンダード人間ドック","1","0","0","0","0",\N,"7","6000","13","A3213","2019-08-06 16:40:13","B78643","2020-04-04 14:55:10","0","9"
"26","17","婦人科検診","婦人科検診","1","0","0","0","0",\N,"7","6000","6","A3213","2019-08-06 16:40:54","B78643","2020-04-04 14:55:10","0","9"
"27","18","子宮がん検診（経腟エコー検査＋子宮頸がん細胞診）","子宮がん検診（経腟エコー検査＋子宮頸がん細胞診）","1","0","0","0","0",\N,"7","6000","6","A3213","2019-08-06 16:41:37","B78643","2020-04-04 14:55:10","0","9"
"28","1","【2020年5月1日から】＜平日価格＞スタンダード人間ドック＋脳ドック","【2020年5月1日から】＜平日価格＞スタンダード人間ドック＋脳","1","0","0","0","0",\N,"7","6000","13","A3271","2020-03-06 17:00:37","B78643","2020-04-08 09:30:52","0","15"
"29","3","【2020年5月1日から】スタンダード人間ドック（胃内視鏡検査）","【2020年5月1日から】スタンダード人間ドック（胃内視鏡検査）","1","0","0","0","0",\N,"7","6000","13","A3271","2020-03-06 17:13:15","B78643","2020-04-08 09:31:33","0","11"
"30","2","【2020年5月1日から】〈土曜受診可〉スタンダード人間ドック＋脳ドック","【2020年5月1日から】〈土曜受診可〉スタンダード人間ドック＋","1","0","0","0","0",\N,"7","6000","13","A3271","2020-03-06 17:18:20","B78643","2020-04-08 09:29:55","0","14"
"31","4","【2020年5月1日から】プレミアム人間ドック（人間ドック＋脳ドック＋肺ドック）","【2020年5月1日から】プレミアム人間ドック（人間ドック＋脳ド","1","0","0","0","0",\N,"7","3000","13","A3271","2020-03-06 17:22:46","B78643","2020-04-08 09:32:43","0","11"
"32","5","【2020年5月1日から】＜木曜日のみ＞スタンダード人間ドック＋脳ドック＋大腸検査","【2020年5月1日から】＜木曜日のみ＞スタンダード人間ドック＋","1","0","0","0","0",\N,"7","4000","13","A3271","2020-03-06 17:24:54","B78643","2020-04-08 09:34:19","0","9"
"33","8","【2020年5月1日から】レディース検診（乳がん検診+子宮がん検診）","【2020年5月1日から】レディース検診（乳がん検診+子宮がん検","1","0","0","0","0",\N,"7","6000","6","A3271","2020-03-06 17:26:57","B78643","2020-04-04 15:32:12","0","5"
"34","7","【2020年5月1日から】子宮がん検診（経腟エコー検査＋子宮頸がん細胞診）","【2020年5月1日から】子宮がん検診（経腟エコー検査＋子宮頸が","1","0","0","0","0",\N,"7","6000","6","A3271","2020-03-06 17:27:49","B78643","2020-04-04 15:31:24","0","5"
"35","6","【2020年5月1日から】乳がん検診（触診＋マンモグラフィ）","【2020年5月1日から】乳がん検診（触診＋マンモグラフィ）","1","0","0","0","0",\N,"7","6000","6","A3271","2020-03-06 17:28:38","B78643","2020-04-04 15:30:48","0","4"
