"LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","SHIFT_CALENDAR_ID","TIMEZONE_PATTERN_NAME","TIMEZONE_NAME","AUTO_RESERVATION_SETTING","START_TIME","END_TIME","OUTSIDE_RESERVATION","START_DAYS","ACCEPTANCE_START_TIME","END_DAYS","ACCEPTANCE_END_TIME","RESERVATION_FRAMES","LINE_NUM","SPARE_LINE_NUM","START_NUMBER","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A1589","2018-01-23 11:57:39","B78643","2020-04-04 14:48:54","25"
"1","2","1","2","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A1589","2018-02-08 17:48:14","B78643","2020-04-04 14:48:54","25"
"1","3","1","3","帯パターン3","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:33:53","B78643","2020-04-04 14:48:54","24"
"1","4","1","4","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:33:53","B78643","2020-04-04 14:48:54","24"
"1","5","1","5","帯パターン5","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:33:55","B78643","2020-04-04 14:48:54","24"
"1","6","1","6","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:33:55","B78643","2020-04-04 14:48:54","24"
"1","7","1","7","帯パターン7","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:33:57","B78643","2020-04-04 14:48:54","24"
"1","9","1","9","帯パターン9","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:33:59","B78643","2020-04-04 14:48:54","24"
"1","11","1","11","帯パターン11","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:34:00","B78643","2020-04-04 14:48:54","24"
"1","12","1","12","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:00","B78643","2020-04-04 14:48:54","24"
"1","13","1","13","帯パターン13","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:34:02","B78643","2020-04-04 14:48:54","24"
"1","14","1","14","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:02","B78643","2020-04-04 14:48:54","24"
"1","15","1","15","帯パターン15","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:34:03","B78643","2020-04-04 14:48:54","24"
"1","16","1","16","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:03","B78643","2020-04-04 14:48:54","24"
"1","17","1","17","帯パターン17","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B78643","2018-03-13 15:34:04","B78643","2020-04-04 14:48:54","24"
"1","18","1","18","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:04","B78643","2020-04-04 14:48:54","24"
"1","19","1","19","帯パターン19","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B78643","2018-03-13 15:34:05","B78643","2020-04-04 14:48:54","24"
"1","20","1","20","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:05","B78643","2020-04-04 14:48:54","24"
"1","21","1","21","帯パターン21","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B78643","2018-03-13 15:34:06","B78643","2020-04-04 14:48:54","24"
"1","22","1","22","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:06","B78643","2020-04-04 14:48:54","24"
"1","23","1","23","帯パターン23","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:34:07","B78643","2020-04-04 14:48:54","24"
"1","24","1","24","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:07","B78643","2020-04-04 14:48:54","24"
"1","27","1","27","帯パターン27","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-03-13 15:34:08","B78643","2020-04-04 14:48:54","24"
"1","28","1","28","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-03-13 15:34:08","B78643","2020-04-04 14:48:54","24"
"1","29","1","29","帯パターン29","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B78643","2018-04-06 12:37:26","B78643","2020-04-04 14:48:54","23"
"1","30","1","30","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-04-06 12:37:26","B78643","2020-04-04 14:48:54","23"
"1","31","1","31","帯パターン31","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-04-06 12:37:26","B78643","2020-04-04 14:48:54","23"
"1","32","1","32","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-04-06 12:37:26","B78643","2020-04-04 14:48:54","23"
"1","33","1","33","帯パターン33","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-04-06 12:37:26","B78643","2020-04-04 14:48:54","23"
"1","35","1","35","帯パターン35","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-04-06 12:37:26","B78643","2020-04-04 14:48:54","23"
"1","36","1","36","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-04-06 12:37:26","B78643","2020-04-04 14:48:54","23"
"1","37","1","37","帯パターン37","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B78643","2018-04-06 12:37:27","B78643","2020-04-04 14:48:54","23"
"1","38","1","38","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-04-06 12:37:27","B78643","2020-04-04 14:48:54","23"
"1","39","1","39","帯パターン39","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-04-06 12:37:27","B78643","2020-04-04 14:48:54","23"
"1","40","1","40","帯パターン40","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B78643","2018-04-06 12:37:27","B78643","2020-04-04 14:48:54","23"
"1","43","1","43","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","B78643","2018-04-06 12:37:27","B78643","2020-04-04 14:48:54","23"
"1","44","1","44","帯パターン44","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","A2636","2018-05-09 11:30:17","B78643","2020-04-04 14:48:54","22"
"1","46","1","46","帯パターン46","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","A2636","2018-05-09 11:30:17","B78643","2020-04-04 14:48:54","22"
"1","47","1","47","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A2636","2018-05-09 11:30:17","B78643","2020-04-04 14:48:54","22"
"1","48","1","48","帯パターン48","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","A2636","2018-05-09 11:30:17","B78643","2020-04-04 14:48:54","22"
"1","50","1","50","帯パターン50","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","A2636","2018-05-09 11:30:17","B78643","2020-04-04 14:48:54","22"
