"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","10","スタンダード人間ドック","スタンダード人間ドック","0","0","0","0","0",\N,"7","6000","6","A2062","2017-09-27 16:39:23","B74986","2019-09-25 09:35:57","0","22"
"2","14","レディースドック","レディースドック","0","0","0","0","0",\N,"7","6000","6","A2062","2017-09-27 16:40:17","B74986","2019-09-25 09:37:46","0","18"
"3","11","スタンダード人間ドック＋腫瘍マーカー","スタンダード人間ドック＋腫瘍マーカー","0","0","0","0","0",\N,"7","6000","6","A2062","2017-09-27 16:41:28","B74986","2019-09-25 09:36:27","0","20"
"4","6","レディースドック＋腫瘍マーカー","レディースドック＋腫瘍マーカー","0","0","0","0","0",\N,"0",\N,\N,"A2062","2017-09-27 16:42:20","A2062","2017-10-17 15:25:59","1","2"
"5","12","スタンダード人間ドック（胃ABC検査）","スタンダード人間ドック（胃ABC検査）","0","0","0","0","0",\N,"7","6000","6","A2062","2017-09-27 16:43:37","B74986","2019-09-25 09:36:58","0","18"
"6","7","レディースドック（胃ABC検査）","レディースドック（胃ABC検査）","0","0","0","0","0",\N,"0",\N,\N,"A2062","2017-09-27 16:44:26","A2062","2017-10-17 15:36:07","1","2"
"7","4","スタンダード人間ドック＋腫瘍マーカー（胃ABC検査）","スタンダード人間ドック＋腫瘍マーカー（胃ABC検査）","0","0","0","0","0",\N,"0",\N,\N,"A2062","2017-09-27 16:45:53","A2062","2017-10-16 17:18:56","1","2"
"8","8","レデースドック＋腫瘍マーカー（胃ABC検査）","レデースドック＋腫瘍マーカー（胃ABC検査）","0","0","0","0","0",\N,"0",\N,\N,"A2062","2017-09-27 16:46:56","A2062","2017-10-17 15:39:59","1","1"
"9","13","スタンダード人間ドック（胃ABC検査）＋腫瘍マーカー","スタンダード人間ドック（胃ABC検査）＋腫瘍マーカー","0","0","0","0","0",\N,"7","6000","6","A2062","2017-10-16 17:18:18","B74986","2019-09-25 09:37:22","0","15"
"10","15","レディースドック＋腫瘍マーカー","レディースドック＋腫瘍マーカー","0","0","0","0","0",\N,"7","6000","6","A2062","2017-10-17 15:18:13","B74986","2019-09-25 09:38:14","0","15"
"11","16","レディースドック（胃ABC検査）","レディースドック（胃ABC検査）","0","0","0","0","0",\N,"7","6000","6","A2062","2017-10-17 15:34:46","B74986","2019-09-25 09:38:40","0","13"
"12","17","レディースドック（胃ABC検査）+腫瘍マーカー","レディースドック（胃ABC検査）+腫瘍マーカー","0","0","0","0","0",\N,"7","6000","6","A2062","2017-10-17 15:42:53","B74986","2019-09-25 09:39:05","0","13"
"13","19","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2062","2017-10-17 16:23:47","A3219","2019-09-06 16:24:38","0","2"
"14","18","婦人科検診（乳房エコー、子宮頸がん、経膣エコー、HPV検査）","婦人科検診（乳房エコー、子宮頸がん、経膣エコー、HPV検査）","0","0","0","0","0",\N,"5","2000","4","B74986","2018-07-27 16:44:08","B74986","2019-09-25 09:39:28","0","10"
"15","20","【3/23～5/9】スタンダード人間ドック","【3/23～5/9】スタンダード人間ドック","1","0","0","0","0",\N,"7","6000","6","B74986","2019-01-22 12:42:37","B74986","2020-02-22 13:20:47","0","9"
"16","21","【3/23～5/9】スタンダード人間ドック＋腫瘍マーカー","【3/23～5/9】スタンダード人間ドック＋腫瘍マーカー","1","0","0","0","0",\N,"7","6000","6","B74986","2019-02-14 11:02:07","B74986","2020-02-22 13:21:13","0","6"
"17","22","【3/23～5/9】スタンダード人間ドック（胃ABC検査）","【3/23～5/9】スタンダード人間ドック（胃ABC検査）","1","0","0","0","0",\N,"7","6000","6","B74986","2019-02-14 11:03:14","B74986","2020-02-25 11:21:45","0","5"
