"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"21112","1","健康診断　Aコース","健康診断　Aコース","1","0","0","0","0",\N,"7","6000","9","system","2017-08-18 12:13:26","A3271","2019-11-27 10:21:17","0","14"
"21114","2","健康診断　Bコース","健康診断　Bコース","1","0","0","0","0",\N,"7","6000","9","system","2017-08-18 12:13:26","A3271","2019-11-27 10:21:34","0","12"
"21126","12","便潜血","便潜血","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:25:07","0","9"
"21127","6","胃カメラ","胃カメラ","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:23:16","0","10"
"21128","7","大腸カメラ","大腸カメラ","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:23:40","0","11"
"21129","11","ABI（血管年齢）","ABI（血管年齢）","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:24:46","0","13"
"21131","10","ピロリ菌検査","ピロリ菌検査","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:24:17","0","11"
"21132","3","マンモグラフィ＆超音波（ 乳腺エコー）","マンモグラフィ＆超音波（ 乳腺エコー）","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:21:56","0","9"
"21133","9","頸動脈超音波+甲状腺超音波","頸動脈超音波+甲状腺超音波","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:23:58","0","12"
"21134","4","マンモグラフィ","マンモグラフィ","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3211","2019-12-09 14:59:31","0","12"
"21135","8","腹部超音波（腹部エコー）","腹部超音波（腹部エコー）","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:22:59","0","10"
"21136","5","乳腺超音波（乳腺エコー）","乳腺超音波（乳腺エコー）","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:26","A3271","2019-11-27 10:22:41","0","10"
"21137","13","健保用","健保用","0","0","0","0","0",\N,"0",\N,\N,"A2064","2017-11-10 12:35:48","A2064","2017-11-10 12:35:48","0","1"
