"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","47","1","2019-06-28","5","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-04-24 11:31:48","A2636","2019-05-07 12:42:29","0","6"
"2","2",\N,"1","47","1","2019-06-28","5","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-04-24 11:31:48","A2636","2019-05-07 12:42:29","0","6"
"3","2",\N,"1","58","1","2019-07-30","2","スタンダード人間ドック（胃部X線）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-05-31 10:16:40","A2062","2019-05-31 10:16:40","0","1"
"4","2",\N,"1","58","1","2019-07-30","2","スタンダード人間ドック（胃部X線）","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-05-31 10:16:40","A2062","2019-05-31 10:16:40","0","1"
"5","2",\N,"4","4","1","2019-07-30","2","レディースドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-05-31 10:23:47","A2062","2019-05-31 10:23:47","0","1"
"6","2",\N,"4","4","1","2019-07-30","2","レディースドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-05-31 10:23:47","A2062","2019-05-31 10:23:47","0","1"
"7","2",\N,"1","58","1","2019-07-30","2","スタンダード人間ドック（胃部X線）","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-06-03 16:55:09","A2062","2019-06-03 16:55:09","0","1"
"8","2",\N,"4","5","1","2019-07-19","5","レディースドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-07-04 15:27:29","A2062","2019-07-04 15:27:29","0","1"
"9","2",\N,"4","5","1","2019-07-19","5","レディースドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-07-04 15:27:29","A2062","2019-07-04 15:27:29","0","1"
"10","2",\N,"3","8","1","2019-12-26","4","スタンダード人間ドック（胃バリウム）+脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3271","2019-12-20 09:39:56","A3271","2019-12-20 09:39:56","0","1"
"11","2",\N,"3","8","1","2019-12-26","4","スタンダード人間ドック（胃バリウム）+脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A3271","2019-12-20 09:39:56","A3271","2019-12-20 09:39:56","0","1"
"12","2",\N,"4","6","1","2020-03-19","4","レディースドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3271","2020-01-15 15:36:25","A3271","2020-01-15 15:36:25","0","1"
"13","2",\N,"4","6","1","2020-03-19","4","レディースドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A3271","2020-01-15 15:36:25","A3271","2020-01-15 15:36:25","0","1"
