"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"7","47","1","2019-07-05","5","婦人科コース（乳がん、子宮がん）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-06-11 09:56:40","CUSTUMER","2019-06-11 09:56:40","0","1"
"2","2",\N,"7","47","1","2019-07-05","5","婦人科コース（乳がん、子宮がん）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-06-11 09:56:40","CUSTUMER","2019-06-11 09:56:40","0","1"
"3","2",\N,"1","1","1","2019-07-23","2","人間ドック半日コース（上部消化管Ｘ線検査）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-06-12 18:01:11","CUSTUMER","2019-06-12 18:01:11","0","1"
"4","2",\N,"1","1","1","2019-07-23","2","人間ドック半日コース（上部消化管Ｘ線検査）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-06-12 18:01:11","CUSTUMER","2019-06-12 18:01:11","0","1"
"5","2",\N,"2","1","1","2019-07-30","2","人間ドック半日コース（上部消化管Ｘ線検査）＋腫瘍マーカー","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-12 10:21:42","CUSTUMER","2019-07-12 10:21:42","0","1"
"6","2",\N,"2","1","1","2019-07-30","2","人間ドック半日コース（上部消化管Ｘ線検査）＋腫瘍マーカー","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-07-12 10:21:42","CUSTUMER","2019-07-12 10:21:42","0","1"
"7","2",\N,"3","3","1","2019-08-22","4","レディースドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-26 18:16:46","CUSTUMER","2019-07-26 18:16:46","0","1"
"8","2",\N,"3","3","1","2019-08-22","4","レディースドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-07-26 18:16:46","CUSTUMER","2019-07-26 18:16:46","0","1"
"9","2",\N,"4","3","1","2019-08-24","6","レディースドック（腫瘍マーカー付き）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-31 08:45:58","CUSTUMER","2019-07-31 08:45:58","0","1"
"10","2",\N,"4","3","1","2019-08-24","6","レディースドック（腫瘍マーカー付き）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-07-31 08:45:58","CUSTUMER","2019-07-31 08:45:58","0","1"
"11","2",\N,"3","3","1","2019-09-25","3","レディースドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3213","2019-08-21 11:20:30","A3213","2019-08-21 11:20:30","0","1"
"12","2",\N,"3","3","1","2019-09-25","3","レディースドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A3213","2019-08-21 11:20:30","A3213","2019-08-21 11:20:30","0","1"
"13","2",\N,"3","3","1","2019-11-07","4","レディースドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-23 14:36:19","CUSTUMER","2019-10-23 14:36:19","0","1"
"14","2",\N,"3","3","1","2019-11-07","4","レディースドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-10-23 14:36:19","CUSTUMER","2019-10-23 14:36:19","0","1"
