"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2017-08-31","4","ライン","帯",\N,\N,\N,\N,"0000","2300","1",\N,\N,"migration","2017-09-09 00:00:00","migration","2017-09-09 00:00:00","0","1"
"2","2",\N,"3","7","1","2017-11-17","5","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-10-03 10:32:39","A1589","2017-11-07 20:14:43","0","1"
"3","2",\N,"3","7","1","2017-11-17","5","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-10-03 10:32:39","A1589","2017-11-07 20:14:43","0","1"
"4","2",\N,"3","6","1","2017-12-09","6","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-10-23 22:09:12","A2062","2017-10-27 13:37:31","1","2"
"5","2",\N,"3","6","1","2017-12-09","6","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-10-23 22:09:12","A2062","2017-10-27 13:37:31","1","2"
"6","2",\N,"3","6","1","2017-11-24","5","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-10-26 02:21:57","A2062","2017-10-26 14:22:11","1","2"
"7","2",\N,"3","6","1","2017-11-24","5","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-10-26 02:21:57","A2062","2017-10-26 14:22:11","1","2"
"8","2",\N,"3","7","1","2017-11-29","3","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-10-26 14:22:11","A1589","2017-11-07 20:14:42","0","1"
"9","2",\N,"3","7","1","2017-11-29","3","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-10-26 14:22:11","A1589","2017-11-07 20:14:42","0","1"
"10","2",\N,"3","7","1","2017-12-16","6","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2017-10-27 13:37:31","A1589","2017-11-07 20:14:43","0","1"
"11","2",\N,"3","7","1","2017-12-16","6","胃カメラコース共通","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2017-10-27 13:37:31","A1589","2017-11-07 20:14:43","0","1"
"12","2",\N,"2","9","1","2017-12-09","6","共通","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-11-01 20:55:40","A1589","2017-11-07 20:13:42","0","1"
