"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"21215","2","プレミアムコース【医師による結果説明あり】","プレミアムコース【医師による結果説明あり】","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A1589","2018-08-23 15:01:32","1","11"
"21216","7","【2019年9月30日まで】プレミアムコース【検査結果郵送】※実施曜日：月曜～金曜※","【2019年9月30日まで】プレミアムコース【検査結果郵送】※実","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A3271","2019-11-29 11:48:54","0","16"
"21217","10","【旧】スタンダードコース【検査結果郵送】","【旧】スタンダードコース【検査結果郵送】","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A2636","2018-07-19 16:51:27","1","10"
"21218","3","スタンダードコース【医師による結果説明あり】","スタンダードコース【医師による結果説明あり】","1","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A1589","2018-08-03 11:07:29","1","9"
"21219","8","肺がんドック【医師による結果説明あり】","肺がんドック【医師による結果説明あり】","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A3271","2019-11-29 11:48:54","0","12"
"21220","9","【2019年9月30日まで】肺がんドック【検査結果郵送】","【2019年9月30日まで】肺がんドック【検査結果郵送】","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A3271","2019-11-29 11:48:54","0","13"
"21659","10","骨粗しょう症ドック　Aコース【面談あり】","骨粗しょう症ドック　Aコース【面談あり】","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A3271","2019-11-29 11:48:54","0","12"
"21660","11","骨粗しょう症ドック　Bコース【面談あり】","骨粗しょう症ドック　Bコース【面談あり】","0","0","0","0","0",\N,"7","6000","6","system","2017-08-18 12:13:28","A3271","2019-11-29 11:48:54","0","12"
"21661","14","健保コース","健保コース","0","0","0","0","0",\N,"7",\N,\N,"A2062","2017-09-11 17:36:02","A3271","2019-11-29 11:48:54","0","5"
"21662","4","スタンダードコース【検査結果郵送】★","スタンダードコース【検査結果郵送】★","0","0","0","0","0",\N,"7","6000","6","A2636","2018-07-19 16:34:49","A1589","2018-08-03 11:30:09","1","4"
"21663","12","【2019年9月30日まで】スタンダードコース【検査結果郵送】※実施曜日：月曜～土曜※","【2019年9月30日まで】スタンダードコース【検査結果郵送】※","0","0","0","0","0",\N,"7","6000","6","A1589","2018-08-03 10:58:21","A3271","2019-11-29 11:48:54","0","10"
"21664","13","【2019年9月30日まで】スタンダードコース【医師による結果説明あり】※実施曜日：月～木曜、土曜※","【2019年9月30日まで】スタンダードコース【医師による結果説","0","0","0","0","0",\N,"7","6000","6","A1589","2018-08-03 10:59:00","A3271","2019-11-29 11:48:54","0","10"
"21665","6","【2019年9月30日まで】プレミアムコース【医師による結果説明あり】※実施曜日：月曜～木曜※","【2019年9月30日まで】プレミアムコース【医師による結果説明","0","0","0","0","0",\N,"7","6000","6","A1589","2018-08-23 14:58:53","A3271","2019-11-29 11:48:54","0","8"
"21666","1","スタンダードコース【医師による結果説明あり】※実施曜日：月～木曜、土曜※","スタンダードコース【医師による結果説明あり】※実施曜日：月～木曜","1","0","0","0","0",\N,"7","6000","6","A3220","2019-09-03 17:55:01","B42400","2020-04-06 10:05:53","0","7"
"21667","2","スタンダードコース【検査結果郵送】※実施曜日：月曜～土曜※","スタンダードコース【検査結果郵送】※実施曜日：月曜～土曜※","1","0","0","0","0",\N,"7","6000","6","A3220","2019-09-03 17:56:40","B42400","2020-04-06 10:06:26","0","7"
"21668","3","プレミアムコース【医師による結果説明あり】※実施曜日：月曜～木曜※","プレミアムコース【医師による結果説明あり】※実施曜日：月曜～木曜","1","0","0","0","0",\N,"7","6000","6","A3220","2019-09-03 17:58:32","B42400","2020-04-06 10:06:54","0","7"
"21669","4","プレミアムコース【検査結果郵送】※実施曜日：月曜～金曜※","プレミアムコース【検査結果郵送】※実施曜日：月曜～金曜※","1","0","0","0","0",\N,"7","6000","6","A3220","2019-09-03 17:59:58","B42400","2020-04-06 10:07:29","0","7"
"21670","5","肺がんドック【検査結果郵送】","肺がんドック【検査結果郵送】","1","0","0","0","0",\N,"7","6000","6","A3220","2019-09-03 18:01:39","B42400","2020-04-06 10:07:51","0","5"
