"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","レディースドックA（婦人科検診＋日帰り人間ドック）","レディースドックA（婦人科検診＋日帰り人間ドック）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 12:52:38","A3210","2020-01-28 12:01:39","0","10"
"2","2","レディースドックB（婦人科検診＋生活習慣病健診）","レディースドックB（婦人科検診＋生活習慣病健診）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 13:04:27","A3210","2020-01-28 12:05:32","0","14"
"3","3","レディースドックC（婦人科検診＋労働安全定期健診全項目）","レディースドックC（婦人科検診＋労働安全定期健診全項目）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 13:09:19","A3210","2020-01-28 12:05:56","0","13"
"4","4","婦人科検診A（婦人科検診＋骨密度検査＋甲状腺ホルモン検査）","婦人科検診A（婦人科検診＋骨密度検査＋甲状腺ホルモン検査）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 13:21:28","A3210","2020-01-28 12:07:41","0","12"
"5","5","婦人科検診B（婦人科検診＋腫瘍マーカー）","婦人科検診B（婦人科検診＋腫瘍マーカー）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 13:24:52","A3210","2020-01-28 12:08:11","0","11"
"6","6","婦人科検診C（マンモグラフィ検査＋乳腺・経膣エコー検査＋頸部細胞診）","婦人科検診C（マンモグラフィ検査＋乳腺・経膣エコー検査＋頸部細胞","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 14:54:22","A3210","2020-01-28 12:08:49","0","13"
"7","7","婦人科検診D（マンモグラフィ検査＋乳腺エコー検査＋頸部細胞診）","婦人科検診D（マンモグラフィ検査＋乳腺エコー検査＋頸部細胞診）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 14:56:01","A3210","2020-01-28 12:09:15","0","10"
"8","8","婦人科検診E（マンモグラフィ検査＋頸部細胞診）","婦人科検診E（マンモグラフィ検査＋頸部細胞診）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 14:56:45","A3210","2020-01-28 12:09:56","0","12"
"9","9","婦人科検診F（乳腺エコー検査＋頸部細胞診）","婦人科検診F（乳腺エコー検査＋頸部細胞診）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 14:58:09","A3210","2020-01-28 12:10:19","0","8"
"10","10","乳がん検診Ａ（視触診＋マンモグラフィ検査＋乳腺エコー検査）","乳がん検診Ａ（視触診＋マンモグラフィ検査＋乳腺エコー検査）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 15:00:18","A3210","2020-01-28 12:11:31","0","12"
"11","11","乳がん検診B（視触診＋マンモグラフィ検査）","乳がん検診B（視触診＋マンモグラフィ検査）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 15:01:28","A3210","2020-01-28 12:11:52","0","10"
"12","12","乳がん検診C（視触診＋乳腺エコー検査）","乳がん検診C（視触診＋乳腺エコー検査）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 15:02:40","A3210","2020-01-28 12:12:19","0","8"
"13","13","子宮がん検診Ａ（経膣エコー＋頸部細胞診）","子宮がん検診Ａ（経膣エコー＋頸部細胞診）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 15:06:25","A3210","2020-01-28 12:12:38","0","8"
"14","14","子宮がん検診B（頸部細胞診）","子宮がん検診B（頸部細胞診）","1","0","0","0","0",\N,"7","3000","13","A1589","2017-11-22 15:07:39","A3210","2020-01-28 12:12:55","0","8"
"15","16","健保コース","健保コース","0","0","0","0","0",\N,"7",\N,\N,"A1589","2017-11-22 15:13:30","A2064","2018-01-29 11:44:55","0","2"
"16","15","千代田区の子宮頸がん検診","千代田区の子宮頸がん検診","0","0","0","0","0",\N,"7","6000","6","A2064","2018-01-29 11:44:45","A2064","2018-01-29 11:44:55","0","2"
