"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","PETベーシックコース","PETベーシックコース","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 11:15:24","A3271","2020-01-10 17:44:23","0","21"
"2","2","PETアドバンスコース","PETアドバンスコース","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 11:26:38","A3271","2020-01-10 17:39:23","0","21"
"3","3","PETがんコース（男性用）","PETがんコース（男性用）","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 11:35:35","A3271","2020-01-10 17:49:28","0","20"
"4","4","PETがんコース（女性用）","PETがんコース（女性用）","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 11:59:35","A3271","2020-01-10 16:59:40","0","21"
"5","5","ジェネラルコース(男性用)","ジェネラルコース(男性用)","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 12:19:52","A2636","2019-03-20 10:17:12","1","6"
"6","6","ジェネラルコース(女性用)","ジェネラルコース(女性用)","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 12:23:56","A2636","2019-03-20 10:17:33","1","7"
"7","7","プレミアムコース","プレミアムコース","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 12:38:22","A2636","2019-03-20 10:17:55","1","10"
"8","8","スーペリアコース","スーペリアコース","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 12:51:56","A2636","2019-03-20 10:18:14","1","6"
"9","9","宿泊コース(リーガロイヤルホテルへ宿泊)","宿泊コース(リーガロイヤルホテルへ宿泊)","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 13:13:19","A2636","2019-03-20 10:18:34","1","4"
"10","10","宿泊コース(ホテル阪神へ宿泊)","宿泊コース(ホテル阪神へ宿泊)","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 14:15:12","A2636","2019-03-20 10:18:53","1","3"
"11","11","宿泊コース(ホテルNCBへ宿泊)","宿泊コース(ホテルNCBへ宿泊)","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 14:17:33","A2636","2019-03-20 10:19:12","1","3"
"12","12","脳ドック","脳ドック","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 14:33:11","A2636","2019-03-20 10:19:31","1","3"
"13","13","心臓ドック","心臓ドック","1","0","0","0","0",\N,"20","6000","6","A2867","2019-02-04 14:46:03","A2636","2019-03-20 10:19:48","1","3"
"14","7","健保コース","健保コース","0","0","0","0","0",\N,"20","6000","6","A2636","2019-02-12 10:33:40","A3219","2019-10-28 12:30:07","0","2"
"15","5","PETベーシックコース＋頭部MRI","PETベーシックコース＋頭部MRI","1","0","0","0","0",\N,"20","6000","6","A2636","2019-03-20 10:31:55","A3271","2020-01-10 17:47:24","0","12"
"16","6","PETベーシックコース＋乳房PET","PETベーシックコース＋乳房PET","1","0","0","0","0",\N,"20","6000","6","A2636","2019-03-20 10:33:51","A3271","2020-01-10 17:45:28","0","13"
