"SITE_OPERATE_LOG_ID","OPERATE_DATE","USER_ID","USER_NAME","IP","MENU","PAGE","BUTTON","OPERATE_CONTENT","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION","DELETE_FG"
"1","2018-12-11 10:09:27","m9121471","医療法人社団　俊爽会","221.117.118.154","ログイン","ログイン","ログイン","ユーザー名[医療法人社団　俊爽会]がログインしました。","A2867","2018-12-11 10:09:27","BA004","2019-12-12 03:10:55","2","1"
"2","2018-12-11 10:23:35","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[1]）","A2867","2018-12-11 10:23:35","BA004","2019-12-12 03:10:55","2","1"
"3","2018-12-11 10:30:05","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[2]）","A2867","2018-12-11 10:30:05","BA004","2019-12-12 03:10:55","2","1"
"4","2018-12-11 10:35:56","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[3]）","A2867","2018-12-11 10:35:56","BA004","2019-12-12 03:10:55","2","1"
"5","2018-12-11 10:37:32","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[4]）","A2867","2018-12-11 10:37:32","BA004","2019-12-12 03:10:55","2","1"
"6","2018-12-11 10:40:21","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[1]）","A2867","2018-12-11 10:40:21","BA004","2019-12-12 03:10:55","2","1"
"7","2018-12-11 10:40:31","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[2]）","A2867","2018-12-11 10:40:32","BA004","2019-12-12 03:10:55","2","1"
"8","2018-12-11 10:40:50","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[3]）","A2867","2018-12-11 10:40:50","BA004","2019-12-12 03:10:55","2","1"
"9","2018-12-11 10:49:50","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース編集","更新","検査コースを更新しました。（検査コースID：[4]）","A2867","2018-12-11 10:49:50","BA004","2019-12-12 03:10:55","2","1"
"10","2018-12-11 10:57:01","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[5]）","A2867","2018-12-11 10:57:01","BA004","2019-12-12 03:10:55","2","1"
"11","2018-12-11 11:03:46","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[6]）","A2867","2018-12-11 11:03:46","BA004","2019-12-12 03:10:55","2","1"
"12","2018-12-11 11:11:14","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","検査コース登録","登録","検査コースを登録しました。（検査コースID：[7]）","A2867","2018-12-11 11:11:14","BA004","2019-12-12 03:10:55","2","1"
"13","2018-12-11 11:12:03","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","休日設定","保存","休日設定を保存しました。","A2867","2018-12-11 11:12:03","BA004","2019-12-12 03:10:55","2","1"
"14","2018-12-11 11:12:46","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[1]）","A2867","2018-12-11 11:12:46","BA004","2019-12-12 03:10:55","2","1"
"15","2018-12-11 11:13:16","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","診療時間の設定","設定を保存","診療時間設定を保存しました。（カレンダーID：[1]）","A2867","2018-12-11 11:13:16","BA004","2019-12-12 03:10:55","2","1"
"16","2018-12-11 11:13:52","OEM10140417-forneeds","forneeds","221.117.118.154","受付管理","カレンダー登録","登録","カレンダーを登録しました。（カレンダーID：[2]）","A2867","2018-12-11 11:13:52","BA004","2019-12-12 03:10:55","2","1"
