"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2","人間ドック（胃部X線検査）","人間ドック（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-24 18:28:20","A3211","2019-11-12 14:02:58","0","13"
"2","1","人間ドック（胃カメラ）","人間ドック（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-24 18:32:13","A3211","2019-11-12 14:02:45","0","15"
"3","6","レディースドック（胃部X線検査）","レディースドック（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 16:49:26","A3211","2019-11-12 14:11:22","0","17"
"4","3","レディースドック（胃カメラ）","レディースドック（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 16:52:39","A3211","2019-11-12 14:03:43","0","11"
"5","8","レディースドック（胃部X線検査）＋腫瘍マーカー","レディースドック（胃部X線検査）＋腫瘍マーカー","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 16:57:02","A3211","2019-11-12 14:12:26","0","14"
"6","7","レディースドック（胃カメラ）＋腫瘍マーカー","レディースドック（胃カメラ）＋腫瘍マーカー","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 17:00:07","A3211","2019-11-12 14:11:45","0","14"
"7","13","メンズドック（胃部X線検査）","メンズドック（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 18:57:19","B88436","2020-01-16 16:25:58","0","18"
"8","4","メンズドック（胃カメラ）","メンズドック（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 19:11:07","A3211","2019-11-12 14:04:04","0","11"
"9","11","レディースドックフルコース（胃部X線検査）","レディースドックフルコース（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 19:15:23","B88436","2020-02-05 15:42:45","1","12"
"10","9","レディースドックフルコース（胃カメラ）","レディースドックフルコース（胃カメラ）","0","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 19:18:36","B88436","2020-02-05 15:42:14","1","10"
"11","16","メンズドックフルコース（胃部X線検査）","メンズドックフルコース（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 19:21:37","B88436","2020-02-05 15:43:36","1","14"
"12","14","メンズドックフルコース（胃カメラ）","メンズドックフルコース（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","A2867","2018-10-25 19:24:05","B88436","2020-02-05 15:45:04","1","11"
"13","21","健保コース","健保コース","0","0","0","0","0",\N,"5","6000","6","A2636","2018-10-26 13:43:04","B88436","2020-01-16 16:25:58","0","4"
"14","18","生活習慣病予防健診（胃部X線検査）","生活習慣病予防健診（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","A2636","2018-11-19 11:29:22","B88436","2020-01-16 16:25:58","0","12"
"15","5","生活習慣病予防健診（胃カメラ）","生活習慣病予防健診（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","A2636","2018-11-19 11:32:18","A3211","2019-11-12 14:10:53","0","12"
"16","20","簡易ドック（胃部X線検査）","簡易ドック（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","A2636","2018-11-19 11:36:06","B88436","2020-01-16 16:25:58","0","11"
"17","19","簡易ドック（胃カメラ）","簡易ドック（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","A2636","2018-11-19 11:38:21","B88436","2020-01-16 16:25:58","0","16"
"18","22","【2019年10月1日から】人間ドック（胃カメラ）","【2019年10月1日から】人間ドック（胃カメラ）","0","0","0","0","0",\N,"5","6000","20","A3213","2019-08-16 18:33:17","B88436","2020-01-16 16:25:58","0","3"
"19","10","レディースドックフルコース（胃カメラ）","レディースドックフルコース（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","B88436","2020-01-16 16:02:21","B88436","2020-02-05 15:45:50","0","4"
"20","12","レディースドックフルコース（胃部X線検査）","レディースドックフルコース（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","B88436","2020-01-16 16:08:37","B88436","2020-02-05 15:46:12","0","3"
"21","15","メンズドックフルコース（胃カメラ）","メンズドックフルコース（胃カメラ）","1","0","0","0","0",\N,"5","6000","20","B88436","2020-01-16 16:22:35","B88436","2020-02-05 15:46:55","0","4"
"22","17","メンズドックフルコース（胃部X線検査）","メンズドックフルコース（胃部X線検査）","1","0","0","0","0",\N,"5","6000","20","B88436","2020-01-16 16:25:10","B88436","2020-02-05 15:47:32","0","3"
