"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","3","1","2019-07-02","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-07-02 20:05:49","A2062","2019-07-02 20:05:49","0","1"
"2","2",\N,"1","3","1","2019-07-02","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-07-02 20:05:49","A2062","2019-07-02 20:05:49","0","1"
"3","2",\N,"5","6","1","2019-12-04","3","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-27 23:26:33","B95127","2019-11-28 15:51:32","1","2"
"4","2",\N,"5","6","1","2019-12-04","3","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-11-27 23:26:33","B95127","2019-11-28 15:51:32","1","2"
"5","2",\N,"1","3","1","2019-12-12","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-28 10:47:48","B95127","2019-11-28 15:49:26","1","3"
"6","2",\N,"1","3","1","2019-12-12","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-11-28 10:47:48","B95127","2019-11-28 15:49:26","1","3"
"7","2",\N,"1","6","1","2019-12-16","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B95127","2019-11-28 15:49:26","A3271","2019-11-28 17:33:01","0","2"
"8","2",\N,"1","6","1","2019-12-16","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","B95127","2019-11-28 15:49:26","B95127","2019-12-23 12:32:14","0","3"
"9","2",\N,"5","33","1","2019-12-09","1","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B95127","2019-11-28 15:51:32","B95127","2019-11-29 14:29:21","0","1"
"10","2",\N,"5","33","1","2019-12-09","1","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","1","1","B95127","2019-11-28 15:51:32","B95127","2019-11-29 14:29:21","0","1"
"11","2",\N,"5","35","1","2019-12-19","4","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-06 16:16:35","CUSTUMER","2019-12-06 16:16:35","0","1"
"12","2",\N,"5","35","1","2019-12-19","4","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-12-06 16:16:35","CUSTUMER","2019-12-06 16:16:35","0","1"
"13","2",\N,"5","88","1","2020-02-05","3","簡易脳ドックCコース","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2020-01-24 12:17:24","B95127","2020-01-24 14:00:35","0","1"
"14","2",\N,"5","88","1","2020-02-05","3","簡易脳ドックCコース","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2020-01-24 12:17:24","B95127","2020-01-24 14:00:35","0","1"
"15","2",\N,"5","96","1","2020-02-13","4","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-02-04 15:08:26","CUSTUMER","2020-02-04 15:08:26","0","1"
"16","2",\N,"5","96","1","2020-02-13","4","簡易脳ドックCコース","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2020-02-04 15:08:26","CUSTUMER","2020-02-04 15:08:26","0","1"
"17","2",\N,"1","20","1","2020-03-31","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-02-18 19:00:39","CUSTUMER","2020-02-18 19:00:39","0","1"
"18","2",\N,"1","20","1","2020-03-31","2","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2020-02-18 19:00:39","CUSTUMER","2020-02-18 19:00:39","0","1"
