"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","4","基本人間ドックコース","基本人間ドックコース","0","0","0","0","0",\N,"30","3000","13","A2636","2019-06-21 11:10:45","A2062","2019-07-04 13:18:57","0","8"
"2","5","胃・食道内視鏡コース","胃・食道内視鏡コース","0","0","0","0","0",\N,"30","3000","13","A2636","2019-06-21 11:18:44","A2062","2019-07-04 13:18:57","0","7"
"3","1","脳ドックコース","脳ドックコース","1","0","0","0","0",\N,"30","3000","6","A2636","2019-06-21 11:26:44","A2062","2019-07-18 17:31:43","0","10"
"4","6","胃・食道カメラ＋基本人間ドックコース","胃・食道カメラ＋基本人間ドックコース","0","0","0","0","0",\N,"30","3000","13","A2636","2019-06-21 11:35:21","A2062","2019-07-04 13:17:39","0","11"
"5","7","脳＋基本人間ドックコース","脳＋基本人間ドックコース","0","0","0","0","0",\N,"30","3000","13","A2636","2019-06-21 11:39:25","A2062","2019-07-04 13:17:39","0","7"
"6","8","脳＋胃・食道内視鏡コース","脳＋胃・食道内視鏡コース","0","0","0","0","0",\N,"30","3000","13","A2636","2019-06-21 13:00:37","A2062","2019-07-04 13:17:39","0","7"
"7","9","脳＋胃・食道内視鏡＋基本人間ドックコース","脳＋胃・食道内視鏡＋基本人間ドックコース","0","0","0","0","0",\N,"30","3000","13","A2636","2019-06-21 14:12:51","A2062","2019-07-04 13:17:39","0","7"
"8","10","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2019-06-21 17:25:23","A2062","2019-07-04 13:17:39","0","2"
"9","2","脳検診コース","脳検診コース","1","0","0","0","0",\N,"7","3000","6","A2062","2019-07-04 12:58:30","A2062","2019-07-10 14:35:03","0","4"
"10","3","肺検診コース","肺検診コース","1","0","0","0","0",\N,"7","3000","6","A2062","2019-07-04 13:11:52","A1589","2019-07-11 20:49:11","0","6"
