"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"21661","1","一般ドック（胃カメラ）","一般ドック（胃カメラ）","1","0","0","0","0",\N,"7","6000","6","system","2017-08-25 14:18:59","A2062","2017-08-31 12:39:34","0","4"
"21662","3","併用ドック（胃カメラ＋脳ドック）","併用ドック（胃カメラ＋脳ドック）","1","0","0","0","0",\N,"7","6000","6","system","2017-08-25 14:18:59","A2064","2017-11-08 13:39:20","0","5"
"21663","3","【土日受診可能】3D-CT大腸がん検査","【土日受診可能】3D-CT大腸がん検査","0","0","0","0","0",\N,"0",\N,\N,"system","2017-08-25 14:18:59","A2062","2017-09-05 15:24:35","1","6"
"21664","4","【日曜のみ】MRI・MRA脳ドック","【日曜のみ】MRI・MRA脳ドック","0","0","0","0","0",\N,"0",\N,\N,"system","2017-08-25 14:18:59","A1589","2017-09-05 15:24:49","1","2"
"21665","5","【日曜のみ】触診のないがん検査","【日曜のみ】触診のないがん検査","0","0","0","0","0",\N,"0",\N,\N,"system","2017-08-25 14:18:59","A1589","2017-09-05 15:25:04","1","2"
"21666","4","併用ドック（胃バリウム＋脳ドック）","併用ドック（胃バリウム＋脳ドック）","1","0","0","0","0",\N,"7","6000","6","A1589","2017-09-04 19:20:55","A2064","2017-11-08 13:39:20","0","3"
"21667","2","一般ドック（胃バリウム）","一般ドック（胃バリウム）","1","0","0","0","0",\N,"7","6000","6","A1589","2017-09-04 19:40:06","A2064","2017-11-08 13:39:20","0","2"
"21668","5","人間ドック＋脳ドック","人間ドック＋脳ドック","1","0","0","0","0",\N,"7","6000","6","A1589","2017-09-04 19:51:42","A2064","2017-11-08 13:39:20","0","3"
"21669","6","健保コース","健保コース","0","0","0","0","0",\N,"0",\N,\N,"A2062","2017-09-10 19:24:02","A2064","2017-11-08 13:49:16","1","3"
"21670","7","健保コース","健保コース","0","0","0","0","0",\N,"0",\N,\N,"A2064","2017-11-08 14:33:04","A2064","2017-11-17 10:16:12","0","2"
