"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","3","1","2019-01-16","3","カレンダー2","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-10 19:25:40","B86360","2019-01-15 08:39:13","1","2"
"2","2",\N,"2","3","1","2019-01-16","3","カレンダー2","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2019-01-10 19:25:40","B86360","2019-01-15 08:39:13","1","2"
"3","2",\N,"2","5","1","2019-01-21","1","カレンダー2","帯1","0",\N,"5","0","0000","2300","1","9",\N,"B86360","2019-01-15 08:39:13","B86360","2019-01-15 08:39:13","0","1"
"4","2",\N,"2","5","1","2019-01-21","1","カレンダー2","帯1","0",\N,"5","0","0000","2300","1","1","1","B86360","2019-01-15 08:39:13","B86360","2019-01-15 08:39:13","0","1"
"5","2",\N,"1","170","1","2019-02-04","1","午前ドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2019-01-23 10:53:29","B86360","2019-01-23 11:07:10","0","1"
"6","2",\N,"1","170","1","2019-02-04","1","午前ドック","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2019-01-23 10:53:29","B86360","2019-01-23 11:07:10","0","1"
"7","2",\N,"3","30","1","2019-01-28","1","一般健診","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-24 15:54:07","CUSTUMER","2019-01-24 15:54:07","0","1"
"8","2",\N,"3","30","1","2019-01-28","1","一般健診","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2019-01-24 15:54:07","CUSTUMER","2019-01-24 15:54:07","0","1"
"9","2",\N,"1","177","1","2019-02-08","5","午前ドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2019-01-25 14:54:01","A2062","2019-01-25 14:54:01","0","1"
"10","2",\N,"1","177","1","2019-02-08","5","午前ドック","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2019-01-25 14:54:01","A2062","2019-01-25 14:54:01","0","1"
"11","2",\N,"1","177","1","2019-02-08","5","午前ドック","帯1","0",\N,"3","0","0000","2300","1","1","2","A2062","2019-01-25 14:54:43","A2062","2019-01-25 14:54:43","0","1"
"12","2",\N,"1","177","1","2019-02-08","5","午前ドック","帯1","0",\N,"3","0","0000","2300","1","1","3","A2062","2019-01-25 14:56:17","A2062","2019-01-25 14:56:17","0","1"
"13","2",\N,"3","272","1","2019-02-14","4","一般健診","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-10 13:23:59","B86360","2019-02-14 10:49:37","0","1"
"14","2",\N,"3","272","1","2019-02-14","4","一般健診","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2019-02-10 13:23:59","B86360","2019-02-14 10:49:37","0","1"
"15","2",\N,"3","70","1","2019-02-25","1","一般健診","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-21 13:29:40","CUSTUMER","2019-02-21 13:29:40","0","1"
"16","2",\N,"3","70","1","2019-02-25","1","一般健診","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2019-02-21 13:29:40","CUSTUMER","2019-02-21 13:29:40","0","1"
"17","2",\N,"3","359","1","2019-03-11","1","一般健診","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-25 22:23:03","B86360","2019-03-08 16:27:40","0","1"
