"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","24","胃カメラコース","胃カメラコース","0","0","0","0","0",\N,"3","3000","0","A2867","2018-12-06 16:51:03","B90433","2019-10-07 09:56:32","0","15"
"2","21","スタンダード＋胃カメラコース","スタンダード＋胃カメラコース","0","0","0","0","0",\N,"3","3000","0","A2867","2018-12-06 16:52:01","B90433","2019-10-07 09:56:32","0","13"
"3","15","人間ドックスタンダードコース","人間ドックスタンダードコース","0","0","0","0","0",\N,"3","3000","0","A2867","2018-12-06 16:55:26","B90433","2019-10-07 09:56:32","0","11"
"4","22","スタンダード＋大腸カメラコース","スタンダード＋大腸カメラコース","0","0","0","0","0",\N,"3","3000","6","A2867","2018-12-06 16:57:09","B90433","2019-10-07 09:56:32","0","16"
"5","25","大腸カメラコース","大腸カメラコース","0","0","0","0","0",\N,"3","3000","6","A2867","2018-12-06 16:57:54","B90433","2019-10-07 09:56:32","0","14"
"6","23","スタンダード＋胃カメラ＋大腸カメラ","スタンダード＋胃カメラ＋大腸カメラ","0","0","0","0","0",\N,"3","3000","6","A2867","2018-12-06 16:58:35","B90433","2019-10-07 09:56:32","0","16"
"7","26","胃カメラ＋大腸カメラコース","胃カメラ＋大腸カメラコース","0","0","0","0","0",\N,"3","3000","6","A2867","2018-12-06 16:59:24","B90433","2019-10-07 09:56:32","0","12"
"8","27","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-12-12 15:22:36","B90433","2019-10-07 09:56:32","0","5"
"9","16","スタンダード＋腹部超音波検査","スタンダード＋腹部超音波検査","0","0","0","0","0",\N,"3","3000","0","A2636","2019-05-28 15:10:57","B90433","2019-10-07 09:56:32","0","13"
"10","18","スタンダード＋腫瘍マーカー4種 【女性】","スタンダード＋腫瘍マーカー4種 【女性】","0","0","0","0","0",\N,"3","3000","0","A2636","2019-05-28 15:13:39","B90433","2019-10-07 09:56:32","0","16"
"11","17","スタンダード＋腫瘍マーカー4種 【男性】","スタンダード＋腫瘍マーカー4種 【男性】","0","0","0","0","0",\N,"3","3000","0","A2636","2019-05-28 15:15:17","B90433","2019-10-07 09:56:32","0","14"
"12","19","スタンダード＋腹部超音波検査＋腫瘍マーカー4種 【男性】","スタンダード＋腹部超音波検査＋腫瘍マーカー4種 【男性】","0","0","0","0","0",\N,"3","3000","0","A2636","2019-06-12 09:34:36","B90433","2019-10-07 09:56:32","0","12"
"13","20","スタンダード＋腹部超音波検査＋腫瘍マーカー4種 【女性】","スタンダード＋腹部超音波検査＋腫瘍マーカー4種 【女性】","0","0","0","0","0",\N,"3","3000","0","A2636","2019-06-12 09:35:11","B90433","2019-10-07 09:56:32","0","12"
"14","2","スタンダードコース","スタンダードコース","1","0","0","0","0",\N,"3","3000","0","A3218","2019-08-20 14:22:19","A3271","2019-11-29 09:40:35","0","7"
