"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2019-01-24","4","日帰り人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-01-07 15:21:37","A2062","2019-01-07 15:21:37","0","1"
"2","2",\N,"1","1","1","2019-01-24","4","日帰り人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-01-07 15:21:37","A2062","2019-01-07 15:21:37","0","1"
"3","2",\N,"9","1","1","2019-02-27","3","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-01-16 18:12:31","A2062","2019-01-16 18:12:31","0","1"
"4","2",\N,"9","1","1","2019-02-27","3","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-01-16 18:12:31","A2062","2019-01-17 12:10:18","0","2"
"5","2",\N,"9","2","1","2019-02-25","1","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-02-21 10:28:52","A2062","2019-02-21 10:28:52","0","1"
"6","2",\N,"9","2","1","2019-02-25","1","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-02-21 10:28:52","A2062","2019-02-21 10:28:52","0","1"
"7","2",\N,"1","2","1","2019-04-03","3","日帰り人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2636","2019-03-12 10:22:04","A2636","2019-03-12 10:22:04","0","1"
"8","2",\N,"1","2","1","2019-04-03","3","日帰り人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2636","2019-03-12 10:22:04","A2636","2019-03-12 10:22:04","0","1"
"9","2",\N,"3","3","1","2019-04-02","2","1泊2日人間ドック（胃内視鏡検査）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-12 11:17:44","B85165","2019-04-02 17:51:37","1","2"
"10","2",\N,"3","3","1","2019-04-02","2","1泊2日人間ドック（胃内視鏡検査）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-03-12 11:17:44","B85165","2019-04-02 17:51:37","1","2"
"11","2",\N,"9","3","1","2019-03-22","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2636","2019-03-15 15:52:51","A2636","2019-03-15 15:52:51","0","1"
"12","2",\N,"9","3","1","2019-03-22","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2636","2019-03-15 15:52:51","A2636","2019-03-15 15:52:51","0","1"
"13","2",\N,"3","3","1","2019-05-07","2","1泊2日人間ドック（胃内視鏡検査）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B85165","2019-04-02 17:51:37","B85165","2019-04-02 17:51:37","0","1"
"14","2",\N,"3","3","1","2019-05-07","2","1泊2日人間ドック（胃内視鏡検査）","帯1","0",\N,"1","0","0000","2300","1","1","1","B85165","2019-04-02 17:51:37","B85165","2019-04-02 17:51:37","0","1"
"15","2",\N,"1","3","1","2019-07-25","4","日帰り人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-04-17 13:28:22","A2062","2019-04-17 13:28:22","0","1"
"16","2",\N,"1","3","1","2019-07-25","4","日帰り人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-04-17 13:28:22","A2062","2019-04-17 13:28:22","0","1"
"17","2",\N,"8","1","1","2019-09-02","1","日帰り人間ドック（胃内視鏡）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-05-29 13:46:13","A2062","2019-05-29 13:46:13","0","1"
"18","2",\N,"8","1","1","2019-09-02","1","日帰り人間ドック（胃内視鏡）","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-05-29 13:46:13","A2062","2019-05-29 13:46:13","0","1"
"19","2",\N,"8","2","1","2019-08-29","4","日帰り人間ドック（胃内視鏡）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-07-12 14:35:08","A2062","2019-07-12 14:35:08","0","1"
"20","2",\N,"8","2","1","2019-08-29","4","日帰り人間ドック（胃内視鏡）","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-07-12 14:35:08","A2062","2019-07-12 15:07:10","0","2"
"21","2",\N,"9","4","1","2019-08-13","2","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3179","2019-08-02 17:26:03","A3179","2019-08-02 17:26:03","0","1"
"22","2",\N,"9","4","1","2019-08-13","2","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A3179","2019-08-02 17:26:03","A3179","2019-08-02 17:26:03","0","1"
"23","2",\N,"8","3","1","2019-10-08","2","日帰り人間ドック（胃内視鏡）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3213","2019-08-08 13:40:17","A3213","2019-08-08 13:40:17","0","1"
"24","2",\N,"8","3","1","2019-10-08","2","日帰り人間ドック（胃内視鏡）","帯1","0",\N,"1","0","0000","2300","1","1","1","A3213","2019-08-08 13:40:17","A3213","2019-08-08 13:40:17","0","1"
