"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","【さくらコース】子宮がん検診+基本検査","【さくらコース】子宮がん検診+基本検査","1","0","0","0","0",\N,"7","6000","6","A2062","2018-01-11 16:26:13","A2062","2018-02-13 09:20:01","1","4"
"2","13","【2019年9月30日まで】【ひまわりコース】婦人科検診+基本健診","【2019年9月30日まで】【ひまわりコース】婦人科検診+基本健","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-11 16:53:55","A3212","2019-12-23 10:46:07","1","10"
"3","14","【2019年9月30日まで】【コスモスコース】婦人科検診+基本健診+ホルモン検査","【2019年9月30日まで】【コスモスコース】婦人科検診+基本健","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-11 17:10:58","A3212","2019-12-23 10:46:16","1","10"
"4","15","【2019年9月30日まで】【シクラメンコース】婦人科検診+基本健診+腫瘍マーカー","【2019年9月30日まで】【シクラメンコース】婦人科検診+基本","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-11 17:20:15","A3212","2019-12-23 10:47:40","1","9"
"5","16","【2019年9月30日まで】【ホワイトローズコース】婦人科検診+基本健診+感染症検査","【2019年9月30日まで】【ホワイトローズコース】婦人科検診+","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-11 17:30:23","A3212","2019-12-23 10:46:25","1","7"
"6","17","【2019年9月30日まで】【こぶしコース】子宮がん検診","【2019年9月30日まで】【こぶしコース】子宮がん検診","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-11 17:43:58","A3212","2019-12-23 10:47:29","1","6"
"7","7","【オリーブコース】基本健診","【オリーブコース】基本健診","1","0","0","0","0",\N,"7","6000","6","A2062","2018-01-11 17:56:59","A2062","2018-02-13 09:20:17","1","1"
"8","18","【2019年9月30日まで】【ピンクリボンコース1】乳がん検診","【2019年9月30日まで】【ピンクリボンコース1】乳がん検診","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-12 17:01:57","A3212","2019-12-23 10:47:20","1","5"
"9","19","【2019年9月30日まで】【ピンクリボンコース2】乳がん検診","【2019年9月30日まで】【ピンクリボンコース2】乳がん検診","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-12 17:08:39","A3212","2019-12-23 10:47:07","1","5"
"10","20","【2019年9月30日まで】【ピンクリボンコース3】乳がん検診","【2019年9月30日まで】【ピンクリボンコース3】乳がん検診","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-12 17:13:43","A3212","2019-12-23 10:46:59","1","4"
"11","21","【2019年9月30日まで】【ピンクリボンコース4】乳がん検診","【2019年9月30日まで】【ピンクリボンコース4】乳がん検診","0","0","0","0","0",\N,"7","6000","6","A2062","2018-01-12 17:20:00","A3212","2019-12-23 10:46:50","1","4"
