"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","人間ドック※増税後価格","人間ドック※増税後価格","1","0","0","0","0",\N,"20","6000","6","A2867","2018-12-18 15:48:07","A3212","2019-09-27 13:24:01","0","16"
"2","13","1泊2日人間ドック","1泊2日人間ドック","0","0","0","0","0",\N,"20","6000","6","A2867","2018-12-18 16:07:46","A3212","2019-09-27 13:32:13","0","14"
"3","9","脳ドック※増税後価格","脳ドック※増税後価格","1","0","0","0","0",\N,"20","6000","6","A2867","2018-12-18 16:22:40","A3212","2019-09-27 13:30:20","0","11"
"4","14","心臓ドック","心臓ドック","0","0","0","0","0",\N,"20","6000","6","A2867","2018-12-18 16:36:41","A3212","2019-09-27 13:32:13","0","9"
"5","5","レディース健診※増税後価格","レディース健診※増税後価格","1","0","0","0","0",\N,"20","6000","6","A2867","2018-12-18 16:53:52","A3212","2019-09-27 13:27:37","0","12"
"6","10","生活習慣健診※増税後価格","生活習慣健診※増税後価格","1","0","0","0","0",\N,"20","6000","20","A2867","2018-12-18 17:16:07","A3212","2019-10-25 17:33:23","0","13"
"7","12","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-12-19 12:39:01","A3212","2019-09-27 13:32:13","0","4"
"8","6","婦人科検診※増税後価格","婦人科検診※増税後価格","1","0","0","0","0",\N,"7","6000","6","A2636","2018-12-20 18:01:06","A3212","2019-09-27 13:28:14","0","7"
"9","7","乳がん検診※増税後価格","乳がん検診※増税後価格","1","0","0","0","0",\N,"7","6000","6","A2636","2018-12-20 18:03:51","A3212","2019-09-27 13:28:57","0","8"
"10","8","子宮がん検診※増税後価格","子宮がん検診※増税後価格","1","0","0","0","0",\N,"7","6000","6","A2636","2018-12-20 18:05:50","A3212","2019-09-27 13:29:37","0","9"
"11","10","一般健診A","一般健診A","1","0","0","0","0",\N,"7","6000","6","A2636","2019-03-20 15:43:03","A2636","2019-03-20 16:17:20","1","3"
"12","11","一般健診B","一般健診B","1","0","0","0","0",\N,"7","6000","6","A2636","2019-03-20 15:45:31","A2636","2019-03-20 16:17:39","1","3"
"13","11","法定健診※増税後価格","法定健診※増税後価格","1","0","0","0","0",\N,"7","6000","13","A2636","2019-03-20 15:46:22","A3212","2019-10-25 17:32:51","0","21"
"14","2","レディースドック（人間ドック＋婦人科検診）※増税後価格","レディースドック（人間ドック＋婦人科検診）※増税後価格","1","0","0","0","0",\N,"20","6000","6","A2636","2019-06-24 08:42:11","A3212","2019-09-27 13:24:55","0","9"
"15","3","人間ドック＋乳がん検診※増税後価格","人間ドック＋乳がん検診※増税後価格","1","0","0","0","0",\N,"20","6000","6","A2636","2019-06-24 08:47:29","A3212","2019-09-27 13:25:51","0","6"
"16","4","人間ドック＋子宮がん検診※増税後価格","人間ドック＋子宮がん検診※増税後価格","1","0","0","0","0",\N,"20","6000","6","A2636","2019-06-24 08:50:37","A3212","2019-09-27 13:26:39","0","7"
"17","15","【2019年10月1日から】法定健診","【2019年10月1日から】法定健診","0","0","0","0","0",\N,"7","6000","6","A3213","2019-09-13 12:54:31","A3213","2019-09-13 12:54:31","0","1"
