"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","18","【9月30日まで】【土日受診価格】ペア◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","【9月30日まで】【土日受診価格】ペア◆全身がん検査MRI・DW","0","0","0","0","0",\N,"20","3000","2","A2867","2018-12-11 15:11:37","A3210","2020-04-09 16:44:04","1","9"
"2","19","【9月30日まで】【土日受診価格】ペア◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","【9月30日まで】【土日受診価格】ペア◆全身がん検査MRI・DW","0","0","0","0","0",\N,"20","3000","2","A2867","2018-12-11 15:29:17","A3210","2020-04-09 16:43:40","1","10"
"3","21","【9月30日まで】【土日受診価格】女性向け◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","【9月30日まで】【土日受診価格】女性向け◆全身がん検査MRI・","0","0","0","0","0",\N,"20","3000","2","A2867","2018-12-11 16:20:54","A3210","2020-04-09 16:43:05","1","10"
"4","20","【9月30日まで】【土日受診価格】男性向け◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","【9月30日まで】【土日受診価格】男性向け◆全身がん検査MRI・","0","0","0","0","0",\N,"20","3000","2","A2867","2018-12-12 10:26:53","A3210","2020-04-09 16:43:23","1","11"
"5","23","【9月30日まで】【土日受診価格】女性向け◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","【9月30日まで】【土日受診価格】女性向け◆全身がん検査MRI・","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 10:44:59","A3210","2020-04-09 16:42:15","1","13"
"6","22","【9月30日まで】【土日受診価格】男性向け◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","【9月30日まで】【土日受診価格】男性向け◆全身がん検査MRI・","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 10:56:43","A3210","2020-04-09 16:42:39","1","11"
"7","27","【9月30日まで】【土日受診価格】脳MRI/MRA＋頸動脈MRA◆当日結果説明付","【9月30日まで】【土日受診価格】脳MRI/MRA＋頸動脈MRA","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 11:01:13","A3210","2020-04-09 16:40:42","1","11"
"8","29","【9月30日まで】【土日受診価格】乳房MRI+子宮卵巣MRI検査","【9月30日まで】【土日受診価格】乳房MRI+子宮卵巣MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 11:31:28","A3210","2020-04-09 16:39:08","1","9"
"9","26","【9月30日まで】【土日受診価格】脳MRI/MRA＋頸動脈MRA","【9月30日まで】【土日受診価格】脳MRI/MRA＋頸動脈MRA","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 11:41:30","A3210","2020-04-09 16:41:08","1","9"
"10","25","【9月30日まで】【土日受診価格】脳MRI/MRA◆当日結果説明","【9月30日まで】【土日受診価格】脳MRI/MRA◆当日結果説明","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 11:49:38","A3210","2020-04-09 16:41:32","1","12"
"11","24","【9月30日まで】【土日受診価格】脳MRI/MRA検査","【9月30日まで】【土日受診価格】脳MRI/MRA検査","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 13:00:05","A3210","2020-04-09 16:41:56","1","11"
"12","28","【9月30日まで】【土日受診価格】上腹部MRI検査（肝臓、胆のう、すい臓、腎臓）+MRCP（すい管・胆管）","【9月30日まで】【土日受診価格】上腹部MRI検査（肝臓、胆のう","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 13:12:38","A3210","2020-04-09 16:40:22","1","9"
"13","30","【9月30日まで】【土日受診価格】乳房MRI検査","【9月30日まで】【土日受診価格】乳房MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 13:22:15","A3210","2020-04-09 16:38:42","1","9"
"14","31","【9月30日まで】【土日受診価格】子宮・卵巣MRI検査","【9月30日まで】【土日受診価格】子宮・卵巣MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 13:31:07","A3210","2020-04-09 16:37:50","1","9"
"15","32","【9月30日まで】【土日受診価格】前立腺MRI検査","【9月30日まで】【土日受診価格】前立腺MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 13:42:55","A3210","2020-04-09 16:37:30","1","10"
"16","33","【9月30日まで】【土日受診価格】肺CT検査","【9月30日まで】【土日受診価格】肺CT検査","0","0","0","0","0",\N,"20","2000","2","A2867","2018-12-12 13:58:02","A3210","2020-04-09 16:36:47","1","8"
"17","15","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-12-13 13:20:40","A3210","2020-04-09 16:44:13","0","4"
"18","16","*ペア*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","*ペア*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺C","0","0","0","0","0",\N,"20","3000","2","A3212","2019-08-29 16:36:48","A3210","2020-04-09 17:27:01","0","6"
"19","17","*ペア*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","*ペア*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺C","0","0","0","0","0",\N,"20","3000","2","A3212","2019-08-29 16:37:25","A3210","2020-04-09 17:28:46","0","7"
"20","1","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"20","3000","2","A3212","2019-08-29 16:38:25","A3210","2020-04-09 17:29:40","0","6"
"21","2","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"20","3000","2","A3212","2019-08-29 16:39:04","A3210","2020-04-09 17:30:36","0","6"
"22","3","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:39:59","A3210","2020-04-09 17:31:49","0","6"
"23","4","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:40:51","A3210","2020-04-09 17:32:43","0","6"
"24","5","脳MRI/MRA検査","脳MRI/MRA検査","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:41:40","A3210","2020-04-09 17:33:41","0","6"
"25","6","脳MRI/MRA（当日結果説明付き）","脳MRI/MRA（当日結果説明付き）","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:42:47","A3210","2020-04-09 17:34:36","0","6"
"26","7","脳MRI/MRA＋頸動脈MRA","脳MRI/MRA＋頸動脈MRA","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:43:48","A3210","2020-04-09 17:35:30","0","6"
"27","8","脳MRI/MRA＋頸動脈MRA（当日結果説明付き）","脳MRI/MRA＋頸動脈MRA（当日結果説明付き）","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:45:25","A3210","2020-04-09 17:36:24","0","6"
"28","9","上腹部MRI検査（肝臓、胆のう、すい臓、腎臓）＋MRCP（すい管、胆管）","上腹部MRI検査（肝臓、胆のう、すい臓、腎臓）＋MRCP（すい管","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:46:15","A3210","2020-04-09 17:41:18","0","6"
"29","12","乳房・子宮・卵巣MRI検査","乳房・子宮・卵巣MRI検査","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:46:55","A3210","2020-04-09 17:44:27","0","7"
"30","10","乳房MRI検査","乳房MRI検査","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:47:31","A3210","2020-04-09 17:42:22","0","8"
"31","11","子宮・卵巣MRI検査","子宮・卵巣MRI検査","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:48:12","A3210","2020-04-09 17:43:25","0","8"
"32","13","前立腺MRI検査","前立腺MRI検査","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:48:55","A3210","2020-04-09 17:45:23","0","7"
"33","14","肺CT検査","肺CT検査","1","0","0","0","0",\N,"20","2000","2","A3212","2019-08-29 16:49:34","A3210","2020-04-09 17:46:13","0","6"
"34","34","【平日夕方受診価格】ペア◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","【平日夕方受診価格】ペア◆全身がん検査MRI・DWIBS（脳MR","0","0","0","0","0",\N,"20","3000","2","A2867","2020-03-26 15:50:16","A2867","2020-04-09 16:35:14","1","1"
"35","35","【平日夕方受診価格】男性向け◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","【平日夕方受診価格】男性向け◆全身がん検査MRI・DWIBS（脳","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:50:49","A2867","2020-04-09 16:34:51","1","1"
"36","36","【平日夕方受診価格】女性向け◆全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","【平日夕方受診価格】女性向け◆全身がん検査MRI・DWIBS（脳","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:51:23","A2867","2020-04-09 16:34:17","1","1"
"37","37","【平日夕方受診価格】脳MRI/MRA検査","【平日夕方受診価格】脳MRI/MRA検査","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:52:08","A2867","2020-04-09 16:33:40","1","1"
"38","38","【平日夕方受診価格】脳MRI/MRA＋頸動脈MRA","【平日夕方受診価格】脳MRI/MRA＋頸動脈MRA","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:52:46","A2867","2020-04-09 16:33:18","1","1"
"39","39","【平日夕方受診価格】上腹部MRI検査（肝臓、胆のう、すい臓、腎臓）＋MRCP（すい管・胆管）","【平日夕方受診価格】上腹部MRI検査（肝臓、胆のう、すい臓、腎臓","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:53:30","A2867","2020-04-09 16:31:32","1","1"
"40","40","【平日夕方受診価格】乳房MRI＋子宮卵巣MRI検査","【平日夕方受診価格】乳房MRI＋子宮卵巣MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:54:09","A2867","2020-04-09 16:31:04","1","1"
"41","41","【平日夕方受診価格】乳房MRI検査","【平日夕方受診価格】乳房MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:54:44","A2867","2020-04-09 16:29:47","1","1"
"42","42","【平日夕方受診価格】子宮・卵巣MRI検査","【平日夕方受診価格】子宮・卵巣MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:55:26","A2867","2020-04-09 16:29:11","1","1"
"43","43","【平日夕方受診価格】前立腺MRI検査","【平日夕方受診価格】前立腺MRI検査","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:56:09","A2867","2020-04-09 16:28:47","1","1"
"44","44","【平日夕方受診価格】肺CT検査","【平日夕方受診価格】肺CT検査","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:56:56","A2867","2020-04-09 16:27:37","1","1"
"45","45","【平日夕方受診価格】脳MRI/MRA◆当日結果説明付","【平日夕方受診価格】脳MRI/MRA◆当日結果説明付","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:57:36","A2867","2020-04-09 16:27:19","1","1"
"46","46","【平日夕方受診価格】脳MRI/MRA＋頸動脈MRA◆当日結果説明付","【平日夕方受診価格】脳MRI/MRA＋頸動脈MRA◆当日結果説明","0","0","0","0","0",\N,"20","2000","2","A2867","2020-03-26 15:58:17","A2867","2020-04-09 16:25:42","1","1"
