"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","12","乳がん検査（マンモグラフィor乳腺エコー）","乳がん検査（マンモグラフィor乳腺エコー）","0","0","0","0","0",\N,"7","6000","13","A1589","2018-01-12 16:29:05","A3212","2019-09-24 19:34:49","0","12"
"2","4","人間ドックSコース（胃カメラ検査）","人間ドックSコース（胃カメラ検査）","1","0","0","0","0",\N,"7","6000","1000","A1589","2018-01-12 16:40:13","A3210","2020-01-28 16:10:50","0","13"
"3","5","レディースドック（マンモグラフィor乳腺エコー＆胃カメラ検査）","レディースドック（マンモグラフィor乳腺エコー＆胃カメラ検査）","1","0","0","0","0",\N,"7","6000","1000","A1589","2018-01-12 16:48:57","A3210","2020-01-28 16:12:08","0","18"
"4","9","【女性医師対応】子宮がん・乳がん検診（マンモグラフィ＆乳腺エコー＆腫瘍マーカー）","【女性医師対応】子宮がん・乳がん検診（マンモグラフィ＆乳腺エコー","1","0","0","0","0",\N,"3","6000","9","A1589","2018-01-12 16:55:09","A3210","2020-01-28 16:06:16","0","18"
"5","8","【女性医師対応】子宮がん・乳がん検診（マンモグラフィor乳腺エコー＆腫瘍マーカー）","【女性医師対応】子宮がん・乳がん検診（マンモグラフィor乳腺エコ","1","0","0","0","0",\N,"3","6000","9","A1589","2018-01-12 16:56:54","A3210","2020-01-28 16:06:16","0","18"
"6","7","【女性医師対応】子宮がん・乳がん検診（マンモグラフィ＆乳腺エコー＆骨密度検査）","【女性医師対応】子宮がん・乳がん検診（マンモグラフィ＆乳腺エコー","1","0","0","0","0",\N,"3","6000","9","A1589","2018-01-12 17:00:05","A3210","2020-01-28 16:48:31","0","19"
"7","6","【女性医師対応】子宮がん・乳がん検診（マンモグラフィor乳腺エコー＆骨密度検査）","【女性医師対応】子宮がん・乳がん検診（マンモグラフィor乳腺エコ","1","0","0","0","0",\N,"3","6000","9","A1589","2018-01-12 17:01:44","A3210","2020-01-28 16:47:45","0","18"
"8","10","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A1589","2018-01-12 17:09:21","A3212","2019-09-24 19:36:51","0","2"
"9","11","乳がん検査（マンモ+エコー）","乳がん検査（マンモ+エコー）","0","0","0","0","0",\N,"3","6000","6","B79699","2018-08-17 16:14:09","A3212","2019-09-24 19:34:49","0","4"
"10","3","*初受診の方*ピンクリボン乳がん検査（マンモグラフィ＋乳腺エコー）","*初受診の方*ピンクリボン乳がん検査（マンモグラフィ＋乳腺エコー","0","0","0","0","0",\N,"3","1012","2","B79699","2018-09-13 12:12:07","A3210","2020-01-28 16:00:19","0","8"
"11","2","*初受診の方*ピンクリボン乳がん検査（マンモグラフィ）","*初受診の方*ピンクリボン乳がん検査（マンモグラフィ）","0","0","0","0","0",\N,"3","1012","2","B79699","2018-09-13 12:16:51","A3210","2020-01-28 15:59:36","0","8"
"12","1","*初受診の方*ピンクリボン乳がん検査（エコー検査）","*初受診の方*ピンクリボン乳がん検査（エコー検査）","0","0","0","0","0",\N,"3","2012","2","B79699","2018-09-13 12:21:08","A3210","2020-01-28 15:58:29","0","10"
"13","13","乳がん検査（乳腺エコー検査）","乳がん検査（乳腺エコー検査）","0","0","0","0","0",\N,"5","6000","4","A2636","2019-05-24 08:37:54","A2636","2019-05-24 09:40:08","0","4"
"14","14","乳がん検査（マンモグラフィ）","乳がん検査（マンモグラフィ）","0","0","0","0","0",\N,"5","6000","4","A2636","2019-05-24 08:40:33","A2636","2019-05-24 09:40:53","0","4"
"15","15","【女性】人間ドックSコース（胃内視鏡）","【女性】人間ドックSコース（胃内視鏡）","0","0","0","0","0",\N,"7","6000","1000","A2636","2019-05-24 08:51:42","A2636","2019-05-24 09:41:56","0","7"
"16","16","【男性】人間ドックSコース（胃内視鏡）","【男性】人間ドックSコース（胃内視鏡）","0","0","0","0","0",\N,"7","6000","1000","A2636","2019-05-24 08:53:53","A2636","2019-05-24 09:42:44","0","8"
"17","17","【女性】人間ドックSコース（胃X線）","【女性】人間ドックSコース（胃X線）","0","0","0","0","0",\N,"7","6000","9","A2636","2019-05-24 08:57:05","A2636","2019-05-24 09:43:20","0","8"
"18","18","【男性】人間ドックSコース（胃X線）","【男性】人間ドックSコース（胃X線）","0","0","0","0","0",\N,"7","6000","9","A2636","2019-05-24 09:00:12","A2636","2019-05-24 09:44:17","0","5"
"19","19","【女性】ABC人間ドック","【女性】ABC人間ドック","0","0","0","0","0",\N,"7","6000","9","A2636","2019-05-24 09:09:45","A2636","2019-05-24 09:45:03","0","5"
"20","20","【男性】ABC人間ドック","【男性】ABC人間ドック","0","0","0","0","0",\N,"7","6000","9","A2636","2019-05-24 09:13:53","A2636","2019-05-24 09:45:40","0","4"
