"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","検査コースA","検査コースA","0","0","0","0","0",\N,"7","6000","6","B8353","2019-01-25 14:33:24","B8353","2019-01-25 14:46:25","0","5"
"2","2","検査コースB","検査コースB","0","0","0","0","0",\N,"7","6000","6","B8353","2019-01-25 14:46:49","B8353","2019-01-25 14:46:49","0","1"
"3","3","検査コースC","検査コースC","1","0","0","0","0",\N,"7","6000","6","B8353","2019-01-25 14:47:29","A293","2019-02-04 13:49:39","0","2"
"4","4","検査コースD","検査コースD","0","0","0","0","0",\N,"7","6000","6","B8353","2019-03-04 11:26:13","B8353","2019-03-04 11:26:24","1","1"
"5","5","検査コースE","検査コースE","0","0","0","0","0",\N,"7","6000","6","B8353","2019-03-04 19:11:24","B8353","2019-03-04 19:11:32","1","1"
"6","6","通常決済コース","通常決済コース","1","0","0","0","0",\N,"0","6000","0","B8353","2019-03-07 16:40:22","B8353","2019-03-07 17:16:22","0","2"
"7","7","事前決済コース","事前決済コース","1","0","0","0","0",\N,"0","6000","0","B8353","2019-03-07 16:43:55","B8353","2019-03-07 18:17:03","0","2"
"8","8","通常決済コース２","通常決済コース２","1","0","0","0","0",\N,"0","6000","0","B8353","2019-03-07 18:02:44","B8353","2019-03-07 18:02:44","0","1"
"9","9","検査コース受付期間確認","検査コース受付期間確認","1","0","0","0","0",\N,"1","1000","30","B8353","2019-03-11 14:47:54","B8353","2019-03-11 15:02:50","0","5"
"10","10","紐付けなし検査コース","紐付けなし検査コース","1","0","0","0","0",\N,"7","6000","6","B8353","2019-03-22 15:38:04","B8353","2019-03-22 15:38:04","0","1"
"11","11","枠なし検査コース","枠なし検査コース","1","0","0","0","0",\N,"7","6000","6","B8353","2019-03-22 15:52:30","B8353","2019-03-22 15:59:32","0","2"
"12","12","#29912検証用コース","#29912検証用コース","1","0","0","0","0",\N,"7","6000","6","A248","2019-05-31 10:15:35","A248","2019-05-31 10:15:35","0","1"
"13","13","動作確認用コース","動作確認用コース","1","0","0","0","0",\N,"7","6000","6","A362","2019-06-07 13:41:19","A362","2019-06-07 13:41:19","0","1"
"14","14","打鍵確認用コース","打鍵確認用コース","1","0","0","0","0",\N,"7","6000","6","A362","2019-06-10 13:03:55","A362","2019-06-10 13:11:39","0","3"
"15","15","打鍵確認用コース2","打鍵確認用コース2","1","0","0","0","0",\N,"7","6000","6","A362","2019-07-10 16:20:37","A362","2019-07-10 16:20:37","0","1"
"16","16","打鍵確認用コース3","打鍵確認用コース3","1","0","0","0","0",\N,"7","6000","6","A362","2019-08-05 16:18:09","A362","2019-08-05 16:18:09","0","1"
"17","17","打鍵用コース4","打鍵用コース4","1","0","0","0","0",\N,"7","6000","6","A362","2019-09-04 15:43:59","A362","2019-09-04 15:43:59","0","1"
