"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","メディカルドック","メディカルドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 11:27:39","A3271","2019-11-29 16:49:23","0","19"
"2","2","メンズフルドック","メンズフルドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 11:39:59","A3271","2019-11-29 16:49:35","0","11"
"3","3","レディースフルドック","レディースフルドック","1","0","0","0","0",\N,"30","5000","20","A2636","2019-06-03 11:50:13","A3271","2019-11-29 16:49:50","0","12"
"4","4","メディカルドック＋大腸内視鏡検査","メディカルドック＋大腸内視鏡検査","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 11:58:25","A3271","2019-11-29 16:50:10","0","12"
"5","5","大腸専門ドック","大腸専門ドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 13:07:33","A3271","2019-11-29 16:50:25","0","11"
"6","6","呼吸器ドック","呼吸器ドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 13:19:26","A3271","2019-11-29 16:50:38","0","9"
"7","7","循環器・呼吸器ドック","循環器・呼吸器ドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 13:25:36","A3271","2019-11-29 16:50:50","0","10"
"8","8","脳ドック","脳ドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 13:38:03","A3271","2019-11-29 16:51:28","0","10"
"9","9","生活習慣病予防ドック","生活習慣病予防ドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 13:49:15","A3211","2020-01-10 13:09:25","0","13"
"10","10","30代からのメンズ健診（胃カメラ）","30代からのメンズ健診（胃カメラ）","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 13:57:40","A3271","2019-11-29 16:51:39","0","10"
"11","11","30代からのレディース健診（胃カメラ）","30代からのレディース健診（胃カメラ）","1","0","0","0","0",\N,"30","5000","20","A2636","2019-06-03 14:08:24","A3271","2019-11-29 16:51:52","0","11"
"12","12","【胃カメラなし】メディカルドック","【胃カメラなし】メディカルドック","1","0","0","0","0",\N,"30","5000","6","A2636","2019-06-03 14:22:30","A3271","2019-11-29 16:51:15","0","10"
"13","13","20代からのレディース健診","20代からのレディース健診","1","0","0","0","0",\N,"30","5000","20","A2636","2019-06-03 14:32:07","A3271","2019-11-29 16:52:06","0","9"
"14","14","レディースがんドック","レディースがんドック","1","0","0","0","0",\N,"30","5000","20","A2636","2019-06-03 14:39:21","A3271","2019-11-29 16:52:20","0","11"
"15","15","クイックドック（食事なし）","クイックドック（食事なし）","1","0","0","0","0",\N,"30","6000","6","A2636","2019-06-03 14:51:52","A3271","2019-11-29 16:52:34","0","12"
"16","16","プレコンセプションケア","プレコンセプションケア","1","0","0","0","0",\N,"30","5000","20","A2636","2019-06-03 14:58:28","A3271","2019-11-29 16:52:46","0","6"
"17","17","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2019-06-04 14:37:00","A2636","2019-06-04 14:37:40","0","2"
