"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"21882","1","＜人間ドック＞胃ABC検査＋頭部CT検査","＜人間ドック＞胃ABC検査＋頭部CT検査","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","A1589","2017-09-28 11:45:56","1","4"
"21883","2","＜人間ドック＞男女ペア受診（男性：前立腺検査・女性：乳がん検査）","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:46:25","1","3"
"21884","3","＜プレミアムレディースドック＞頭部+胸部+内臓脂肪CT","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:46:46","1","3"
"21885","4","＜プレミアム人間ドック＞頭部+胸部+内臓脂肪CT付き","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:48:23","1","3"
"21887","5","＜人間ドック＞胃カメラ＋頭部CT検査","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:48:38","1","3"
"21888","6","＜レディースドック＞胃カメラ","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:48:57","1","3"
"21889","7","＜レディースドック＞胃バリウム","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:49:12","1","3"
"21890","8","＜人間ドック＞胃カメラ","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:49:33","1","3"
"21891","9","＜人間ドック＞胃バリウム","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:49:48","1","3"
"21892","10","＜婦人科健診＞マンモ+子宮がん+腫瘍マーカー","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:50:02","1","3"
"21893","11","＜レディースドック＞胃ABC検査","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:50:17","1","3"
"21894","12","＜人間ドック＞胃ABC検査","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:50:31","1","3"
"21895","13","＜レディースドック＞花粉症・食品等のアレルギー検査付き+乳がん検診","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:50:45","1","3"
"21896","14","＜フルレディース検診＞","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:51:00","1","3"
"21897","15","＜レディースチェック＞マンモ+子宮がん+腫瘍マーカー","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:51:33","1","3"
"21901","16","＜人間ドック＞胃バリウム＋頭部CT検査","","1","0","0","0","0",\N,"0",\N,\N,"system","2017-08-18 12:13:32","system","2017-09-28 11:51:48","1","3"
"21902","4","【2019年9月30日まで】人間ドック（胃部検査選択制）","【2019年9月30日まで】人間ドック（胃部検査選択制）","0","0","0","0","0",\N,"7","3000","1000","A1589","2017-09-28 12:02:42","A3218","2019-09-26 16:50:56","0","17"
