"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","【女性技師対応】レディースドック（マンモグラフィ）","【女性技師対応】レディースドック（マンモグラフィ）","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 15:40:59","A3271","2019-09-30 20:30:36","0","16"
"2","4","【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん＋HPV検査＋肺がん検査）","【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん＋HPV","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 15:51:17","A3271","2019-09-30 20:31:45","0","18"
"3","3","【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん検査＋HPV検査）","【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん検査＋H","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 15:54:13","A3271","2019-09-30 20:31:23","0","14"
"4","9","メンズドック（肺がん検査付き）","メンズドック（肺がん検査付き）","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 16:01:56","A3271","2019-09-30 20:33:43","0","12"
"5","6","【女性技師対応】レディースドック（乳房診＋肺がん検査）","【女性技師対応】レディースドック（乳房診＋肺がん検査）","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 16:05:52","A3271","2019-09-30 20:32:32","0","14"
"6","2","【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん検査）","【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん検査）","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 16:08:09","A3271","2019-09-30 20:31:00","0","14"
"7","7","【女性技師対応】レディースドック（乳房診＋子宮・卵巣がん検査）","【女性技師対応】レディースドック（乳房診＋子宮・卵巣がん検査）","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 16:12:43","A3271","2019-09-30 20:32:55","0","13"
"8","8","メンズドック","メンズドック","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 16:26:35","A3271","2019-09-30 20:33:19","0","9"
"9","5","【女性技師対応】レディースドック（乳房診）","【女性技師対応】レディースドック（乳房診）","0","0","0","0","0",\N,"30","3000","9","A2867","2018-10-18 16:28:48","A3271","2019-09-30 20:32:09","0","12"
"10","10","健保コース","健保コース","0","0","0","0","0",\N,"30","6000","6","A2636","2018-10-24 16:12:56","A2636","2018-10-24 16:14:24","0","2"
"11","11","【2019年10月1日から】【女性技師対応】レディースドック（マンモグラフィ）","【2019年10月1日から】【女性技師対応】レディースドック（マ","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 16:46:31","A3271","2019-09-30 20:34:08","0","5"
"12","12","【2019年10月1日から】【女性技師対応】レディースドック（マンモ+子宮・卵巣がん検査）","【2019年10月1日から】【女性技師対応】レディースドック（マ","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 16:47:17","A3271","2019-09-30 20:34:34","0","5"
"13","13","【2019年10月1日から】【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん検査＋HPV検査）","【2019年10月1日から】【女性技師対応】レディースドック（マ","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 16:48:42","A3271","2019-09-30 20:34:57","0","5"
"14","14","【2019年10月1日から】【女性技師対応】レディースドック（マンモ＋子宮・卵巣がん＋HPV検査＋肺がん検査）","【2019年10月1日から】【女性技師対応】レディースドック（マ","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 16:53:18","A3271","2019-09-30 20:35:20","0","4"
"15","15","【2019年10月1日から】【女性技師対応】レディースドック（乳房診）","【2019年10月1日から】【女性技師対応】レディースドック（乳","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 16:56:08","A3271","2019-09-30 20:35:46","0","4"
"16","16","【2019年10月1日から】【女性技師対応】レディースドック（乳房診＋肺がん検査）","【2019年10月1日から】【女性技師対応】レディースドック（乳","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 16:59:36","A3271","2019-09-30 20:36:10","0","4"
"17","17","【2019年10月1日から】【女性技師対応】レディースドック（乳房診＋子宮・卵巣がん検査）","【2019年10月1日から】【女性技師対応】レディースドック（乳","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 17:00:35","A3271","2019-09-30 20:36:34","0","4"
"18","18","【2019年10月1日から】メンズドック","【2019年10月1日から】メンズドック","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 17:01:58","A3271","2019-09-30 20:36:58","0","3"
"19","19","【2019年10月1日から】メンズドック（肺がん検査付き）","【2019年10月1日から】メンズドック（肺がん検査付き）","1","0","0","0","0",\N,"30","3000","9","A3218","2019-08-22 17:02:59","A3271","2019-09-30 20:37:24","0","3"
