"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","7","【2019年9月30日まで】1日人間ドック【A】（大腸CT＋胸部CT）","【2019年9月30日まで】1日人間ドック【A】（大腸CT＋胸部","0","0","0","0","0",\N,"7","4000","1000","A1589","2018-01-04 14:51:09","A3212","2019-09-24 12:51:29","0","22"
"2","8","【2019年9月30日まで】1日人間ドック【B】（大腸カメラ＋胸部CT）","【2019年9月30日まで】1日人間ドック【B】（大腸カメラ＋胸","0","0","0","0","0",\N,"7","4000","1000","A1589","2018-01-04 14:55:07","A3212","2019-09-24 12:51:29","0","16"
"3","9","【2019年9月30日まで】基本ドック","【2019年9月30日まで】基本ドック","0","0","0","0","0",\N,"7","3000","1000","A1589","2018-01-04 15:00:50","A3212","2019-09-24 12:51:29","0","19"
"4","10","【2019年9月30日まで】半日ドック","【2019年9月30日まで】半日ドック","0","0","0","0","0",\N,"7","3000","13","A1589","2018-01-04 15:03:38","A3212","2019-09-24 12:51:29","0","16"
"5","6","健保コース","健保コース","0","0","0","0","0",\N,"0","6000","6","A1589","2018-01-04 15:42:39","A1589","2018-02-07 10:15:18","0","5"
"6","11","【2019年9月30日まで】雇入時健康診断","【2019年9月30日まで】雇入時健康診断","0","0","0","0","0",\N,"7","6000","6","A1589","2018-02-07 09:39:12","A3212","2019-09-24 12:51:29","0","21"
"7","2","【2019年10月1日から】1日人間ドック【A】（大腸CT＋胸部CT）","【2019年10月1日から】1日人間ドック【A】（大腸CT＋胸部","0","0","0","0","0",\N,"7","4000","1000","A3220","2019-08-30 16:20:35","A3212","2019-09-24 12:51:29","0","3"
"8","3","【2019年10月1日から】1日人間ドック【B】（大腸カメラ＋胸部CT）","【2019年10月1日から】1日人間ドック【B】（大腸カメラ＋胸","0","0","0","0","0",\N,"7","4000","1000","A3220","2019-08-30 16:21:29","A3212","2019-09-24 12:51:29","0","3"
"9","4","【2019年10月1日から】基本ドック","【2019年10月1日から】基本ドック","0","0","0","0","0",\N,"7","3000","1000","A3220","2019-08-30 16:22:23","A3212","2019-09-24 12:51:29","0","3"
"10","5","【2019年10月1日から】半日ドック","【2019年10月1日から】半日ドック","0","0","0","0","0",\N,"7","3000","13","A3220","2019-08-30 16:23:23","A3212","2019-09-24 12:51:29","0","3"
"11","1","雇入時健康診断※増税後価格","雇入時健康診断※増税後価格","1","0","0","0","0",\N,"7","6000","6","A3220","2019-08-30 16:24:14","A3212","2019-09-24 12:51:29","0","5"
