"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","【2019年9月30日まで】一泊ドック【男性：40歳未満の方】","【2019年9月30日まで】一泊ドック【男性：40歳未満の方】","0","0","0","0","0",\N,"20","6000","6","A2867","2018-12-12 15:30:48","A3271","2019-12-24 16:00:08","1","21"
"2","9","【1～4月価格】一泊ドック【男性：40歳以上の方】","【1～4月価格】一泊ドック【男性：40歳以上の方】","0","0","0","0","0",\N,"20","6000","6","A2867","2018-12-12 16:58:16","A3219","2019-10-01 11:10:36","0","12"
"3","3","【2019年9月30日まで】一泊ドック【女性】","【2019年9月30日まで】一泊ドック【女性】","1","0","0","0","0",\N,"20","6000","6","A2867","2018-12-12 17:08:00","A3219","2019-12-24 16:04:25","1","18"
"4","4","【2019年9月30日まで】日帰りドック【男性：40歳未満の方】","【2019年9月30日まで】日帰りドック【男性：40歳未満の方】","1","0","0","0","0",\N,"20","6000","6","A2867","2018-12-12 17:21:43","A3219","2019-12-24 16:04:33","1","14"
"5","5","【2019年9月30日まで】日帰りドック【男性：40歳以上の方】","【2019年9月30日まで】日帰りドック【男性：40歳以上の方】","1","0","0","0","0",\N,"20","6000","6","A2867","2018-12-12 17:27:35","A3219","2019-12-24 16:04:43","1","12"
"6","6","【2019年9月30日まで】日帰りドック【女性】","【2019年9月30日まで】日帰りドック【女性】","1","0","0","0","0",\N,"20","6000","6","A2867","2018-12-12 17:33:38","A3219","2019-12-24 16:04:51","1","12"
"7","7","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-12-14 09:49:02","A3219","2019-10-01 11:10:36","0","4"
"8","8","【1～4月価格】一泊ドック【男性：40歳未満の方】","【1～4月価格】一泊ドック【男性：40歳未満の方】","0","0","0","0","0",\N,"20","6000","6","A2636","2019-01-17 16:11:07","A3219","2019-10-01 11:10:36","0","4"
"9","2","【2019年9月30日まで】一泊ドック【男性：40歳以上の方】","【2019年9月30日まで】一泊ドック【男性：40歳以上の方】","1","0","0","0","0",\N,"20","6000","6","A2636","2019-01-17 16:12:59","A3219","2019-12-24 16:04:17","1","9"
"10","10","【1～4月価格】一泊ドック【女性】","【1～4月価格】一泊ドック【女性】","0","0","0","0","0",\N,"20","6000","6","A2636","2019-01-17 16:13:58","A3219","2019-10-01 11:10:36","0","4"
"11","11","【1～4月価格】日帰りドック【男性：40歳未満の方】","【1～4月価格】日帰りドック【男性：40歳未満の方】","0","0","0","0","0",\N,"20","6000","6","A2636","2019-01-17 16:14:36","A3219","2019-10-01 11:10:36","0","4"
"12","12","【1～4月価格】日帰りドック【男性：40歳以上の方】","【1～4月価格】日帰りドック【男性：40歳以上の方】","0","0","0","0","0",\N,"20","6000","6","A2636","2019-01-17 16:15:20","A3219","2019-10-01 11:10:36","0","4"
"13","13","【1～4月価格】日帰りドック【女性】","【1～4月価格】日帰りドック【女性】","0","0","0","0","0",\N,"20","6000","6","A2636","2019-01-17 16:16:00","A3219","2019-10-01 11:10:36","0","4"
"14","14","一泊ドック（胃部X線検査）【男性：40歳未満の方】","一泊ドック（胃部X線検査）【男性：40歳未満の方】","0","0","0","0","0",\N,"20","6000","6","A3219","2019-08-28 17:29:56","A3211","2019-12-24 15:53:32","0","10"
"15","16","一泊ドック（胃部X線検査）【男性：40歳以上の方】","一泊ドック（胃部X線検査）【男性：40歳以上の方】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-08-28 17:35:23","A3211","2019-12-24 16:06:14","0","8"
"16","18","一泊ドック（胃部X線検査）【女性】","一泊ドック（胃部X線検査）【女性】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-08-28 17:38:47","A3211","2019-12-24 16:07:03","0","9"
"17","20","日帰りドック（胃部X線検査）【男性：40歳未満の方】","日帰りドック（胃部X線検査）【男性：40歳未満の方】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-08-28 17:44:42","A3211","2019-12-24 16:07:59","0","8"
"18","22","日帰りドック（胃部X線検査）【男性：40歳以上の方】","日帰りドック（胃部X線検査）【男性：40歳以上の方】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-08-28 17:49:07","A3211","2019-12-24 16:08:53","0","7"
"19","24","日帰りドック（胃部X線検査）【女性】","日帰りドック（胃部X線検査）【女性】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-08-28 17:51:06","A3211","2019-12-24 16:09:46","0","8"
"20","15","一泊ドック（胃カメラ）【男性：40歳未満の方】","一泊ドック（胃カメラ）【男性：40歳未満の方】","0","0","0","0","0",\N,"20","6000","6","A3219","2019-10-10 15:02:35","A3211","2019-12-24 15:54:06","0","8"
"21","17","一泊ドック（胃カメラ）【男性：40歳以上の方】","一泊ドック（胃カメラ）【男性：40歳以上の方】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-10-10 15:09:38","A3211","2019-12-24 16:06:38","0","6"
"22","19","一泊ドック（胃カメラ）【女性】","一泊ドック（胃カメラ）【女性】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-10-10 15:19:10","A3211","2019-12-24 16:07:25","0","4"
"23","21","日帰りドック（胃カメラ）【男性：40歳未満の方】","日帰りドック（胃カメラ）【男性：40歳未満の方】","1","0","0","0","0",\N,"20","6000","6","A3219","2019-10-10 15:25:01","A3211","2019-12-24 16:08:23","0","4"
