"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","11","【女性向け】健康診断（乳がん・子宮がん検査付き）","【女性向け】健康診断（乳がん・子宮がん検査付き）","0","0","0","0","0",\N,"20","6000","13","A2867","2019-03-06 16:41:23","A3219","2019-10-23 09:39:43","0","6"
"2","12","乳がん検診＋子宮がん検診","乳がん検診＋子宮がん検診","0","0","0","0","0",\N,"20","6000","13","A2867","2019-03-06 17:00:27","A3219","2019-10-23 09:39:43","0","8"
"3","13","【男性向け】人間ドック（肺がん・前立腺がん検査付き）","【男性向け】人間ドック（肺がん・前立腺がん検査付き）","0","0","0","0","0",\N,"20","6000","20","A2867","2019-03-06 17:30:06","A3219","2019-10-23 09:39:43","0","8"
"4","14","脳ドック（脳MRI/MRA・頸動脈エコー）","脳ドック（脳MRI/MRA・頸動脈エコー）","0","0","0","0","0",\N,"20","6000","13","A2867","2019-03-07 10:35:09","A3219","2019-10-23 09:39:43","0","5"
"5","10","健保コース","健保コース","0","0","0","0","0",\N,"20","6000","6","A2636","2019-03-18 12:00:47","A2636","2019-07-09 09:26:01","0","2"
"6","15","人間ドック（胃部Ｘ線検査・胃カメラ選択可）","人間ドック（胃部Ｘ線検査・胃カメラ選択可）","0","0","0","0","0",\N,"7","6000","17","A2636","2019-04-04 09:38:38","A3219","2019-10-23 09:39:43","0","7"
"7","16","人間ドック（胃部Ｘ線検査・胃カメラ選択可）＋脳ドック","人間ドック（胃部Ｘ線検査・胃カメラ選択可）＋脳ドック","0","0","0","0","0",\N,"7","6000","17","A2636","2019-04-04 09:45:02","A3219","2019-10-23 09:39:43","0","7"
"8","17","【女性】人間ドック＋乳がん検診＋子宮がん検診","【女性】人間ドック＋乳がん検診＋子宮がん検診","0","0","0","0","0",\N,"20","6000","20","A2636","2019-04-04 09:53:43","A3219","2019-10-23 09:39:43","0","7"
"9","19","【男性向け】プレミアム人間ドック（肺がん・前立腺がん・脳疾患検査付き）","【男性向け】プレミアム人間ドック（肺がん・前立腺がん・脳疾患検査","0","0","0","0","0",\N,"20","6000","20","A2636","2019-04-04 09:58:28","A3219","2019-10-23 09:39:43","0","10"
"10","18","【女性向け】プレミアム人間ドック（肺がん・乳がん・子宮がん・脳疾患検査付き）","【女性向け】プレミアム人間ドック（肺がん・乳がん・子宮がん・脳疾","0","0","0","0","0",\N,"20","6000","20","A2636","2019-04-04 10:09:34","A3219","2019-10-23 09:39:43","0","8"
"11","1","【2019/10/1～】【女性向け】健康診断（乳がん・子宮がん検査付き）","【2019/10/1～】【女性向け】健康診断（乳がん・子宮がん検","0","0","0","0","0",\N,"20","6000","13","A2636","2019-07-09 08:52:59","A3219","2019-10-23 09:39:43","0","7"
"12","2","【2019/10/1～】乳がん検診＋子宮がん検診","【2019/10/1～】乳がん検診＋子宮がん検診","0","0","0","0","0",\N,"20","6000","13","A2636","2019-07-09 09:22:11","A3219","2019-10-23 09:39:43","0","6"
"13","3","【2019/10/1～】【男性向け】人間ドック（肺がん・前立腺がん検査付き）","【2019/10/1～】【男性向け】人間ドック（肺がん・前立腺が","0","0","0","0","0",\N,"20","6000","20","A2636","2019-07-09 09:24:12","A3219","2019-10-23 09:39:43","0","7"
"14","4","【2019/10/1～】脳ドック（脳MRI/MRA・頸動脈エコー）","【2019/10/1～】脳ドック（脳MRI/MRA・頸動脈エコー","0","0","0","0","0",\N,"20","6000","13","A2636","2019-07-09 09:25:25","A3219","2019-10-23 09:39:43","0","7"
"15","5","【2019/10/1～】人間ドック（胃部X線検査・胃カメラ選択可）","【2019/10/1～】人間ドック（胃部X線検査・胃カメラ選択可","0","0","0","0","0",\N,"7","6000","17","A2636","2019-07-09 09:26:45","A3219","2019-10-23 09:39:43","0","9"
"16","6","【2019/10/1～】人間ドック（胃部X線検査・胃カメラ選択可）＋脳ドック","【2019/10/1～】人間ドック（胃部X線検査・胃カメラ選択可","0","0","0","0","0",\N,"7","6000","17","A2636","2019-07-09 09:28:44","A3219","2019-10-23 09:39:43","0","7"
"17","7","【2019/10/1～】【女性】人間ドック＋乳がん検診＋子宮がん検診","【2019/10/1～】【女性】人間ドック＋乳がん検診＋子宮がん","0","0","0","0","0",\N,"20","6000","20","A2636","2019-07-09 09:32:06","A3219","2019-10-23 09:39:43","0","8"
"18","8","【2019/10/1～】【女性向け】プレミアム人間ドック（肺がん・乳がん・子宮がん・脳疾患検査付き）","【2019/10/1～】【女性向け】プレミアム人間ドック（肺がん","0","0","0","0","0",\N,"20","6000","20","A2636","2019-07-09 09:33:48","A3219","2019-10-23 09:39:43","0","7"
"19","9","【2019/10/1～】【男性向け】プレミアム人間ドック（肺がん・前立腺がん・脳疾患検査付き）","【2019/10/1～】【男性向け】プレミアム人間ドック（肺がん","0","0","0","0","0",\N,"20","6000","20","A2636","2019-07-09 09:35:31","A3219","2019-10-23 09:39:43","0","6"
