"LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","SHIFT_CALENDAR_ID","TIMEZONE_PATTERN_NAME","TIMEZONE_NAME","AUTO_RESERVATION_SETTING","START_TIME","END_TIME","OUTSIDE_RESERVATION","START_DAYS","ACCEPTANCE_START_TIME","END_DAYS","ACCEPTANCE_END_TIME","RESERVATION_FRAMES","LINE_NUM","SPARE_LINE_NUM","START_NUMBER","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","6","0","1","A2636","2018-06-08 15:14:04","A3213","2020-04-06 10:58:20","59"
"1","2","1","1","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","3","0","1","A2636","2018-06-08 15:14:04","A3213","2020-04-06 10:58:20","59"
"1","3","1","1","帯パターン3","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","15","0","1","A2636","2018-06-08 15:14:04","A3213","2020-04-06 10:58:20","59"
"1","4","1","2","帯パターン4","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85023","2018-07-30 13:35:47","A3213","2020-04-06 10:58:20","59"
"1","5","1","2","帯パターン5","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85023","2018-07-30 13:35:47","A3213","2020-04-06 10:58:20","59"
"1","6","1","2","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","5","0","1","B85023","2018-07-30 13:35:47","A3213","2020-04-06 10:58:20","59"
"1","7","1","3","帯パターン7","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","2","0","1","A2062","2018-08-03 12:06:12","A3213","2020-04-06 10:58:20","58"
"1","8","1","4","帯パターン4","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2018-08-03 12:06:12","A3213","2020-04-06 10:58:20","58"
"1","9","1","4","帯パターン5","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2018-08-03 12:06:12","A3213","2020-04-06 10:58:20","58"
"1","10","1","4","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","5","0","1","A2062","2018-08-03 12:06:12","A3213","2020-04-06 10:58:20","58"
"1","11","1","5","帯パターン11","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85023","2018-08-09 09:22:28","A3213","2020-04-06 10:58:20","57"
"1","12","1","6","帯パターン4","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85023","2018-08-09 09:22:28","A3213","2020-04-06 10:58:20","57"
"1","13","1","6","帯パターン5","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","B85023","2018-08-09 09:22:28","A3213","2020-04-06 10:58:20","57"
"1","14","1","6","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","5","0","1","B85023","2018-08-09 09:22:28","A3213","2020-04-06 10:58:20","57"
"1","15","1","7","帯パターン15","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85023","2018-08-09 09:22:28","A3213","2020-04-06 10:58:20","57"
"1","19","1","9","帯パターン19","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85023","2018-08-09 09:22:29","A3213","2020-04-06 10:58:20","57"
"1","23","1","11","帯パターン23","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","0","0","1","B85023","2018-08-09 09:22:29","A3213","2020-04-06 10:58:20","57"
