"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","13","人間ドック【基本コース】","人間ドック【基本コース】","0","0","0","0","0",\N,"2","6000","13","A2636","2018-06-01 10:04:22","A3212","2020-03-11 11:11:17","1","24"
"2","14","人間ドック【ペア】","人間ドック【ペア】","0","0","0","0","0",\N,"2","6000","13","A2636","2018-06-01 13:14:49","A3212","2020-03-11 11:11:49","1","21"
"3","16","人間ドック【基本コース】＋脳ドック","人間ドック【基本コース】＋脳ドック","0","0","0","0","0",\N,"2","6000","13","A2636","2018-06-01 13:43:40","A3212","2020-03-11 11:12:27","1","16"
"4","15","脳ドック","脳ドック","0","0","0","0","0",\N,"7","6000","6","A2636","2018-06-01 13:55:07","A3212","2020-03-11 11:12:09","1","14"
"5","18","婦人科健診","婦人科健診","0","0","0","0","0",\N,"2","6000","13","A2636","2018-06-01 14:25:32","A3212","2020-03-11 11:13:00","1","10"
"6","4","【1～4月】人間ドック（胃部X線検査）＋動脈硬化","【1～4月】人間ドック（胃部X線検査）＋動脈硬化","1","0","0","0","0",\N,"2","6000","13","A2636","2018-06-01 14:27:04","B84425","2020-03-12 15:17:39","0","23"
"7","9","肺ドック","肺ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-06-01 14:33:39","A2636","2018-06-15 17:10:32","1","3"
"8","17","レディースドック","レディースドック","0","0","0","0","0",\N,"7","6000","6","A2636","2018-06-01 14:37:34","A3212","2020-03-11 11:12:45","1","15"
"9","2","【1～4月】人間ドック（胃部X線検査）＋マンモグラフィ","【1～4月】人間ドック（胃部X線検査）＋マンモグラフィ","1","0","0","0","0",\N,"2","6000","13","A2636","2018-06-01 14:39:31","B84425","2020-03-12 15:14:42","0","26"
"10","12","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-06-01 14:40:05","A2636","2020-03-11 11:13:21","1","4"
"11","1","【1～4月】人間ドック（胃部X線検査）","【1～4月】人間ドック（胃部X線検査）","1","0","0","0","0",\N,"2","6000","13","A2636","2018-06-15 17:11:50","B84425","2020-03-12 15:13:19","0","24"
"12","3","【1～4月】人間ドック（胃部X線検査）＋乳腺エコー","【1～4月】人間ドック（胃部X線検査）＋乳腺エコー","1","0","0","0","0",\N,"2","6000","13","A2636","2018-06-15 17:14:49","B84425","2020-03-12 15:16:23","0","19"
"13","5","【1～4月】人間ドック（胃部X線検査）＋脳ドック","【1～4月】人間ドック（胃部X線検査）＋脳ドック","1","0","0","0","0",\N,"2","6000","13","A2636","2018-06-15 17:16:57","B84425","2020-03-12 15:18:41","0","21"
"14","6","人間ドック（基本コース）","人間ドック（基本コース）","1","0","0","0","0",\N,"2","6000","13","A2636","2019-06-20 10:25:07","B84425","2020-03-12 14:35:29","0","12"
"15","7","人間ドック（ペア）","人間ドック（ペア）","1","0","0","0","0",\N,"2","6000","13","A2636","2019-06-20 10:28:30","B84425","2020-03-12 15:01:46","0","13"
"16","8","脳ドック","脳ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2019-06-20 10:33:44","B84425","2020-03-12 15:04:16","0","12"
"17","11","婦人科健診","婦人科健診","1","0","0","0","0",\N,"2","6000","13","A2636","2019-06-20 10:36:01","B84425","2020-03-12 15:11:42","0","10"
"18","10","レディースドック","レディースドック","1","0","0","0","0",\N,"7","6000","6","A2636","2019-06-20 10:43:25","B84425","2020-03-12 15:10:08","0","9"
"19","9","人間ドック（基本コース）＋脳ドック","人間ドック（基本コース）＋脳ドック","1","0","0","0","0",\N,"2","6000","13","A2636","2019-06-20 10:46:31","B84425","2020-03-12 15:06:40","0","13"
