"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","10","肺がんドックコース","肺がんドックコース","0","0","0","0","0",\N,"3","6000","13","A2867","2018-10-23 12:48:25","A2636","2019-06-14 15:19:39","0","6"
"2","11","胃がんドックコース","胃がんドックコース","0","0","0","0","0",\N,"3","6000","13","A2867","2018-10-23 12:54:58","A2636","2019-06-14 15:19:39","0","7"
"3","8","人間ドック（胃部X線検査）","人間ドック（胃部X線検査）","1","0","0","0","0",\N,"3","6000","13","A2867","2018-10-23 13:45:12","A3271","2019-11-27 10:53:44","0","11"
"4","1","頭部MRI/MRAコース","頭部MRI/MRAコース","1","0","0","0","0",\N,"2","6000","6","A2867","2018-10-23 13:46:33","A3271","2019-11-27 10:52:04","0","11"
"5","2","下腹部MRIドック","下腹部MRIドック","1","0","0","0","0",\N,"2","6000","6","A2867","2018-10-23 13:57:45","A3271","2019-11-27 10:52:24","0","10"
"6","3","腹部MRIドック","腹部MRIドック","1","0","0","0","0",\N,"2","6000","6","A2867","2018-10-23 14:00:55","A3271","2019-11-27 10:52:36","0","10"
"7","4","MRI3部位検査","MRI3部位検査","1","0","0","0","0",\N,"2","6000","6","A2867","2018-10-23 14:05:17","A3271","2019-11-27 10:52:49","0","8"
"8","12","脳ドック+生活習慣病予防健診","脳ドック+生活習慣病予防健診","0","0","0","0","0",\N,"2","6000","6","A2867","2018-10-23 14:12:06","A2636","2019-06-14 15:19:39","0","7"
"9","7","スマート脳ドック（腫瘍マーカー付）","スマート脳ドック（腫瘍マーカー付）","1","0","0","0","0",\N,"2","6000","6","A2867","2018-10-23 14:17:56","A3271","2019-11-27 10:53:30","0","9"
"10","5","レディース生活習慣病予防健診","レディース生活習慣病予防健診","1","0","0","0","0",\N,"3","6000","13","A2867","2018-10-23 14:28:39","A3271","2019-11-27 10:53:01","0","11"
"11","6","レディースプレミアムドックコース","レディースプレミアムドックコース","1","0","0","0","0",\N,"3","6000","13","A2867","2018-10-23 14:37:31","A3271","2019-11-27 10:53:15","0","10"
"12","9","健保コース","健保コース","0","0","0","0","0",\N,"30","6000","6","A2636","2018-10-25 13:19:48","A2636","2019-06-14 15:19:39","0","3"
