"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","5","〈12月～3月〉人間ドック+脳ドック","〈12月～3月〉人間ドック+脳ドック","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:02:05","A3271","2019-10-18 12:01:02","0","14"
"2","11","〈12月～3月〉人間ドック+肺ドック","〈12月～3月〉人間ドック+肺ドック","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:22:31","A3271","2019-10-18 12:01:02","0","10"
"3","6","〈12月～3月〉プレミアム乳がんドックコース","〈12月～3月〉プレミアム乳がんドックコース","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:31:41","A3271","2019-10-18 12:01:02","0","14"
"4","10","〈12月～3月〉人間ドック","〈12月～3月〉人間ドック","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:34:06","A3271","2019-10-18 12:01:02","0","9"
"5","7","〈12月～3月〉乳がんドックコース","〈12月～3月〉乳がんドックコース","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:35:59","A3271","2019-10-18 12:01:02","0","13"
"6","4","〈11月～3月〉脳ドックコース","〈11月～3月〉脳ドックコース","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:39:21","A3271","2019-10-18 12:01:02","0","9"
"7","8","〈11月～3月〉乳がん検診（マンモグラフィ検査）","〈11月～3月〉乳がん検診（マンモグラフィ検査）","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:42:10","A3271","2019-10-18 12:01:02","0","12"
"8","9","〈11月～3月〉乳がん検診（乳房エコー検査）","〈11月～3月〉乳がん検診（乳房エコー検査）","0","0","0","0","0",\N,"7","4000","13","A1589","2017-12-18 14:46:37","A3271","2019-10-18 12:01:02","0","10"
"9","12","人間ドック","人間ドック","0","0","0","0","0",\N,"7","4000","13","A1589","2018-04-11 14:59:28","A3271","2019-10-18 12:01:02","0","4"
"10","1","【午前】脳ドックコース※増税後価格","【午前】脳ドックコース※増税後価格","1","0","0","0","0",\N,"30","6000","2000","A1589","2018-04-11 14:59:57","A3271","2019-10-18 12:04:50","0","8"
"11","3","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-31 11:11:18","A3271","2019-10-18 12:01:02","0","3"
"12","2","【午後】脳ドックコース※増税後価格","【午後】脳ドックコース※増税後価格","1","0","0","0","0",\N,"30","6000","2000","A3271","2019-10-18 12:00:55","A3271","2019-10-18 12:04:41","0","4"
