"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","7","人間ドック+MRI+胸部CT検査","人間ドック+MRI+胸部CT検査","0","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 10:52:55","A3210","2020-02-04 10:56:19","0","9"
"2","8","人間ドック（胃カメラ）+頭部MRI+胸部CT検査","人間ドック（胃カメラ）+頭部MRI+胸部CT検査","0","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 11:06:18","A3210","2020-02-04 10:56:19","0","9"
"3","9","日帰り人間ドック+頭部MRI検査","日帰り人間ドック+頭部MRI検査","0","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 11:22:22","A3210","2020-02-04 10:56:19","0","7"
"4","10","日帰り人間ドック（胃カメラ）+頭部MRI検査","日帰り人間ドック（胃カメラ）+頭部MRI検査","0","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 11:42:44","A3210","2020-02-04 10:56:19","0","6"
"5","11","日帰り人間ドック+胸部CT検査","日帰り人間ドック+胸部CT検査","0","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 13:23:38","A3210","2020-02-04 10:56:19","0","6"
"6","5","脳ドック（頭部MRI/MRA+頸動脈エコー）","脳ドック（頭部MRI/MRA+頸動脈エコー）","1","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 13:43:51","A3210","2020-02-04 10:56:13","0","16"
"7","4","簡易脳ドック（頭部MRI/MRA）","簡易脳ドック（頭部MRI/MRA）","1","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 13:49:16","A3210","2020-02-04 10:55:27","0","12"
"8","12","レディースドック（マンモ＋子宮）","レディースドック（マンモ＋子宮）","0","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 14:16:57","A3210","2020-02-04 10:56:19","0","7"
"9","3","日帰り人間ドック（胃カメラ）","日帰り人間ドック（胃カメラ）","1","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 14:31:57","A3210","2020-02-04 10:53:27","0","13"
"10","1","日帰り人間ドック（胃部X線検査）","日帰り人間ドック（胃部X線検査）","1","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 14:46:28","A3210","2020-02-04 10:51:16","0","16"
"11","2","日帰り人間ドック（胃ABC検査）","日帰り人間ドック（胃ABC検査）","1","0","0","0","0",\N,"20","6000","6","A2867","2018-11-12 14:59:45","A3210","2020-02-04 10:51:52","0","15"
"12","6","健保コース","健保コース","0","0","0","0","0",\N,"20","6000","6","A2636","2018-11-14 13:21:42","A3210","2020-02-04 10:56:19","0","2"
