"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"4","17","1","2018-09-21","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-28 12:23:20","CUSTUMER","2018-08-28 12:23:20","0","1"
"2","2",\N,"4","17","1","2018-09-21","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-08-28 12:23:20","CUSTUMER","2018-08-28 12:23:20","0","1"
"3","2",\N,"3","9","1","2018-11-09","5","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-08 17:37:20","CUSTUMER","2018-09-08 17:37:20","0","1"
"4","2",\N,"3","9","1","2018-11-09","5","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-08 17:37:20","CUSTUMER","2018-09-08 17:37:20","0","1"
"5","2",\N,"3","3","1","2018-09-19","3","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-10 20:24:04","CUSTUMER","2018-09-10 20:24:04","0","1"
"6","2",\N,"3","3","1","2018-09-19","3","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-10 20:24:05","CUSTUMER","2018-09-10 20:24:05","0","1"
"7","2",\N,"3","7","1","2018-10-09","2","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-25 10:29:13","CUSTUMER","2018-09-25 10:29:13","0","1"
"8","2",\N,"3","7","1","2018-10-09","2","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-25 10:29:13","CUSTUMER","2018-09-25 10:29:13","0","1"
"9","2",\N,"4","69","1","2018-11-05","1","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-10-02 13:22:18","A2062","2018-10-02 13:22:18","0","1"
"10","2",\N,"4","69","1","2018-11-05","1","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-10-02 13:22:18","A2062","2018-10-02 13:22:18","0","1"
"11","2",\N,"3","7","1","2018-10-17","3","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-03 17:23:20","CUSTUMER","2018-10-03 17:23:20","0","1"
"12","2",\N,"3","7","1","2018-10-17","3","子宮頸がん検診ＷＥＢ受付","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-10-03 17:23:20","CUSTUMER","2018-10-03 17:23:20","0","1"
"13","2",\N,"4","71","1","2018-11-08","4","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-14 14:21:24","CUSTUMER","2018-10-14 14:21:24","0","1"
