"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","235","1","2018-12-12","3","【PET-CT】がんドック+脳ドック（問診付き）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-12-05 10:20:50","CUSTUMER","2018-12-05 10:20:50","0","1"
"2","2",\N,"2","235","1","2018-12-12","3","【PET-CT】がんドック+脳ドック（問診付き）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-12-05 10:20:51","CUSTUMER","2018-12-05 10:20:51","0","1"
"3","2",\N,"5","56","1","2019-02-08","5","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-21 16:18:18","CUSTUMER","2019-01-21 16:18:18","0","1"
"4","2",\N,"5","56","1","2019-02-08","5","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-01-21 16:18:18","CUSTUMER","2019-01-21 16:18:18","0","1"
"5","2",\N,"5","100","1","2019-03-30","6","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-21 23:32:14","B85132","2019-03-02 16:12:34","0","1"
"6","2",\N,"5","100","1","2019-03-30","6","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-01-21 23:32:14","B85132","2019-03-02 16:12:34","0","1"
"7","2",\N,"5","25","1","2019-03-01","5","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-22 16:39:43","CUSTUMER","2019-02-22 16:39:43","0","1"
"8","2",\N,"5","25","1","2019-03-01","5","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-22 16:39:43","CUSTUMER","2019-02-22 16:39:43","0","1"
"9","2",\N,"5","71","1","2019-03-06","3","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-26 17:16:02","CUSTUMER","2019-02-26 17:16:02","0","1"
"10","2",\N,"5","71","1","2019-03-06","3","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-26 17:16:03","CUSTUMER","2019-02-26 17:16:03","0","1"
"11","2",\N,"5","74","1","2019-03-09","6","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-28 07:46:07","CUSTUMER","2019-02-28 07:46:07","0","1"
"12","2",\N,"5","74","1","2019-03-09","6","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-28 07:46:07","CUSTUMER","2019-02-28 07:46:07","0","1"
"13","2",\N,"5","77","1","2019-03-14","4","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-01 12:57:08","CUSTUMER","2019-03-01 12:57:08","0","1"
"14","2",\N,"5","77","1","2019-03-14","4","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-03-01 12:57:08","CUSTUMER","2019-03-01 12:57:08","0","1"
"15","2",\N,"5","77","1","2019-03-14","4","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","2","CUSTUMER","2019-03-01 13:00:51","CUSTUMER","2019-03-01 13:00:51","0","1"
"16","2",\N,"5","92","1","2019-03-27","3","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-11 22:01:17","CUSTUMER","2019-03-11 22:01:17","0","1"
"17","2",\N,"5","92","1","2019-03-27","3","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-03-11 22:01:17","CUSTUMER","2019-03-11 22:01:17","0","1"
"18","2",\N,"5","100","1","2019-03-30","6","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","2","CUSTUMER","2019-03-14 00:08:20","CUSTUMER","2019-03-14 00:08:20","0","1"
"19","2",\N,"5","28","1","2019-03-22","5","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-15 10:10:45","CUSTUMER","2019-03-15 10:10:45","0","1"
"20","2",\N,"5","28","1","2019-03-22","5","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-03-15 10:10:46","CUSTUMER","2019-03-15 10:10:46","0","1"
"21","2",\N,"5","92","1","2019-03-27","3","◆冬季1月～3月迄◆【PET-CT】がんドック","帯1","0",\N,"2","0","0000","2300","1","1","2","CUSTUMER","2019-03-20 10:31:15","CUSTUMER","2019-03-20 10:31:15","0","1"
"22","2",\N,"5","137","1","2019-04-27","6","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-18 10:42:22","B85132","2019-04-18 14:49:23","0","1"
"23","2",\N,"5","137","1","2019-04-27","6","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-04-18 10:42:22","B85132","2019-04-18 14:49:23","0","1"
"24","2",\N,"5","139","1","2019-05-11","6","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-25 10:16:54","B85132","2019-04-27 08:44:51","0","1"
"25","2",\N,"5","139","1","2019-05-11","6","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2019-04-25 10:16:54","B85132","2019-04-27 08:44:51","0","1"
"26","2",\N,"5","121","1","2019-05-23","4","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-29 17:08:19","CUSTUMER","2019-04-29 17:08:19","0","1"
"27","2",\N,"5","121","1","2019-05-23","4","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-04-29 17:08:19","CUSTUMER","2019-04-29 17:08:19","0","1"
"28","2",\N,"5","144","1","2019-05-25","6","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-10 08:02:26","B85132","2019-05-15 14:10:14","0","1"
"29","2",\N,"5","144","1","2019-05-25","6","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-05-10 08:02:26","B85132","2019-05-15 14:10:14","0","1"
"30","2",\N,"5","146","1","2019-05-31","5","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-15 10:13:30","B85132","2019-05-15 14:10:14","0","1"
"31","2",\N,"5","146","1","2019-05-31","5","◆割引◆【PET-CT】がんドック＆がんドック+脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-05-15 10:13:30","B85132","2019-05-15 14:10:14","0","1"
"32","2",\N,"3","430","1","2019-08-06","2","【通常5％】がんドック＆がんドック+MR（問診なし）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-09 18:33:58","CUSTUMER","2019-07-09 18:33:58","0","1"
"33","2",\N,"3","430","1","2019-08-06","2","【通常5％】がんドック＆がんドック+MR（問診なし）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-07-09 18:33:59","CUSTUMER","2019-07-09 18:33:59","0","1"
