"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","11","一般健康診断","一般健康診断","0","0","0","0","0",\N,"7","3000","6","A2636","2018-03-08 16:49:22","A2636","2019-01-10 13:09:17","0","10"
"2","2","脳ドック（MRI）【北区・足立区・板橋区・荒川区にお住まい・勤務の方】","脳ドック（MRI）【北区・足立区・板橋区・荒川区にお住まい・勤務","1","0","0","0","0",\N,"7","3000","6","A2636","2018-03-08 17:02:11","A3271","2019-11-25 10:07:50","0","14"
"3","4","前立腺がんドック","前立腺がんドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-08 17:12:43","A2636","2018-04-06 17:34:41","1","5"
"4","10","骨粗鬆症ドック","骨粗鬆症ドック","0","0","0","0","0",\N,"7","3000","6","A2636","2018-03-08 17:20:32","B79611","2019-09-26 18:45:03","0","11"
"5","5","【午後】乳がん検診（視触診＋乳腺エコー＋マンモグラフィ）","【午後】乳がん検診（視触診＋乳腺エコー＋マンモグラフィ）","1","0","0","0","0",\N,"7","3000","6","A2636","2018-03-08 17:30:19","A3271","2019-11-25 10:08:43","0","13"
"6","23","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-04-06 14:48:27","A3220","2019-09-30 18:07:08","0","7"
"7","3","人間ドック＋メンズレディース腫瘍マーカーセット","人間ドック＋メンズレディース腫瘍マーカーセット","1","0","0","0","0",\N,"7","3000","13","A2636","2018-04-06 16:08:11","A3271","2019-11-25 10:08:08","0","10"
"8","1","脳ドック","脳ドック","1","0","0","0","0",\N,"7","3000","6","A2636","2018-04-06 16:45:29","A3271","2019-11-25 10:07:34","0","10"
"9","12","脳ドック（MRI＋頸動脈エコー）【北区・足立区・板橋区・荒川区にお住まい・勤務の方】","脳ドック（MRI＋頸動脈エコー）【北区・足立区・板橋区・荒川区に","1","0","0","0","0",\N,"7","3000","6","A2636","2019-01-10 09:22:49","A3271","2019-11-25 10:10:11","0","11"
"10","13","人間ドック（胃カメラ）＋脳ドック","人間ドック（胃カメラ）＋脳ドック","1","0","0","0","0",\N,"7","3000","6","A2636","2019-01-10 10:01:59","A3271","2019-11-25 10:10:28","0","13"
"11","14","人間ドック（胃カメラ）＋脳ドック＋甲状腺ドック","人間ドック（胃カメラ）＋脳ドック＋甲状腺ドック","1","0","0","0","0",\N,"7","3000","6","A2636","2019-01-10 10:09:58","A3271","2019-11-25 10:10:47","0","12"
"12","15","【男性】人間ドック（胃カメラ）＋腫瘍マーカー＋甲状腺ドック","【男性】人間ドック（胃カメラ）＋腫瘍マーカー＋甲状腺ドック","1","0","0","0","0",\N,"7","3000","6","A2636","2019-01-10 10:21:02","A3271","2019-11-25 10:11:02","0","12"
"13","16","【女性】人間ドック（胃カメラ）＋腫瘍マーカー＋甲状腺ドック","【女性】人間ドック（胃カメラ）＋腫瘍マーカー＋甲状腺ドック","1","0","0","0","0",\N,"7","3000","6","A2636","2019-01-10 10:27:41","A3271","2019-11-25 10:11:17","0","11"
"14","17","【男性】人間ドック（胃カメラ）＋腫瘍マーカー","【男性】人間ドック（胃カメラ）＋腫瘍マーカー","1","0","0","0","0",\N,"7","3000","6","A2636","2019-01-10 10:31:06","A3271","2019-11-25 10:11:38","0","12"
"15","18","【女性】人間ドック（胃カメラ）＋腫瘍マーカー","【女性】人間ドック（胃カメラ）＋腫瘍マーカー","1","0","0","0","0",\N,"7","3000","6","A2636","2019-01-10 10:33:27","A3271","2019-11-25 10:11:58","0","11"
