"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","3","【2019年9月30日まで】【女性技師対応】乳がん検診（乳腺エコー）","【2019年9月30日まで】【女性技師対応】乳がん検診（乳腺エコ","0","0","0","0","0",\N,"7","6000","13","A1589","2017-10-26 15:31:32","A3218","2020-01-23 18:24:12","1","16"
"2","9","【2019年9月30日まで】60分腫瘍マーカードック+胃ABC検診","【2019年9月30日まで】60分腫瘍マーカードック+胃ABC検","0","0","0","0","0",\N,"7","6000","5","A1589","2017-10-26 15:54:25","A3218","2020-01-23 18:35:32","1","16"
"3","4","【2019年9月30日まで】婦人科検診（乳腺エコー+自己採取細胞診）","【2019年9月30日まで】婦人科検診（乳腺エコー+自己採取細胞","0","0","0","0","0",\N,"7","6000","13","A1589","2017-10-26 15:56:28","A3218","2020-01-23 18:30:14","1","16"
"4","10","【2019年9月30日まで】スタンダード人間ドック(胃部X線検査)","【2019年9月30日まで】スタンダード人間ドック(胃部X線検査","0","0","0","0","0",\N,"7","6000","5","A1589","2017-10-26 16:00:24","A3218","2020-01-23 18:36:34","1","17"
"5","6","90分ペア日帰り人間ドック","90分ペア日帰り人間ドック","1","0","0","0","0",\N,"0",\N,\N,"A1589","2017-10-26 16:09:08","A1589","2017-11-02 15:41:32","1","2"
"6","8","【2019年9月30日まで】60分ミニドック（胃ABC検診）+婦人科検診","【2019年9月30日まで】60分ミニドック（胃ABC検診）+婦","0","0","0","0","0",\N,"7","6000","6","A1589","2017-11-02 14:47:49","A3218","2020-01-23 18:34:52","1","22"
"7","8","90分ペア日帰り人間ドック＋認知症予防検査付","90分ペア日帰り人間ドック＋認知症予防検査付","1","0","0","0","0",\N,"0",\N,\N,"A1589","2017-11-02 14:50:39","A1589","2017-11-02 15:41:58","1","2"
"8","10","180分日帰り人間ドック+歯科精密検査付","180分日帰り人間ドック+歯科精密検査付","1","0","0","0","0",\N,"0",\N,\N,"A1589","2017-11-02 14:53:10","A1589","2017-11-02 15:42:48","1","4"
"9","11","150分日帰り人間ドック+歯科精密検査付","150分日帰り人間ドック+歯科精密検査付","1","0","0","0","0",\N,"0",\N,\N,"A1589","2017-11-02 14:54:36","A1589","2017-11-02 15:42:55","1","3"
"10","1","【2019年9月30日まで】定期健康診断 コースA【35歳未満・36～39歳未満】","【2019年9月30日まで】定期健康診断 コースA【35歳未満・","0","0","0","0","0",\N,"7","6000","5","A1589","2017-11-02 15:20:23","A3218","2020-01-23 18:19:33","1","19"
"11","4","特定健康調査","特定健康調査","1","0","0","0","0",\N,"0",\N,\N,"A1589","2017-11-02 15:25:46","A1589","2017-11-06 14:36:17","1","4"
"12","5","【2019年9月30日まで】生活習慣病検査","【2019年9月30日まで】生活習慣病検査","0","0","0","0","0",\N,"7","6000","5","A1589","2017-11-02 15:32:39","A3218","2020-01-23 18:32:16","1","15"
"13","2","【2019年9月30日まで】定期健康診断 コースB【35歳・40歳以上】","【2019年9月30日まで】定期健康診断 コースB【35歳・40","0","0","0","0","0",\N,"7","6000","5","A1589","2017-11-02 15:37:12","A3218","2020-01-23 18:22:08","1","19"
"14","11","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-05-09 10:35:38","A2636","2019-05-28 16:18:45","0","2"
"15","6","【2019年9月30日まで】特定健康調査","【2019年9月30日まで】特定健康調査","0","0","0","0","0",\N,"7","6000","0","A2636","2019-05-28 14:02:59","A3218","2020-01-23 18:33:12","1","15"
"16","7","【2019年9月30日まで】胃部X線検査が苦手な方に◆60分ミニドック◆(胃ABC検診)","【2019年9月30日まで】胃部X線検査が苦手な方に◆60分ミニ","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-28 14:25:35","A3218","2020-01-23 18:34:11","1","12"
"17","1","【女性技師対応】乳がん検診（乳腺エコー）","【女性技師対応】乳がん検診（乳腺エコー）","1","0","0","0","0",\N,"7","6000","13","A3220","2019-08-26 11:37:25","A3211","2020-03-02 11:50:32","0","9"
"18","2","60分ミニドック（胃ABC検診）＋婦人科検診","60分ミニドック（胃ABC検診）＋婦人科検診","1","0","0","0","0",\N,"7","6000","6","A3220","2019-08-26 11:39:59","A3211","2020-03-02 11:51:37","0","13"
"19","3","60分腫瘍マーカードック＋胃ABC検診","60分腫瘍マーカードック＋胃ABC検診","1","0","0","0","0",\N,"7","6000","5","A3220","2019-08-26 11:41:51","A3211","2020-01-23 18:36:48","0","9"
"20","4","スタンダード人間ドック(胃部X線検査)","スタンダード人間ドック(胃部X線検査)","1","0","0","0","0",\N,"7","6000","5","A3220","2019-08-26 11:43:56","A3211","2020-01-23 18:36:48","0","9"
"21","5","胃部X線検査が苦手な方に◆60分ミニドック◆(胃ABC検診)","胃部X線検査が苦手な方に◆60分ミニドック◆(胃ABC検診)","1","0","0","0","0",\N,"7","6000","6","A3220","2019-08-26 11:45:51","A3211","2020-01-23 18:36:48","0","9"
"22","6","生活習慣病検査","生活習慣病検査","1","0","0","0","0",\N,"7","6000","5","A3220","2019-08-26 11:49:35","A3211","2020-01-23 18:36:48","0","8"
"23","7","定期健康診断 コースA【35歳未満・36～39歳未満】","定期健康診断 コースA【35歳未満・36～39歳未満】","1","0","0","0","0",\N,"7","6000","5","A3220","2019-08-26 11:51:22","A3211","2020-01-23 18:36:48","0","7"
"24","8","定期健康診断 コースB【35歳・40歳以上】","定期健康診断 コースB【35歳・40歳以上】","1","0","0","0","0",\N,"7","6000","5","A3220","2019-08-26 11:52:57","A3211","2020-01-23 18:36:48","0","7"
"25","9","特定健康調査","特定健康調査","1","0","0","0","0",\N,"7","6000","0","A3220","2019-08-26 11:54:44","A3211","2020-03-02 11:54:09","0","8"
"26","10","婦人科検診（乳腺エコー＋自己採取細胞診）","婦人科検診（乳腺エコー＋自己採取細胞診）","1","0","0","0","0",\N,"7","6000","13","A3220","2019-08-26 11:56:30","A3211","2020-03-02 11:53:04","0","11"
