"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"3","1","1","2018-11-30","5","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-05 23:52:58","CUSTUMER","2018-11-05 23:52:58","0","1"
"2","2",\N,"3","1","1","2018-11-30","5","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-11-05 23:52:58","CUSTUMER","2018-11-05 23:52:58","0","1"
"3","2",\N,"3","1","1","2019-05-10","5","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-04 10:21:35","CUSTUMER","2019-04-04 10:21:35","0","1"
"4","2",\N,"3","1","1","2019-05-10","5","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-04-04 10:21:35","CUSTUMER","2019-04-04 10:21:35","0","1"
"5","2",\N,"3","1","1","2019-05-10","5","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","2","CUSTUMER","2019-04-04 14:00:00","A2062","2019-05-17 16:34:09","1","2"
"6","2",\N,"3","1","1","2019-05-09","4","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2019-05-17 16:34:09","A2062","2019-05-17 16:34:09","0","1"
"7","2",\N,"3","1","1","2019-05-09","4","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2019-05-17 16:34:09","A2062","2019-05-17 16:34:09","0","1"
"8","2",\N,"2","1","1","2019-10-21","1","基本＋胃カメラ検査","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-17 10:58:11","A3213","2019-10-24 14:38:00","1","2"
"9","2",\N,"2","1","1","2019-10-21","1","基本＋胃カメラ検査","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-10-17 10:58:11","A3213","2019-10-24 14:38:00","1","2"
"10","2",\N,"2","1","1","2019-11-05","2","基本＋胃カメラ検査","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A3213","2019-10-24 14:38:00","A3213","2019-10-24 14:38:00","0","1"
"11","2",\N,"2","1","1","2019-11-05","2","基本＋胃カメラ検査","帯1","0",\N,"2","0","0000","2300","1","1","1","A3213","2019-10-24 14:38:00","A3213","2019-10-24 14:38:00","0","1"
"12","2",\N,"1","1","1","2019-12-11","3","基本コース","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-04 17:36:45","CUSTUMER","2019-12-04 17:36:45","0","1"
"13","2",\N,"1","1","1","2019-12-11","3","基本コース","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-12-04 17:36:45","CUSTUMER","2019-12-04 17:36:45","0","1"
"14","2",\N,"3","1","1","2019-12-19","4","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-05 14:38:44","A3210","2019-12-24 19:41:33","1","2"
"15","2",\N,"3","1","1","2019-12-19","4","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-12-05 14:38:44","A3210","2019-12-24 19:41:33","1","2"
"16","2",\N,"3","1","1","2020-01-09","4","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A3210","2019-12-24 19:41:33","A3210","2019-12-24 19:41:33","0","1"
"17","2",\N,"3","1","1","2020-01-09","4","基本＋胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","1","A3210","2019-12-24 19:41:33","A3210","2019-12-24 19:41:33","0","1"
