"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","2","1","2019-02-16","6","単体","帯1","0",\N,"10","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-12 18:32:54","CUSTUMER","2019-02-12 18:32:54","0","1"
"2","2",\N,"1","2","1","2019-02-16","6","単体","帯1","0",\N,"10","0","0000","2300","1","1","1","CUSTUMER","2019-02-12 18:32:54","CUSTUMER","2019-02-12 18:32:54","0","1"
"3","2",\N,"3","3","1","2019-03-21","4","全身血液有り","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-19 09:36:04","CUSTUMER","2019-02-19 09:36:04","0","1"
"4","2",\N,"3","3","1","2019-03-21","4","全身血液有り","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-19 09:36:04","CUSTUMER","2019-02-19 09:36:04","0","1"
"5","2",\N,"3","20","1","2019-05-25","6","全身血液有り","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-29 20:05:47","A2062","2019-05-24 09:25:49","0","1"
"6","2",\N,"3","20","1","2019-05-25","6","全身血液有り","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-04-29 20:05:47","A2062","2019-05-24 09:25:49","0","1"
"7","2",\N,"1","21","1","2019-06-02","7","単体","帯1","0",\N,"10","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-29 14:04:12","CUSTUMER","2019-05-29 14:04:12","0","1"
"8","2",\N,"1","21","1","2019-06-02","7","単体","帯1","0",\N,"10","0","0000","2300","1","1","1","CUSTUMER","2019-05-29 14:04:12","CUSTUMER","2019-05-29 14:04:12","0","1"
"9","2",\N,"1","21","1","2019-06-22","6","単体","帯1","0",\N,"10","0","0000","2300","1","9",\N,"CUSTUMER","2019-06-12 15:42:51","A2062","2019-07-29 15:30:41","1","2"
"10","2",\N,"1","21","1","2019-06-22","6","単体","帯1","0",\N,"10","0","0000","2300","1","1","1","CUSTUMER","2019-06-12 15:42:51","A2062","2019-07-29 15:30:41","1","2"
"11","2",\N,"1","21","1","2019-06-30","7","単体","帯1","0",\N,"10","0","0000","2300","1","9",\N,"CUSTUMER","2019-06-21 08:18:46","A2062","2019-07-29 15:31:44","1","2"
"12","2",\N,"1","21","1","2019-06-30","7","単体","帯1","0",\N,"10","0","0000","2300","1","1","1","CUSTUMER","2019-06-21 08:18:46","A2062","2019-07-29 15:31:44","1","2"
"13","2",\N,"1","21","1","2019-06-23","7","単体","帯1","0",\N,"10","0","0000","2300","1","9",\N,"A2062","2019-07-29 15:30:41","A2062","2019-07-29 15:30:41","0","1"
"14","2",\N,"1","21","1","2019-06-23","7","単体","帯1","0",\N,"10","0","0000","2300","1","1","1","A2062","2019-07-29 15:30:41","A2062","2019-07-29 15:30:41","0","1"
"15","2",\N,"1","21","1","2019-06-23","7","単体","帯1","0",\N,"10","0","0000","2300","1","1","2","A2062","2019-07-29 15:31:44","A2062","2019-07-29 15:31:44","0","1"
"16","2",\N,"1","32","1","2019-08-31","6","単体","帯1","0",\N,"10","0","0000","2300","1","9",\N,"CUSTUMER","2019-08-26 00:11:30","CUSTUMER","2019-08-26 00:11:30","0","1"
"17","2",\N,"1","32","1","2019-08-31","6","単体","帯1","0",\N,"10","0","0000","2300","1","1","1","CUSTUMER","2019-08-26 00:11:30","CUSTUMER","2019-08-26 00:11:30","0","1"
"18","2",\N,"1","32","1","2019-08-31","6","単体","帯1","0",\N,"10","0","0000","2300","1","1","2","CUSTUMER","2019-08-27 22:52:56","CUSTUMER","2019-08-27 22:52:56","0","1"
"19","2",\N,"5","33","1","2019-09-15","7","全身血液なし","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-11 08:47:03","A3215","2019-09-27 20:44:04","1","2"
"20","2",\N,"5","33","1","2019-09-15","7","全身血液なし","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-09-11 08:47:03","A3215","2019-09-27 20:44:04","1","2"
"21","2",\N,"5","33","1","2019-09-21","6","全身血液なし","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-18 05:51:30","CUSTUMER","2019-09-18 05:51:30","0","1"
"22","2",\N,"5","33","1","2019-09-21","6","全身血液なし","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-09-18 05:51:30","CUSTUMER","2019-09-18 05:51:30","0","1"
"23","2",\N,"5","33","1","2019-09-21","6","全身血液なし","帯1","0",\N,"2","0","0000","2300","1","1","2","A3215","2019-09-27 20:44:04","A3215","2019-09-27 20:44:04","0","1"
"24","2",\N,"9","22","1","2019-12-15","7","単体（2019/10～）","帯1","0",\N,"10","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-09 14:14:20","CUSTUMER","2019-12-09 14:14:20","0","1"
"25","2",\N,"9","22","1","2019-12-15","7","単体（2019/10～）","帯1","0",\N,"10","0","0000","2300","1","1","1","CUSTUMER","2019-12-09 14:14:20","CUSTUMER","2019-12-09 14:14:20","0","1"
