"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","7","人間ドック（胃部X線検査）","人間ドック（胃部X線検査）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:13:34","A3219","2019-09-13 14:23:26","0","7"
"2","8","人間ドック（胃カメラ）","人間ドック（胃カメラ）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:20:31","A3219","2019-09-13 14:23:26","0","11"
"3","9","人間ドック（ABC検査）","人間ドック（ABC検査）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:26:27","A3219","2019-09-13 14:23:26","0","8"
"4","14","人間ドック（胃部X線検査）＋脳ドック","人間ドック（胃部X線検査）＋脳ドック","0","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:33:07","A3219","2019-09-13 14:23:26","0","7"
"5","15","人間ドック（胃カメラ）＋脳ドック","人間ドック（胃カメラ）＋脳ドック","0","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:36:33","A3219","2019-09-13 14:23:26","0","8"
"6","10","【女性医師・技師】レディースドック（マンモグラフィ検査+子宮頸がん検査）","【女性医師・技師】レディースドック（マンモグラフィ検査+子宮頸が","1","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:42:47","A3219","2019-09-13 14:23:26","0","10"
"7","12","【女性技師】レディース検診","【女性技師】レディース検診","1","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:47:05","A3219","2019-09-13 14:24:10","0","7"
"8","11","【女性技師】乳がん検診（マンモグラフィ検査＋経腟エコー）","【女性技師】乳がん検診（マンモグラフィ検査＋経腟エコー）","1","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:50:14","A3219","2019-09-13 14:24:10","0","7"
"9","13","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-04-26 17:51:07","A3219","2019-09-13 14:23:26","0","2"
"10","1","人間ドック（胃部X線検査）","人間ドック（胃部X線検査）","1","0","0","0","0",\N,"7","6000","6","A3219","2019-09-06 15:57:25","A3271","2019-11-28 11:06:03","0","4"
"11","2","人間ドック（胃カメラ）","人間ドック（胃カメラ）","1","0","0","0","0",\N,"7","6000","6","A3219","2019-09-06 15:59:19","A3271","2019-11-28 11:06:25","0","4"
"12","3","人間ドック（ABC検査）","人間ドック（ABC検査）","1","0","0","0","0",\N,"7","6000","6","A3219","2019-09-06 16:01:32","A3271","2019-11-28 11:06:45","0","4"
"13","4","【女性医師・技師】レディースドック（マンモグラフィ検査＋子宮頸がん検査）","【女性医師・技師】レディースドック（マンモグラフィ検査＋子宮頸が","1","0","0","0","0",\N,"7","6000","6","A3219","2019-09-06 16:05:18","B79515","2020-01-27 16:56:39","0","5"
"14","6","【女性技師】レディース検診","【女性技師】レディース検診","1","0","0","0","0",\N,"7","6000","6","A3219","2019-09-06 16:06:34","B79515","2020-01-27 16:58:09","0","6"
"15","5","【女性技師】乳がん検診（マンモグラフィ検査＋経腟エコー検査）","【女性技師】乳がん検診（マンモグラフィ検査＋経腟エコー検査）","1","0","0","0","0",\N,"7","6000","6","A3219","2019-09-06 16:07:35","A3271","2019-11-28 11:07:31","0","5"
