"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","【日曜】脳ドック","【日曜】脳ドック","1","0","0","0","0",\N,"7","6000","6","A2062","2018-02-19 14:38:51","A3271","2019-11-29 09:30:00","0","8"
"2","2","【日曜】乳がん検診（マンモグラフィ＋乳腺エコー）","【日曜】乳がん検診（マンモグラフィ＋乳腺エコー）","1","0","0","0","0",\N,"7","6000","6","A2062","2018-02-19 14:47:54","A3271","2019-11-29 09:30:19","0","7"
"3","3","【1～3月】人間ドック（腫瘍マーカー付き）","【1～3月】人間ドック（腫瘍マーカー付き）","1","0","0","0","0",\N,"7","6000","6","A2062","2018-02-19 15:32:36","A2636","2018-03-22 11:24:21","1","5"
"4","4","【1～3月】生活習慣病予防健診","【1～3月】生活習慣病予防健診","1","0","0","0","0",\N,"7","4000","13","A2062","2018-02-19 15:53:33","A2636","2018-03-22 11:24:40","1","4"
"5","3","人間ドック（胃部X線検査）（腫瘍マーカー付き）","人間ドック（胃部X線検査）（腫瘍マーカー付き）","1","0","0","0","0",\N,"7","6000","20","A2062","2018-02-19 16:02:12","A3271","2019-11-29 09:30:36","0","12"
"6","9","脳ドック（MRI/MRA検査）","脳ドック（MRI/MRA検査）","1","0","0","0","0",\N,"7","4000","6","A2062","2018-02-19 16:05:59","A3271","2019-11-29 09:38:15","0","11"
"7","10","脳ドック（MRI/MRA検査）動脈硬化検査付き","脳ドック（MRI/MRA検査）動脈硬化検査付き","1","0","0","0","0",\N,"7","4000","6","A2062","2018-02-19 16:13:16","A3271","2019-11-29 09:38:53","0","12"
"8","5","人間ドック（胃部X線検査）（腫瘍マーカー付き）＋脳MRI/MRA検査","人間ドック（胃部X線検査）（腫瘍マーカー付き）＋脳MRI/MRA","1","0","0","0","0",\N,"7","4000","20","A2062","2018-02-19 16:20:22","A3271","2019-11-29 09:31:13","0","13"
"9","7","人間ドック（胃部X線検査）（腫瘍マーカー付き）＋脳MRI/MRA・動脈硬化検査","人間ドック（胃部X線検査）（腫瘍マーカー付き）＋脳MRI/MRA","1","0","0","0","0",\N,"7","4000","20","A2062","2018-02-19 16:26:19","A3271","2019-11-29 09:31:49","0","14"
"10","12","一般健康診断","一般健康診断","1","0","0","0","0",\N,"7","6000","6","A2062","2018-02-19 16:39:08","A3271","2019-11-29 09:39:14","0","10"
"11","13","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2062","2018-02-19 16:42:58","A3218","2019-10-16 10:43:01","0","5"
"12","11","生活習慣病予防健診","生活習慣病予防健診","1","0","0","0","0",\N,"7","4000","13","A2636","2018-03-22 11:24:00","A3271","2019-11-29 09:38:33","0","11"
"13","4","人間ドック（胃カメラ検査）（腫瘍マーカー付き）","人間ドック（胃カメラ検査）（腫瘍マーカー付き）","0","0","0","0","0",\N,"7","6000","20","A3218","2019-10-16 10:18:24","A3271","2019-11-29 09:30:56","0","4"
"14","6","人間ドック（胃カメラ検査）（腫瘍マーカー付き）＋脳MRI/MRA検査","人間ドック（胃カメラ検査）（腫瘍マーカー付き）＋脳MRI/MRA","0","0","0","0","0",\N,"7","4000","20","A3218","2019-10-16 10:38:47","A3271","2019-11-29 09:31:31","0","4"
"15","8","人間ドック（胃カメラ検査）（腫瘍マーカー付き）＋脳MRI/MRA・動脈硬化検査","人間ドック（胃カメラ検査）（腫瘍マーカー付き）＋脳MRI/MRA","0","0","0","0","0",\N,"7","4000","20","A3218","2019-10-16 10:42:24","A3271","2019-11-29 09:37:56","0","4"
