"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","*ペア*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","*ペア*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺C","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 10:35:11","A3210","2020-04-09 09:30:04","0","3"
"2","2","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 10:40:11","A3210","2020-04-09 09:31:05","0","3"
"3","3","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT＋腫瘍マーカー付き）","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 10:46:01","A3210","2020-04-09 09:32:57","0","4"
"4","4","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","*男性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 10:53:45","A3210","2020-04-09 09:46:33","0","3"
"5","5","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋肺CT付き）","*女性向け*　全身がん検査MRI・DWIBS（脳MRI/MRA＋","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 10:57:27","A3210","2020-04-09 09:47:46","0","4"
"6","6","脳MRI/MRA検査","脳MRI/MRA検査","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:02:05","A3210","2020-04-09 09:48:43","0","4"
"7","7","脳MRI/MRA（当日結果説明付き）","脳MRI/MRA（当日結果説明付き）","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:03:56","A3210","2020-04-09 10:22:50","0","5"
"8","8","脳MRI/MRA＋頸動脈MRA","脳MRI/MRA＋頸動脈MRA","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:06:01","A3210","2020-04-09 10:24:04","0","4"
"9","9","脳MRI/MRA＋頸動脈MRA（当日結果説明付き）","脳MRI/MRA＋頸動脈MRA（当日結果説明付き）","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:07:44","A3210","2020-04-09 10:28:55","0","4"
"10","10","上腹部MRI検査（肝臓、胆のう、すい臓、腎臓）＋MRCP（すい管、胆管）","上腹部MRI検査（肝臓、胆のう、すい臓、腎臓）＋MRCP（すい管","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:11:21","A3210","2020-04-09 10:29:49","0","4"
"11","13","乳房・子宮・卵巣MRI検査","乳房・子宮・卵巣MRI検査","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:14:28","A3210","2020-04-09 10:33:03","0","5"
"12","11","乳房MRI検査","乳房MRI検査","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:16:45","A3210","2020-04-09 10:30:55","0","5"
"13","12","子宮・卵巣MRI検査","子宮・卵巣MRI検査","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:20:10","A3210","2020-04-09 10:31:55","0","6"
"14","14","前立腺MRI検査","前立腺MRI検査","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:22:29","A3210","2020-04-09 10:34:01","0","4"
"15","15","肺CT検査","肺CT検査","1","0","0","0","0",\N,"30","6000","6","A2867","2019-12-11 11:24:55","A3210","2020-04-09 10:36:37","0","4"
