"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","13","１日人間ドック+大腸がん検診","１日人間ドック+大腸がん検診","0","0","0","0","0",\N,"7","5000","13","A1589","2017-12-12 15:19:47","A2062","2019-09-03 17:44:53","1","7"
"2","16","【午後受診】１日人間ドック（スピーディーコース）","【午後受診】１日人間ドック（スピーディーコース）","0","0","0","0","0",\N,"7","5000","13","A1589","2017-12-14 10:39:57","A2062","2019-04-16 09:34:28","0","12"
"3","18","レディースドック（乳腺エコー+マンモグラフィ+子宮頚部細胞診+経膣エコー）","レディースドック（乳腺エコー+マンモグラフィ+子宮頚部細胞診+経","0","0","0","0","0",\N,"7","5000","13","A1589","2017-12-14 10:47:26","A2062","2019-04-16 09:34:28","0","11"
"4","19","肺がんドックコース（1日人間ドック+胸部CT）","肺がんドックコース（1日人間ドック+胸部CT）","0","0","0","0","0",\N,"7","5000","13","A1589","2017-12-14 10:50:21","A2062","2019-04-16 09:34:28","0","11"
"5","20","脳ドックコース（1日人間ドック+頭部MRI）","脳ドックコース（1日人間ドック+頭部MRI）","0","0","0","0","0",\N,"7","5000","13","A1589","2017-12-14 10:52:37","A2062","2019-04-16 09:34:28","0","13"
"6","21","レディースドック（マンモグラフィ＋子宮頚部細胞診＋経膣エコー）","レディースドック（マンモグラフィ＋子宮頚部細胞診＋経膣エコー）","0","0","0","0","0",\N,"7","5000","13","A1589","2017-12-14 10:54:43","A2062","2019-04-16 09:34:28","0","12"
"7","22","レディースドック（乳腺エコー+子宮頚部細胞診+経膣エコー）","レディースドック（乳腺エコー+子宮頚部細胞診+経膣エコー）","0","0","0","0","0",\N,"7","5000","13","A1589","2017-12-14 10:56:01","A2062","2019-04-16 09:34:28","0","12"
"8","1","心臓ドック","心臓ドック","1","0","0","0","0",\N,"7","5000","13","A1589","2017-12-14 11:00:42","A3220","2019-09-25 18:34:10","0","11"
"9","12","健保コース","健保コース","0","0","0","0","0",\N,"7",\N,\N,"A1589","2017-12-14 11:53:27","A2636","2018-11-05 09:37:01","0","3"
"10","14","【午前受診】１日人間ドック（スピーディーコース）","【午前受診】１日人間ドック（スピーディーコース）","0","0","0","0","0",\N,"7","5000","13","A2062","2018-02-22 16:50:46","A2062","2019-09-03 17:45:28","1","8"
