"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","企業検診ドック","企業検診ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 16:03:05","A2636","2018-03-26 18:01:36","0","2"
"2","2","一般健診ドック","一般健診ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 16:13:35","A3221","2019-10-07 11:25:58","0","3"
"3","3","学会準拠ドック","学会準拠ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 16:26:48","A2636","2018-03-26 18:02:06","0","3"
"4","4","精密ドック","精密ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 16:44:11","A3221","2019-10-07 11:28:23","0","3"
"5","5","骨粗鬆症ドック","骨粗鬆症ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 16:52:43","A3221","2019-10-07 11:28:53","0","3"
"6","6","肺ドック","肺ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 17:02:54","A3221","2019-10-07 11:29:57","0","3"
"7","7","メタボリックドック","メタボリックドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 17:12:24","A3221","2019-10-07 11:30:49","0","3"
"8","8","消化器ドック","消化器ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 17:21:17","A3221","2019-10-07 11:31:47","0","3"
"9","9","脳・血管ドック","脳・血管ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 17:32:36","A3221","2019-10-07 11:32:29","0","3"
"10","10","心臓・血管ドック","心臓・血管ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 17:38:43","A3221","2019-10-07 11:33:17","0","4"
"11","11","脳・血管・心臓ドック","脳・血管・心臓ドック","1","0","0","0","0",\N,"7","6000","6","A2636","2018-03-26 17:45:58","A2636","2018-03-30 16:19:40","1","2"
"12","12","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2018-03-30 14:52:34","A2636","2018-03-30 14:52:34","0","1"
