"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"10","1","1","2018-04-16","1","心臓・血管ドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-04-13 11:26:59","A2062","2018-04-13 11:40:17","1","2"
"2","2",\N,"10","1","1","2018-04-16","1","心臓・血管ドック","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-04-13 11:26:59","A2062","2018-04-13 11:40:17","1","3"
"3","2",\N,"10","2","1","2018-05-16","3","心臓・血管ドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-04-13 11:40:17","A1589","2018-04-16 10:43:54","0","1"
"4","2",\N,"10","2","1","2018-05-16","3","心臓・血管ドック","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-04-13 11:40:17","A1589","2018-04-16 10:43:54","0","1"
"5","2",\N,"3","2","1","2018-04-25","3","学会準拠ドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-15 10:14:22","A1589","2018-04-16 10:36:32","0","1"
"6","2",\N,"3","2","1","2018-04-25","3","学会準拠ドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-04-15 10:14:22","A1589","2018-04-16 10:36:32","0","1"
"7","2",\N,"1","14","1","2018-04-23","1","企業検診ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-15 16:13:09","B82413","2018-04-17 15:06:18","1","2"
"8","2",\N,"1","14","1","2018-04-23","1","企業検診ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-04-15 16:13:09","B82413","2018-04-17 15:06:18","1","2"
"9","2",\N,"1","75","1","2018-04-24","2","企業検診ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B82413","2018-04-17 15:06:17","B82413","2018-04-17 15:06:17","0","1"
"10","2",\N,"1","75","1","2018-04-24","2","企業検診ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","B82413","2018-04-17 15:06:18","B82413","2018-04-17 15:06:18","0","1"
"11","2",\N,"3","2","1","2018-05-21","1","学会準拠ドック","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-17 16:06:30","CUSTUMER","2018-04-17 16:06:30","0","1"
"12","2",\N,"3","2","1","2018-05-21","1","学会準拠ドック","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-04-17 16:06:31","CUSTUMER","2018-04-17 16:06:31","0","1"
"13","2",\N,"2","2","1","2018-04-25","3","一般健診ドック","帯1","0",\N,"4","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-18 09:53:43","CUSTUMER","2018-04-18 09:53:43","0","1"
"14","2",\N,"2","2","1","2018-04-25","3","一般健診ドック","帯1","0",\N,"4","0","0000","2300","1","1","1","CUSTUMER","2018-04-18 09:53:43","CUSTUMER","2018-04-18 09:53:43","0","1"
