"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"3","2","1","2019-02-16","6","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-22 08:12:52","CUSTUMER","2019-01-22 08:12:52","0","1"
"2","2",\N,"3","2","1","2019-02-16","6","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-01-22 08:12:52","CUSTUMER","2019-01-22 08:12:52","0","1"
"3","2",\N,"3","2","1","2019-03-08","5","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-13 13:06:35","CUSTUMER","2019-02-13 13:06:35","0","1"
"4","2",\N,"3","2","1","2019-03-08","5","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-13 13:06:36","CUSTUMER","2019-02-13 13:06:36","0","1"
"5","2",\N,"3","2","1","2019-06-01","6","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-05-07 09:25:04","CUSTUMER","2019-05-07 09:25:04","0","1"
"6","2",\N,"3","2","1","2019-06-01","6","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-05-07 09:25:04","CUSTUMER","2019-05-07 09:25:04","0","1"
"7","2",\N,"3","2","1","2019-11-14","4","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-23 09:40:46","A3210","2019-10-29 17:03:47","1","2"
"8","2",\N,"3","2","1","2019-11-14","4","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-10-23 09:40:46","A3210","2019-10-29 17:03:47","1","2"
"9","2",\N,"3","2","1","2019-11-14","4","人間ドック（胃カメラ検査付き）","帯1","0",\N,"2","0","0000","2300","1","1","2","CUSTUMER","2019-10-23 09:45:05","A3210","2019-10-29 17:03:21","1","2"
"10","2",\N,"3","2","1","2019-11-13","3","人間ドック胃カメラ／大腸カメラドック／人間ドック胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A3210","2019-10-29 17:03:21","A3210","2019-10-29 17:03:21","0","1"
"11","2",\N,"3","2","1","2019-11-13","3","人間ドック胃カメラ／大腸カメラドック／人間ドック胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","1","A3210","2019-10-29 17:03:21","A3210","2019-10-29 17:03:21","0","1"
"12","2",\N,"3","2","1","2019-11-13","3","人間ドック胃カメラ／大腸カメラドック／人間ドック胃カメラ＋大腸カメラ","帯1","0",\N,"2","0","0000","2300","1","1","2","A3210","2019-10-29 17:03:47","A3210","2019-10-29 17:03:47","0","1"
