"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","7","人間ドック（胃内視鏡）","人間ドック（胃内視鏡）","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:01:30","A2636","2018-12-26 14:35:07","0","12"
"2","8","人間ドック（胃内視鏡+大腸内視鏡）","人間ドック（胃内視鏡+大腸内視鏡）","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:03:29","A2636","2018-12-26 14:35:07","0","13"
"3","9","人間ドック（胃内視鏡+大腸内視鏡+エコー検査）","人間ドック（胃内視鏡+大腸内視鏡+エコー検査）","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:05:36","A2636","2018-12-26 14:35:08","0","10"
"4","10","胃内視鏡検査+大腸内視鏡検査（腹部エコー検査+血液検査付）","胃内視鏡検査+大腸内視鏡検査（腹部エコー検査+血液検査付）","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:09:37","A2636","2018-12-26 14:35:08","0","10"
"5","11","胃内視鏡検査+大腸内視鏡検査（腹部エコー検査）","胃内視鏡検査+大腸内視鏡検査（腹部エコー検査）","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:10:27","A2636","2018-12-26 14:35:08","0","10"
"6","12","【寝たまま実施】胃カメラ *胃内視鏡検査+血液検査* ＜受診時間1時間＞","【寝たまま実施】胃カメラ *胃内視鏡検査+血液検査* ＜受診時間","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:12:55","A2636","2019-05-28 14:43:09","0","12"
"7","13","胃内視鏡検査（血液検査+便潜血検査付）","胃内視鏡検査（血液検査+便潜血検査付）","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:15:04","A2636","2018-12-26 14:35:08","0","8"
"8","14","大腸カメラ *「水浸法」による大腸内視鏡+血液検査*","大腸カメラ *「水浸法」による大腸内視鏡+血液検査*","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:16:24","A2636","2019-05-28 14:47:04","0","8"
"9","15","【寝たまま実施&下剤不要】胃・大腸カメラ *胃内視鏡+大腸内視鏡+血液検査","【寝たまま実施&下剤不要】胃・大腸カメラ *胃内視鏡+大腸内視鏡","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:17:12","A2636","2019-05-28 14:44:27","0","10"
"10","16","基本検査","基本検査","0","0","0","0","0",\N,"7","3000","7","A1589","2018-01-29 15:19:26","A2636","2018-12-26 14:35:08","0","8"
"11","6","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A1589","2018-01-29 16:39:24","A2636","2018-12-26 14:35:07","0","5"
"12","3","【寝たまま実施】胃カメラ *胃内視鏡検査＋血液検査* ＜受診時間1時間＞","【寝たまま実施】胃カメラ *胃内視鏡検査＋血液検査* ＜受診時間","1","0","0","0","0",\N,"7","3000","7","A2636","2018-07-17 09:23:58","A3271","2019-12-02 16:43:09","0","8"
"13","4","大腸カメラ *「水浸法」による大腸内視鏡＋血液検査*","大腸カメラ *「水浸法」による大腸内視鏡＋血液検査*","0","0","0","0","0",\N,"7","3000","7","A2636","2018-07-17 09:33:09","A3210","2019-09-30 13:19:11","0","10"
"14","5","【寝たまま実施&下剤不要】胃・大腸カメラ *胃内視鏡＋大腸内視鏡＋血液検査","【寝たまま実施&下剤不要】胃・大腸カメラ *胃内視鏡＋大腸内視鏡","1","0","0","0","0",\N,"7","3000","7","A2636","2018-07-17 09:49:29","A3271","2019-12-02 16:55:34","0","9"
"15","1","デラックスコース","デラックスコース","1","0","0","0","0",\N,"7","3000","7","A2636","2018-12-26 14:22:43","A3271","2019-12-02 16:42:37","0","7"
"16","2","一般健診【Aコース】","一般健診【Aコース】","1","0","0","0","0",\N,"7","3000","7","A2636","2018-12-26 14:34:44","A3271","2019-12-02 16:42:53","0","9"
"17","17","大腸カメラ *「水浸法」による大腸内視鏡＋血液検査*","大腸カメラ *「水浸法」による大腸内視鏡＋血液検査*","1","0","0","0","0",\N,"7","3000","7","A3210","2019-09-30 13:17:43","A3271","2019-12-02 16:55:55","0","2"
