"line_id","date","frame"
1,20200201,2
1,20200202,0
1,20200203,2
1,20200204,2
1,20200205,2
1,20200206,2
1,20200207,2
1,20200208,2
1,20200209,0
1,20200210,2
1,20200211,0
1,20200212,2
1,20200213,2
1,20200214,2
1,20200215,2
1,20200216,0
1,20200217,2
1,20200218,2
1,20200219,2
1,20200220,2
1,20200221,2
1,20200222,2
1,20200223,0
1,20200224,2
1,20200225,2
1,20200226,2
1,20200227,2
1,20200228,2
1,20200229,2
1,20200301,0
1,20200302,0
1,20200303,0
1,20200304,0
1,20200305,0
1,20200306,0
1,20200307,0
1,20200308,0
1,20200309,0
1,20200310,0
1,20200311,0
1,20200312,0
1,20200313,0
1,20200314,0
1,20200315,0
1,20200316,0
1,20200317,0
1,20200318,0
1,20200319,0
1,20200320,0
1,20200321,0
1,20200322,0
1,20200323,0
1,20200324,0
1,20200325,0
1,20200326,0
1,20200327,0
1,20200328,0
1,20200329,0
1,20200330,0
1,20200331,0
1,20200401,0
1,20200402,0
1,20200403,0
1,20200404,0
1,20200405,0
1,20200406,0
1,20200407,0
1,20200408,0
1,20200409,0
1,20200410,0
1,20200411,0
1,20200412,0
1,20200413,0
1,20200414,0
1,20200415,0
1,20200416,0
1,20200417,0
1,20200418,0
1,20200419,0
1,20200420,0
1,20200421,0
1,20200422,0
1,20200423,0
1,20200424,0
1,20200425,0
1,20200426,0
1,20200427,0
1,20200428,0
1,20200429,0
1,20200430,0
1,20200501,0
1,20200502,0
1,20200503,0
1,20200504,0
1,20200505,0
1,20200506,0
1,20200507,0
1,20200508,0
1,20200509,0
1,20200510,0
1,20200511,0
1,20200512,0
1,20200513,0
1,20200514,0
1,20200515,0
1,20200516,0
1,20200517,0
1,20200518,0
1,20200519,0
1,20200520,0
1,20200521,0
1,20200522,0
1,20200523,0
1,20200524,0
1,20200525,0
1,20200526,0
1,20200527,0
1,20200528,0
1,20200529,0
1,20200530,0
1,20200531,0
1,20200601,0
1,20200602,0
1,20200603,0
1,20200604,0
1,20200605,0
1,20200606,0
1,20200607,0
1,20200608,0
1,20200609,0
1,20200610,0
1,20200611,0
1,20200612,0
1,20200613,0
1,20200614,0
1,20200615,0
1,20200616,0
1,20200617,0
1,20200618,0
1,20200619,0
1,20200620,0
1,20200621,0
1,20200622,0
1,20200623,0
1,20200624,0
1,20200625,0
1,20200626,0
1,20200627,0
1,20200628,0
1,20200629,0
1,20200630,0
1,20200701,0
1,20200702,0
1,20200703,0
1,20200704,0
1,20200705,0
1,20200706,0
1,20200707,0
1,20200708,0
1,20200709,0
1,20200710,0
1,20200711,0
1,20200712,0
1,20200713,0
1,20200714,0
1,20200715,0
1,20200716,0
1,20200717,0
1,20200718,0
1,20200719,0
1,20200720,0
1,20200721,0
1,20200722,0
