"LINEGROUP_ID","SEQ_NO","LINEGROUP_NAME","LINEGROUP_NAME_SHORT","OUTSIDE_RESERVATION","DO_NOT_SPECIFY_LINE_FG","LINEGROUP_TYPE","VACCINE_FG","RABIES_FG","SAME_TIME_LIMIT","LINEGROUP_CANCELLATION_DAYS","LINEGROUP_START_DAYS","LINEGROUP_END_DAYS","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","1","【2019年9月30日まで】子宮頸がん検診A","【2019年9月30日まで】子宮頸がん検診A","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-24 16:28:12","A3218","2019-10-01 11:13:54","0","10"
"2","2","【2019年9月30日まで】子宮頸がん検診B","【2019年9月30日まで】子宮頸がん検診B","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-24 16:37:31","A3218","2019-10-01 11:14:01","0","8"
"3","3","【2019年9月30日まで】子宮体がん検診","【2019年9月30日まで】子宮体がん検診","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-24 16:44:39","A3218","2019-10-01 11:14:08","0","8"
"4","4","【2019年9月30日まで】子宮頸がん・体がん検診","【2019年9月30日まで】子宮頸がん・体がん検診","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-24 16:58:04","A3218","2019-10-01 11:14:15","0","6"
"5","5","【2019年9月30日まで】卵巣がん検診A","【2019年9月30日まで】卵巣がん検診A","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-24 17:07:54","A3218","2019-10-01 11:14:23","0","8"
"6","6","【2019年9月30日まで】卵巣がん検診B","【2019年9月30日まで】卵巣がん検診B","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-24 17:15:42","A3218","2019-10-01 11:14:32","0","8"
"7","13","健保コース","健保コース","0","0","0","0","0",\N,"7","6000","6","A2636","2019-05-24 17:25:46","A3212","2019-08-16 12:26:28","0","2"
"8","7","子宮頸がん検診A","子宮頸がん検診A","1","0","0","0","0",\N,"7","6000","6","A3212","2019-08-16 12:20:08","A3271","2019-11-28 17:50:20","0","4"
"9","8","子宮頸がん検診B","子宮頸がん検診B","1","0","0","0","0",\N,"7","6000","6","A3212","2019-08-16 12:20:36","A3271","2019-11-28 17:50:32","0","4"
"10","9","子宮体がん検診","子宮体がん検診","1","0","0","0","0",\N,"7","6000","6","A3212","2019-08-16 12:21:19","A3271","2019-11-28 17:50:44","0","4"
"11","10","子宮頸がん・体がん検診","子宮頸がん・体がん検診","1","0","0","0","0",\N,"7","6000","6","A3212","2019-08-16 12:23:10","A3271","2019-11-28 17:50:57","0","4"
"12","11","卵巣がん検診A","卵巣がん検診A","1","0","0","0","0",\N,"7","6000","6","A3212","2019-08-16 12:23:35","A3271","2019-11-28 17:51:08","0","4"
"13","12","卵巣がん検診B","卵巣がん検診B","1","0","0","0","0",\N,"7","6000","6","A3212","2019-08-16 12:23:58","A3271","2019-11-28 17:51:19","0","5"
